condition,correct_spkr_list,correct_spkr_mean,correct_spkr_sem,correct_word_list,correct_word_mean,correct_word_sem,f0_shift_in_semitones,tag_expt,tag_model
harmonic,"[0.9705093833780161, 0.9624664879356568, 0.9705093833780161, 0.9517426273458445, 0.9651474530831099, 0.9517426273458445, 0.967828418230563, 0.9544235924932976, 0.9651474530831099, 0.9651474530831099]",0.9624664879356569,0.0022958413902886767,"[0.8310991957104558, 0.8310991957104558, 0.8445040214477212, 0.8364611260053619, 0.839142091152815, 0.8257372654155496, 0.8257372654155496, 0.8150134048257373, 0.8230563002680965, 0.8230563002680965]",0.8294906166219839,0.002774651420243096,0.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.9651474530831099, 0.9651474530831099, 0.9651474530831099, 0.9490616621983914, 0.9571045576407506, 0.9490616621983914, 0.9597855227882037, 0.9490616621983914, 0.9624664879356568, 0.9651474530831099]",0.9587131367292224,0.002267842277113408,"[0.8284182305630027, 0.8337801608579088, 0.8471849865951743, 0.8337801608579088, 0.8445040214477212, 0.8418230563002681, 0.8337801608579088, 0.8016085790884718, 0.8042895442359249, 0.8123324396782842]",0.8281501340482574,0.005202423441582811,1.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.9544235924932976, 0.9544235924932976, 0.9517426273458445, 0.938337801608579, 0.9544235924932976, 0.935656836461126, 0.9436997319034852, 0.9436997319034852, 0.9517426273458445, 0.9490616621983914]",0.9477211796246647,0.0021981007821713703,"[0.8257372654155496, 0.8284182305630027, 0.8418230563002681, 0.8364611260053619, 0.8552278820375335, 0.8364611260053619, 0.8123324396782842, 0.806970509383378, 0.8123324396782842, 0.8176943699731903]",0.8273458445040214,0.004848850747542644,2.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.9544235924932976, 0.9463806970509383, 0.938337801608579, 0.9302949061662198, 0.9329758713136729, 0.9302949061662198, 0.9249329758713136, 0.9276139410187667, 0.9276139410187667, 0.9222520107238605]",0.9335120643431635,0.0031922379087563437,"[0.8284182305630027, 0.8284182305630027, 0.8364611260053619, 0.8337801608579088, 0.8552278820375335, 0.8364611260053619, 0.8123324396782842, 0.7855227882037533, 0.7908847184986595, 0.8042895442359249]",0.8211796246648794,0.007025856661662549,3.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.9276139410187667, 0.9222520107238605, 0.9115281501340483, 0.9142091152815014, 0.9142091152815014, 0.900804289544236, 0.8981233243967829, 0.8873994638069705, 0.8927613941018767, 0.8847184986595175]",0.9053619302949063,0.004661591190614811,"[0.8337801608579088, 0.8257372654155496, 0.8284182305630027, 0.8230563002680965, 0.8364611260053619, 0.8284182305630027, 0.7989276139410187, 0.7908847184986595, 0.7801608579088471, 0.7882037533512064]",0.8134048257372655,0.006749314598212412,4.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.900804289544236, 0.868632707774799, 0.868632707774799, 0.8605898123324397, 0.8552278820375335, 0.8632707774798928, 0.839142091152815, 0.8337801608579088, 0.8579088471849866, 0.8364611260053619]",0.8584450402144773,0.0062402467381934106,"[0.8123324396782842, 0.8123324396782842, 0.8203753351206434, 0.7882037533512064, 0.8310991957104558, 0.8150134048257373, 0.7828418230563002, 0.7908847184986595, 0.7721179624664879, 0.7882037533512064]",0.8013404825737265,0.00608013894304704,5.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.8364611260053619, 0.8310991957104558, 0.8096514745308311, 0.8284182305630027, 0.7935656836461126, 0.7935656836461126, 0.7640750670241286, 0.7935656836461126, 0.806970509383378, 0.7774798927613941]",0.803485254691689,0.007488061454339303,"[0.8016085790884718, 0.8230563002680965, 0.8150134048257373, 0.806970509383378, 0.8310991957104558, 0.8176943699731903, 0.774798927613941, 0.774798927613941, 0.7667560321715817, 0.7613941018766756]",0.7973190348525468,0.008084491780445858,6.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.7962466487935657, 0.7640750670241286, 0.7667560321715817, 0.7667560321715817, 0.7506702412868632, 0.7506702412868632, 0.6943699731903485, 0.7265415549597856, 0.7613941018766756, 0.7292225201072386]",0.7506702412868632,0.008882769358204938,"[0.7855227882037533, 0.7855227882037533, 0.7908847184986595, 0.7855227882037533, 0.8176943699731903, 0.7908847184986595, 0.7774798927613941, 0.774798927613941, 0.7453083109919572, 0.7533512064343163]",0.7806970509383377,0.006404458576289142,7.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.7131367292225201, 0.7238605898123325, 0.7158176943699732, 0.7479892761394102, 0.7265415549597856, 0.7024128686327078, 0.6407506702412868, 0.6863270777479893, 0.7024128686327078, 0.6836461126005362]",0.7042895442359249,0.009304747357909073,"[0.7613941018766756, 0.7721179624664879, 0.7855227882037533, 0.774798927613941, 0.8123324396782842, 0.8016085790884718, 0.7560321715817694, 0.7694369973190348, 0.7560321715817694, 0.7479892761394102]",0.7737265415549597,0.006557260528273144,8.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.6809651474530831, 0.6702412868632708, 0.6890080428954424, 0.6997319034852547, 0.6702412868632708, 0.6621983914209115, 0.6166219839142091, 0.6219839142091153, 0.6434316353887399, 0.6353887399463807]",0.6589812332439677,0.008988233037126111,"[0.7694369973190348, 0.7533512064343163, 0.7801608579088471, 0.7560321715817694, 0.7882037533512064, 0.7774798927613941, 0.7319034852546917, 0.7372654155495979, 0.7613941018766756, 0.7238605898123325]",0.7579088471849865,0.006853233090272678,9.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.6514745308310992, 0.6487935656836461, 0.6380697050938338, 0.6729222520107239, 0.6300268096514745, 0.6193029490616622, 0.546916890080429, 0.5924932975871313, 0.6112600536193029, 0.5871313672922251]",0.6198391420911528,0.011691522031403959,"[0.7319034852546917, 0.7721179624664879, 0.7613941018766756, 0.7479892761394102, 0.7640750670241286, 0.7667560321715817, 0.7372654155495979, 0.7131367292225201, 0.7211796246648794, 0.6916890080428955]",0.7407506702412869,0.0083837037589781,10.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.6032171581769437, 0.5630026809651475, 0.5710455764075067, 0.6407506702412868, 0.5951742627345844, 0.5898123324396782, 0.5201072386058981, 0.546916890080429, 0.546916890080429, 0.5093833780160858]",0.568632707774799,0.012647350275263907,"[0.7024128686327078, 0.7479892761394102, 0.7345844504021448, 0.7453083109919572, 0.7479892761394102, 0.7453083109919572, 0.7131367292225201, 0.6970509383378016, 0.7211796246648794, 0.6809651474530831]",0.7235924932975871,0.007702560047101522,11.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
harmonic,"[0.5576407506702413, 0.5281501340482574, 0.5361930294906166, 0.5924932975871313, 0.5576407506702413, 0.546916890080429, 0.46648793565683644, 0.4879356568364611, 0.4584450402144772, 0.42359249329758714]",0.5155495978552278,0.01697027173253034,"[0.6916890080428955, 0.7319034852546917, 0.7131367292225201, 0.7184986595174263, 0.7024128686327078, 0.7319034852546917, 0.7024128686327078, 0.6943699731903485, 0.6943699731903485, 0.6595174262734584]",0.7040214477211796,0.006808220537887726,12.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC0050/arch0_00??
