background_condition,correct_spkr_list,correct_spkr_mean,correct_spkr_sem,correct_word_list,correct_word_mean,correct_word_sem,snr,tag_expt,tag_model
0.0,"[0.8643617021276596, 0.8723404255319149, 0.8563829787234043, 0.875, 0.8563829787234043, 0.8457446808510638, 0.8457446808510638, 0.8164893617021277, 0.8537234042553191, 0.8404255319148937]",0.852659574468085,0.005380847838827493,"[0.7473404255319149, 0.726063829787234, 0.7287234042553191, 0.723404255319149, 0.75, 0.7553191489361702, 0.7340425531914894, 0.723404255319149, 0.7393617021276596, 0.723404255319149]",0.7351063829787234,0.0038479670947182045,9.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
0.0,"[0.8856382978723404, 0.8856382978723404, 0.8776595744680851, 0.8909574468085106, 0.8723404255319149, 0.8590425531914894, 0.8723404255319149, 0.8271276595744681, 0.8537234042553191, 0.8670212765957447]",0.8691489361702128,0.005983878379675948,"[0.7872340425531915, 0.773936170212766, 0.7659574468085106, 0.7659574468085106, 0.7819148936170213, 0.7792553191489362, 0.7686170212765957, 0.7420212765957447, 0.776595744680851, 0.7367021276595744]",0.7678191489361702,0.005230496453900713,12.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
0.0,"[0.9042553191489362, 0.8856382978723404, 0.8829787234042553, 0.9042553191489362, 0.8909574468085106, 0.8670212765957447, 0.8776595744680851, 0.8457446808510638, 0.8696808510638298, 0.8803191489361702]",0.8808510638297872,0.005561839411829125,"[0.7978723404255319, 0.7898936170212766, 0.7925531914893617, 0.776595744680851, 0.7978723404255319, 0.8031914893617021, 0.7792553191489362, 0.7553191489361702, 0.7952127659574468, 0.7606382978723404]",0.7848404255319149,0.005191282259559348,15.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
0.0,"[0.9228723404255319, 0.9042553191489362, 0.8829787234042553, 0.898936170212766, 0.8909574468085106, 0.875, 0.8829787234042553, 0.848404255319149, 0.8590425531914894, 0.8829787234042553]",0.8848404255319149,0.0067985530390205174,"[0.8058510638297872, 0.8031914893617021, 0.8111702127659575, 0.7872340425531915, 0.8191489361702128, 0.8031914893617021, 0.7925531914893617, 0.7792553191489362, 0.800531914893617, 0.7606382978723404]",0.7962765957446808,0.005380847838827498,18.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
0.0,"[0.9228723404255319, 0.8936170212765957, 0.8882978723404256, 0.9042553191489362, 0.8882978723404256, 0.875, 0.901595744680851, 0.8590425531914894, 0.8776595744680851, 0.8936170212765957]",0.8904255319148936,0.005561839411829119,"[0.8031914893617021, 0.8111702127659575, 0.8058510638297872, 0.7819148936170213, 0.8218085106382979, 0.8111702127659575, 0.8058510638297872, 0.7925531914893617, 0.8191489361702128, 0.7632978723404256]",0.801595744680851,0.005651552287414624,inf,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.005319148936170213, 0.005319148936170213, 0.010638297872340425, 0.0026595744680851063, 0.0026595744680851063, 0.005319148936170213, 0.0, 0.023936170212765957, 0.007978723404255319, 0.013297872340425532]",0.007712765957446808,0.0021877593402930967,"[0.0026595744680851063, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063, 0.0, 0.005319148936170213, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063, 0.0026595744680851063]",0.0031914893617021275,0.0005319148936170212,-21.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.005319148936170213, 0.0026595744680851063, 0.013297872340425532, 0.0, 0.005319148936170213, 0.007978723404255319, 0.005319148936170213, 0.013297872340425532, 0.010638297872340425, 0.005319148936170213]",0.006914893617021277,0.0013847960418274209,"[0.0026595744680851063, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063, 0.005319148936170213, 0.0026595744680851063, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063, 0.007978723404255319]",0.00398936170212766,0.0005946989301861142,-18.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.0, 0.005319148936170213, 0.013297872340425532, 0.0026595744680851063, 0.0, 0.013297872340425532, 0.0026595744680851063, 0.02127659574468085, 0.013297872340425532, 0.013297872340425532]",0.00851063829787234,0.002304964539007092,"[0.0, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063]",0.00425531914893617,0.000588054040843156,-15.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.0026595744680851063, 0.005319148936170213, 0.013297872340425532, 0.005319148936170213, 0.0026595744680851063, 0.015957446808510637, 0.0026595744680851063, 0.023936170212765957, 0.02127659574468085, 0.013297872340425532]",0.010638297872340425,0.002538620755900062,"[0.0026595744680851063, 0.007978723404255319, 0.007978723404255319, 0.005319148936170213, 0.0026595744680851063, 0.013297872340425532, 0.007978723404255319, 0.0026595744680851063, 0.0026595744680851063, 0.007978723404255319]",0.006117021276595745,0.001124873895429922,-12.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.023936170212765957, 0.026595744680851064, 0.03723404255319149, 0.015957446808510637, 0.018617021276595744, 0.034574468085106384, 0.03723404255319149, 0.04521276595744681, 0.031914893617021274, 0.031914893617021274]",0.030319148936170215,0.0028644493654970764,"[0.015957446808510637, 0.015957446808510637, 0.02127659574468085, 0.023936170212765957, 0.018617021276595744, 0.02127659574468085, 0.031914893617021274, 0.015957446808510637, 0.010638297872340425, 0.015957446808510637]",0.019148936170212766,0.0018511181753387497,-9.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.09574468085106383, 0.09042553191489362, 0.09308510638297872, 0.0797872340425532, 0.11702127659574468, 0.10106382978723404, 0.10904255319148937, 0.11436170212765957, 0.09042553191489362, 0.0797872340425532]",0.09707446808510638,0.004162892511302799,"[0.0425531914893617, 0.034574468085106384, 0.0398936170212766, 0.04521276595744681, 0.047872340425531915, 0.05585106382978723, 0.05053191489361702, 0.047872340425531915, 0.034574468085106384, 0.0398936170212766]",0.043882978723404256,0.0021805627440157523,-6.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.22340425531914893, 0.25, 0.26861702127659576, 0.22340425531914893, 0.23138297872340424, 0.22074468085106383, 0.2473404255319149, 0.2393617021276596, 0.22606382978723405, 0.2074468085106383]",0.23377659574468085,0.005613179474566218,"[0.15159574468085107, 0.11702127659574468, 0.12234042553191489, 0.11436170212765957, 0.11170212765957446, 0.15425531914893617, 0.10904255319148937, 0.1196808510638298, 0.10106382978723404, 0.10638297872340426]",0.12074468085106382,0.005720661632943858,-3.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.42021276595744683, 0.3962765957446808, 0.449468085106383, 0.42021276595744683, 0.4308510638297872, 0.43351063829787234, 0.425531914893617, 0.3803191489361702, 0.39095744680851063, 0.36436170212765956]",0.41117021276595744,0.008495850035965206,"[0.2978723404255319, 0.25, 0.2712765957446808, 0.27393617021276595, 0.2579787234042553, 0.2632978723404255, 0.23670212765957446, 0.26861702127659576, 0.2393617021276596, 0.24468085106382978]",0.2603723404255319,0.005913193668671026,0.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.5797872340425532, 0.5691489361702128, 0.5797872340425532, 0.5718085106382979, 0.6090425531914894, 0.6117021276595744, 0.598404255319149, 0.5319148936170213, 0.5664893617021277, 0.5664893617021277]",0.5784574468085106,0.007472620749250531,"[0.43882978723404253, 0.43617021276595747, 0.45478723404255317, 0.43351063829787234, 0.43882978723404253, 0.4654255319148936, 0.44148936170212766, 0.4148936170212766, 0.4122340425531915, 0.4228723404255319]",0.43590425531914895,0.0052214731640522,3.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.7154255319148937, 0.7127659574468085, 0.7313829787234043, 0.7047872340425532, 0.723404255319149, 0.7180851063829787, 0.7207446808510638, 0.651595744680851, 0.6941489361702128, 0.6914893617021277]",0.7063829787234043,0.007269503546099294,"[0.5585106382978723, 0.5851063829787234, 0.5664893617021277, 0.5558510638297872, 0.5851063829787234, 0.5957446808510638, 0.5691489361702128, 0.5292553191489362, 0.5771276595744681, 0.5531914893617021]",0.5675531914893617,0.006144582784100511,6.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.800531914893617, 0.776595744680851, 0.7952127659574468, 0.7659574468085106, 0.8058510638297872, 0.7659574468085106, 0.7792553191489362, 0.7287234042553191, 0.7845744680851063, 0.7632978723404256]",0.776595744680851,0.007103271497875925,"[0.6702127659574468, 0.675531914893617, 0.6542553191489362, 0.6622340425531915, 0.6781914893617021, 0.6728723404255319, 0.6595744680851063, 0.6276595744680851, 0.6675531914893617, 0.6356382978723404]",0.660372340425532,0.005349352780689919,9.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.8430851063829787, 0.7978723404255319, 0.8430851063829787, 0.8058510638297872, 0.8404255319148937, 0.8031914893617021, 0.8324468085106383, 0.7925531914893617, 0.8164893617021277, 0.7978723404255319]",0.8172872340425531,0.006491032804250175,"[0.7127659574468085, 0.7340425531914894, 0.7074468085106383, 0.7074468085106383, 0.7367021276595744, 0.723404255319149, 0.7154255319148937, 0.699468085106383, 0.726063829787234, 0.699468085106383]",0.7162234042553192,0.004234026218531748,12.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.8856382978723404, 0.8457446808510638, 0.8670212765957447, 0.8430851063829787, 0.851063829787234, 0.848404255319149, 0.8590425531914894, 0.7978723404255319, 0.8377659574468085, 0.8271276595744681]",0.846276595744681,0.0074256707770822454,"[0.776595744680851, 0.7686170212765957, 0.7579787234042553, 0.7287234042553191, 0.7712765957446809, 0.7526595744680851, 0.7553191489361702, 0.7367021276595744, 0.7579787234042553, 0.7180851063829787]",0.7523936170212766,0.006018583004430385,15.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.8803191489361702, 0.8723404255319149, 0.8670212765957447, 0.8590425531914894, 0.8696808510638298, 0.8670212765957447, 0.8723404255319149, 0.8218085106382979, 0.8670212765957447, 0.8563829787234043]",0.8632978723404255,0.005080336447480294,"[0.7819148936170213, 0.7819148936170213, 0.7819148936170213, 0.7579787234042553, 0.7898936170212766, 0.7686170212765957, 0.7686170212765957, 0.7526595744680851, 0.7819148936170213, 0.7367021276595744]",0.7702127659574468,0.005292486367588411,18.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
1.0,"[0.9202127659574468, 0.901595744680851, 0.8936170212765957, 0.9122340425531915, 0.8909574468085106, 0.8882978723404256, 0.8909574468085106, 0.8563829787234043, 0.8776595744680851, 0.8882978723404256]",0.8920212765957446,0.005581587318686951,"[0.8058510638297872, 0.8138297872340425, 0.8085106382978723, 0.7952127659574468, 0.824468085106383, 0.8085106382978723, 0.7978723404255319, 0.7952127659574468, 0.8218085106382979, 0.7606382978723404]",0.803191489361702,0.005717913296665643,inf,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.023936170212765957, 0.018617021276595744, 0.013297872340425532, 0.015957446808510637, 0.015957446808510637, 0.015957446808510637, 0.013297872340425532, 0.010638297872340425, 0.007978723404255319, 0.007978723404255319]",0.014361702127659573,0.0015457088452271888,"[0.007978723404255319, 0.013297872340425532, 0.02127659574468085, 0.010638297872340425, 0.015957446808510637, 0.018617021276595744, 0.007978723404255319, 0.015957446808510637, 0.013297872340425532, 0.013297872340425532]",0.013829787234042554,0.0013619052744447886,-21.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.05053191489361702, 0.04521276595744681, 0.05053191489361702, 0.0425531914893617, 0.06382978723404255, 0.0425531914893617, 0.05585106382978723, 0.02925531914893617, 0.0425531914893617, 0.0398936170212766]",0.04627659574468085,0.00299849902930634,"[0.031914893617021274, 0.031914893617021274, 0.023936170212765957, 0.034574468085106384, 0.031914893617021274, 0.034574468085106384, 0.026595744680851064, 0.02127659574468085, 0.02925531914893617, 0.02925531914893617]",0.029521276595744682,0.0013989125742960545,-18.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.1356382978723404, 0.09840425531914894, 0.11436170212765957, 0.11170212765957446, 0.1276595744680851, 0.09840425531914894, 0.13031914893617022, 0.09840425531914894, 0.12234042553191489, 0.10638297872340426]",0.11436170212765957,0.00445031929007487,"[0.06382978723404255, 0.06382978723404255, 0.06382978723404255, 0.061170212765957445, 0.07180851063829788, 0.05851063829787234, 0.061170212765957445, 0.061170212765957445, 0.06648936170212766, 0.061170212765957445]",0.06329787234042553,0.0011761080816863124,-15.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.24202127659574468, 0.20212765957446807, 0.23138297872340424, 0.23138297872340424, 0.26063829787234044, 0.23138297872340424, 0.26861702127659576, 0.2127659574468085, 0.22872340425531915, 0.21010638297872342]",0.23191489361702128,0.006679010000651548,"[0.14893617021276595, 0.14095744680851063, 0.13829787234042554, 0.13829787234042554, 0.1356382978723404, 0.12234042553191489, 0.1196808510638298, 0.11436170212765957, 0.13829787234042554, 0.1356382978723404]",0.13324468085106383,0.0034208832236834624,-12.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.39361702127659576, 0.35904255319148937, 0.39361702127659576, 0.375, 0.3882978723404255, 0.375, 0.425531914893617, 0.3351063829787234, 0.3776595744680851, 0.35638297872340424]",0.37792553191489364,0.007844116712136046,"[0.23670212765957446, 0.23138297872340424, 0.22606382978723405, 0.23670212765957446, 0.2473404255319149, 0.22074468085106383, 0.24468085106382978, 0.2154255319148936, 0.24468085106382978, 0.22872340425531915]",0.23324468085106384,0.0033885664634071616,-9.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.5319148936170213, 0.4973404255319149, 0.5, 0.5212765957446809, 0.5372340425531915, 0.5452127659574468, 0.5851063829787234, 0.47074468085106386, 0.5026595744680851, 0.523936170212766]",0.5215425531914893,0.00997054726612723,"[0.3803191489361702, 0.3670212765957447, 0.35106382978723405, 0.3696808510638298, 0.3776595744680851, 0.34574468085106386, 0.34308510638297873, 0.35904255319148937, 0.3670212765957447, 0.3803191489361702]",0.3640957446808511,0.004387178380020789,-6.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.6702127659574468, 0.625, 0.6329787234042553, 0.648936170212766, 0.6781914893617021, 0.648936170212766, 0.6808510638297872, 0.601063829787234, 0.6462765957446809, 0.6409574468085106]",0.647340425531915,0.007811486089330029,"[0.4973404255319149, 0.48404255319148937, 0.526595744680851, 0.5, 0.5292553191489362, 0.4946808510638298, 0.47606382978723405, 0.4867021276595745, 0.5053191489361702, 0.4973404255319149]",0.4997340425531915,0.005413611574741855,-3.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.7473404255319149, 0.7313829787234043, 0.7127659574468085, 0.7340425531914894, 0.7340425531914894, 0.7313829787234043, 0.7313829787234043, 0.6595744680851063, 0.7420212765957447, 0.699468085106383]",0.7223404255319149,0.008223204698798045,"[0.601063829787234, 0.5851063829787234, 0.601063829787234, 0.5877659574468085, 0.6436170212765957, 0.6170212765957447, 0.5824468085106383, 0.5851063829787234, 0.6196808510638298, 0.5797872340425532]",0.6002659574468086,0.006575241716591715,0.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.8085106382978723, 0.8031914893617021, 0.7526595744680851, 0.7872340425531915, 0.7952127659574468, 0.7952127659574468, 0.7872340425531915, 0.7287234042553191, 0.8031914893617021, 0.7898936170212766]",0.7851063829787235,0.007937244427517521,"[0.6675531914893617, 0.6781914893617021, 0.6835106382978723, 0.6595744680851063, 0.7074468085106383, 0.6941489361702128, 0.6808510638297872, 0.6675531914893617, 0.6781914893617021, 0.6675531914893617]",0.6784574468085106,0.004510834834471129,3.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.848404255319149, 0.8404255319148937, 0.8031914893617021, 0.8324468085106383, 0.8430851063829787, 0.8218085106382979, 0.8324468085106383, 0.7792553191489362, 0.8351063829787234, 0.848404255319149]",0.8284574468085106,0.006938154185504663,"[0.7393617021276596, 0.726063829787234, 0.7287234042553191, 0.7021276595744681, 0.7712765957446809, 0.7553191489361702, 0.7180851063829787, 0.7207446808510638, 0.7367021276595744, 0.7180851063829787]",0.7316489361702128,0.006336637332804414,6.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.8776595744680851, 0.8590425531914894, 0.8271276595744681, 0.8590425531914894, 0.8696808510638298, 0.8696808510638298, 0.851063829787234, 0.8138297872340425, 0.8696808510638298, 0.8723404255319149]",0.8569148936170212,0.006619913015104421,"[0.773936170212766, 0.7659574468085106, 0.7579787234042553, 0.75, 0.7898936170212766, 0.7632978723404256, 0.7553191489361702, 0.7526595744680851, 0.7686170212765957, 0.7420212765957447]",0.761968085106383,0.004311282416946035,9.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.8936170212765957, 0.8936170212765957, 0.8457446808510638, 0.8723404255319149, 0.8962765957446809, 0.8617021276595744, 0.8670212765957447, 0.8297872340425532, 0.8723404255319149, 0.8803191489361702]",0.8712765957446809,0.006823362200316974,"[0.800531914893617, 0.7925531914893617, 0.7845744680851063, 0.7712765957446809, 0.8085106382978723, 0.776595744680851, 0.7845744680851063, 0.7659574468085106, 0.7845744680851063, 0.7553191489361702]",0.7824468085106383,0.005043071862882218,12.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.9069148936170213, 0.8909574468085106, 0.8643617021276596, 0.8882978723404256, 0.8962765957446809, 0.8803191489361702, 0.8882978723404256, 0.8457446808510638, 0.8829787234042553, 0.875]",0.8819148936170214,0.005438958031978005,"[0.7952127659574468, 0.7952127659574468, 0.7898936170212766, 0.7872340425531915, 0.8297872340425532, 0.8085106382978723, 0.7925531914893617, 0.7845744680851063, 0.8058510638297872, 0.7553191489361702]",0.7944148936170212,0.006039440188032296,15.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.9148936170212766, 0.8962765957446809, 0.8856382978723404, 0.8909574468085106, 0.8936170212765957, 0.8829787234042553, 0.8829787234042553, 0.8617021276595744, 0.8829787234042553, 0.8882978723404256]",0.888031914893617,0.0042228742424874404,"[0.8191489361702128, 0.8191489361702128, 0.8085106382978723, 0.7845744680851063, 0.824468085106383, 0.8164893617021277, 0.7978723404255319, 0.7925531914893617, 0.824468085106383, 0.7553191489361702]",0.8042553191489361,0.006982754846636605,18.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
2.0,"[0.9228723404255319, 0.8962765957446809, 0.8909574468085106, 0.9095744680851063, 0.8856382978723404, 0.8856382978723404, 0.901595744680851, 0.8617021276595744, 0.8803191489361702, 0.901595744680851]",0.8936170212765957,0.005348618130850469,"[0.8058510638297872, 0.8164893617021277, 0.7978723404255319, 0.7819148936170213, 0.824468085106383, 0.8111702127659575, 0.8085106382978723, 0.7898936170212766, 0.8138297872340425, 0.7659574468085106]",0.801595744680851,0.005637628757299523,inf,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
3.0,"[0.005319148936170213, 0.0, 0.010638297872340425, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063, 0.0026595744680851063, 0.0]",0.00398936170212766,0.0009911648836435237,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-21.0,kell_like_inharmonic,models/spkr_word_recognition/freq13mean_autocorr_block3concat/simplified_IHC0050/arch0_00??
