bandwidth,rms_error_list,rms_error_mean,rms_error_sem,tag_model
0.25,"[19.63151538716246, 27.034512476922252, 20.40093620886547, 18.826615241233394, 19.002133592864805, 21.079001976477073, 18.946582092107615, 18.011507832894345, 42.72318188372994, 20.55644832084491]",22.621243501310225,2.371883817830671,models/sound_localization/sr20000_IHC3000/arch??
0.3333333432674408,"[17.544537919558064, 24.147444980765545, 17.058193983595743, 16.172215078354, 15.854916536468377, 19.014693228094917, 17.55172535858122, 15.43921530937921, 39.903261398916634, 19.077131255430857]",20.176333504914457,2.3289594051938307,models/sound_localization/sr20000_IHC3000/arch??
0.5,"[9.121798463417573, 17.069281190500096, 9.968870466526203, 9.275561224855132, 10.394038485402872, 14.028606552391503, 9.382752050226843, 13.212402036252438, 34.76704974178493, 11.792500288872716]",13.901286050023032,2.4557793417627574,models/sound_localization/sr20000_IHC3000/arch??
1.0,"[3.2103436430242644, 3.615532059334016, 3.69806377387893, 2.7818588639143322, 4.295398753369756, 4.717229298248312, 3.2590829418137894, 4.402087956683554, 10.051220176029727, 3.966072330370405]",4.399688979666708,0.6555711765259484,models/sound_localization/sr20000_IHC3000/arch??
1.5,"[2.9864559127700043, 5.235017230669389, 5.720202856605762, 1.7372443748701614, 3.7332207190222406, 3.3544376953898327, 2.693000603834365, 2.794782784191074, 2.601108564778826, 3.190639462581158]",3.404611020471281,0.3851045926342069,models/sound_localization/sr20000_IHC3000/arch??
2.0,"[2.137186834969645, 6.200116244187801, 5.566955271150559, 1.3490069754526175, 4.255362276952235, 2.1664934095661805, 1.874436852367535, 3.506750247351142, 1.7655359291493096, 3.1264636212140346]",3.194830766236106,0.5297262193858728,models/sound_localization/sr20000_IHC3000/arch??
0.0,"[24.098895343080702, 20.322179779516542, 20.00382846240072, 21.018867543062182, 18.623582841060358, 19.252939403521626, 20.975747471353245, 20.71362001326794, 20.047466196527203, 21.532502145562383]",20.658962919935288,0.4698144257775313,models/sound_localization/IHC3000_delayed_integration/arch??
0.05000000074505806,"[24.66587532210048, 20.341676031826477, 19.75138266342681, 21.11209891793615, 18.173091681419024, 18.87416843821826, 20.386579227830563, 21.393987536284644, 20.10109584211901, 21.134916245035953]",20.593487190619737,0.5543708132687695,models/sound_localization/IHC3000_delayed_integration/arch??
0.10000000149011612,"[24.12859691712697, 19.97814120798344, 19.68055701255237, 20.489505114077787, 17.9929916286244, 18.67647747330344, 19.82536368001972, 20.95619627132181, 19.478331689480118, 21.11209891793615]",20.231825991242623,0.5279259412723497,models/sound_localization/IHC3000_delayed_integration/arch??
0.125,"[24.222876537433528, 19.850340955158327, 19.469079203831008, 19.88253794955049, 17.259283962055985, 17.770559720863965, 18.92517271155437, 20.476310196890434, 19.26112642061702, 20.86982389838375]",19.79871115563389,0.6047236977844066,models/sound_localization/IHC3000_delayed_integration/arch??
0.1666666716337204,"[23.843521415963572, 18.67044685018507, 19.09553978392964, 19.16030054871575, 16.532523229208675, 16.68413498987467, 17.476625315902165, 19.593619112096416, 18.30571219863076, 20.535401206275534]",18.989782465078225,0.6713692805235199,models/sound_localization/IHC3000_delayed_integration/arch??
0.20000000298023224,"[23.605809332328224, 18.800996715000974, 18.95371317824672, 18.32096224704526, 15.975769941546645, 15.928613270486567, 16.641422323135032, 18.682265040059438, 18.32882827531389, 20.3883467864534]",18.562672710961614,0.718215159733281,models/sound_localization/IHC3000_delayed_integration/arch??
0.25,"[23.063172156273513, 17.748493147560698, 17.86788351375902, 17.366479050014558, 15.28468585289281, 14.132258160701733, 15.705625319186328, 17.389807514903822, 16.637903107658122, 20.28979240099996]",17.548610022395057,0.8106756270313638,models/sound_localization/IHC3000_delayed_integration/arch??
0.3333333432674408,"[21.510525393460355, 15.291462612478533, 16.121442271115228, 15.8389985123389, 14.110248016923697, 12.96287144254837, 13.802336921858723, 15.67979132054556, 15.157729274424872, 19.45611833178809]",15.993152409748234,0.8252262927675742,models/sound_localization/IHC3000_delayed_integration/arch??
0.5,"[18.90588354011609, 13.134097018999993, 13.071184179555265, 12.62522856808527, 11.723926409290128, 10.778273107097034, 11.669240385353762, 13.556023228283646, 11.282610393756283, 17.444893932733564]",13.419136076327103,0.8474618248992027,models/sound_localization/IHC3000_delayed_integration/arch??
1.0,"[15.548529086597123, 8.814913652594829, 7.1288021307804454, 6.800900841230686, 5.204814126372824, 5.685448471697226, 10.708672918512159, 9.806230782628061, 4.49223554371097, 16.848022312896425]",9.103856986702075,1.3417140756699493,models/sound_localization/IHC3000_delayed_integration/arch??
1.5,"[23.864859763500213, 4.380546676978707, 4.399017089231566, 4.459022637628439, 2.8332008448091055, 2.943920288775949, 4.315277699247365, 5.892429101883256, 2.3747925466532105, 11.530218816047938]",6.6993285464755745,2.075696795564085,models/sound_localization/IHC3000_delayed_integration/arch??
2.0,"[27.40076279598438, 3.172233135042735, 3.3718495472617653, 4.216014086168922, 3.1221383293742364, 2.3054967610723973, 3.5942897655752417, 5.830951894845301, 1.8208007346536623, 10.658921737803153]",6.549345878778179,2.449443484458894,models/sound_localization/IHC3000_delayed_integration/arch??
0.0,"[22.153843747593616, 26.86553101572267, 20.85233367802798, 21.631641822291897, 20.0867488030661, 23.853154361068746, 23.339831784906842, 21.07622374162903, 21.152172805988855, 23.648705276637475]",22.466018703693322,0.6338455335086408,models/sound_localization/IHC3000/arch??
0.05000000074505806,"[22.240698025211543, 28.8999516817452, 20.727315832534167, 21.49628084320844, 21.459998404742056, 23.784316128358487, 23.750391177432867, 21.201946196576447, 21.144504962048416, 23.569143058340167]",22.82745463101978,0.7678551778842388,models/sound_localization/IHC3000/arch??
0.10000000149011612,"[22.499449442713598, 25.34340719572426, 20.520040742456434, 21.327349949205033, 20.634528920810958, 23.282828223609137, 24.007881588727862, 20.12326876891391, 20.458263380368837, 23.436707944574454]",22.16337261571045,0.570658512706753,models/sound_localization/IHC3000/arch??
0.125,"[22.16705615047651, 25.431235670878202, 20.54724286100666, 21.433954707762503, 21.279140062554262, 22.92565343857369, 23.07410701228575, 19.637021480168844, 20.327720389070098, 23.248558998258268]",22.007169077103477,0.5446808237007572,models/sound_localization/IHC3000/arch??
0.1666666716337204,"[22.27955067721022, 24.232358680227712, 20.268690629140792, 20.916177626098094, 19.85079479653281, 22.160959097207595, 22.519060995257064, 19.45079261452688, 19.641150036970206, 23.190554150382045]",21.451008930355343,0.5229641029769736,models/sound_localization/IHC3000/arch??
0.20000000298023224,"[21.949573658360286, 25.487145673742962, 20.102888502056764, 20.466188332585645, 18.9755651318234, 21.894711196505387, 22.2380649232691, 18.573690585933157, 19.984228015346737, 22.748923348446922]",21.242097936807035,0.6493498342119561,models/sound_localization/IHC3000/arch??
0.25,"[21.087120871912948, 22.381419256336894, 18.622615331950605, 19.22554606822968, 16.94745456451252, 20.799991337489534, 20.936841962228957, 17.211456482071302, 17.555831145440173, 22.6669978778133]",19.74352748979859,0.6699144394384563,models/sound_localization/IHC3000/arch??
0.3333333432674408,"[18.682506149765775, 22.092353248852238, 16.5871979289793, 17.06875339157322, 14.43188412090671, 18.492998431595428, 17.97245139119895, 14.91386681660472, 14.511256891688486, 21.85785364041414]",17.6611122011579,0.8723008452219728,models/sound_localization/IHC3000/arch??
0.5,"[11.07671854358021, 11.22617597523872, 11.02331681090195, 10.356266327796531, 10.418279154473668, 12.095341966943195, 12.096459164744216, 10.658076496000326, 9.250273918515472, 18.116738564548978]",11.631764692274327,0.7677349691906157,models/sound_localization/IHC3000/arch??
1.0,"[3.882276660939052, 2.990977423175566, 4.178451801739427, 4.562874074508283, 3.172233135042736, 4.103393453940024, 4.850930996368793, 4.729626768506091, 2.864822369224174, 6.473090521605649]",4.180867720504979,0.34010877742932283,models/sound_localization/IHC3000/arch??
1.5,"[2.4347336461978606, 2.4310306271024045, 3.647781011287041, 2.514820932854728, 2.160246899469287, 3.165125276828394, 3.87530876421712, 2.8060423863288086, 1.5304712811230214, 3.2948225833655833]",2.7860383408774245,0.22664575577203463,models/sound_localization/IHC3000/arch??
2.0,"[1.44259525892784, 1.4519325425473832, 3.6354114232389456, 2.1181327830158536, 1.9289169812930569, 3.4990346158966825, 2.5130291115136956, 2.647453306294373, 1.283997137321049, 3.060942562246043]",2.3581445722294925,0.2705907110757673,models/sound_localization/IHC3000/arch??
0.0,"[19.22296861888201, 18.50492994940625, 18.137612107798894, 17.52450022420349, 18.376689111553876, 18.836183313022886, 19.40418827270346, 18.58144962779466, 18.851960014714557, 18.48617696384893]",18.592665820392902,0.16984454920127187,models/sound_localization/IHC1000/arch??
0.05000000074505806,"[19.34234024429635, 17.973453898598486, 17.880736022902433, 17.741639320135157, 18.66296617117189, 18.780620642345976, 19.536982717238956, 18.110272830136548, 18.674789095134322, 18.900641106434307]",18.560444204839442,0.1952901693990919,models/sound_localization/IHC1000/arch??
0.10000000149011612,"[19.06390391374318, 18.0112577407966, 18.33079425496937, 17.749000733196983, 18.633255169137737, 18.035500527550635, 19.38351672738259, 17.91119233358882, 18.816084742715343, 18.49007525357544]",18.442458139665668,0.16922035228971297,models/sound_localization/IHC1000/arch??
0.125,"[18.599622199011087, 17.601187511125545, 17.736814668778457, 17.006887846817662, 18.048982402500307, 18.28108853975053, 18.437623109987523, 17.795130420052185, 18.54165021762607, 18.20578068774999]",18.025476760339934,0.15699511743454383,models/sound_localization/IHC1000/arch??
0.1666666716337204,"[17.607072698464357, 17.302554099854117, 17.299429767199562, 16.265810049812355, 17.391879641875327, 17.561731532352226, 17.630593802757687, 17.136179523121502, 17.940592656455497, 18.093600481340868]",17.42294442532335,0.15867266714130424,models/sound_localization/IHC1000/arch??
0.20000000298023224,"[16.47575341070782, 16.075833802090404, 17.29500266311391, 16.041050941734316, 17.22898249572034, 17.064266441578706, 17.412069956790898, 16.315305366102997, 17.39964792022378, 18.050230214897837]",16.9358143212961,0.21218972160910274,models/sound_localization/IHC1000/arch??
0.25,"[15.541284745204674, 15.656504275416212, 16.324137878536725, 15.4864078736429, 16.536882066111147, 16.855506759160583, 16.927774500788626, 15.369620204325974, 16.248908487250063, 16.98170716913875]",16.192873395957566,0.2008103733934606,models/sound_localization/IHC1000/arch??
0.3333333432674408,"[13.335923171901031, 13.829072392725525, 14.186657860865655, 14.023789311975086, 14.5280096043148, 15.16485980723109, 15.1196429720944, 14.35113079011389, 15.169611633694421, 15.595390864489937]",14.530408840940584,0.2265228734367364,models/sound_localization/IHC1000/arch??
0.5,"[10.784122463014656, 11.196846402865827, 13.174846358746525, 11.63057480394973, 13.10456904021379, 12.729691474856924, 13.064290094592804, 12.975027990387973, 12.80800706765284, 12.804841426740277]",12.427281712302134,0.2779091929056789,models/sound_localization/IHC1000/arch??
1.0,"[5.1561211763869155, 7.776726655700165, 8.087917804627741, 6.026218989989935, 7.492939619678259, 6.620334495237294, 9.655321083486827, 10.12667514782367, 7.809672911908091, 7.655299053832162]",7.640722693867106,0.4752625273277582,models/sound_localization/IHC1000/arch??
1.5,"[2.4476500957022003, 2.3074497447017834, 3.932997389837485, 2.7163170614599426, 4.350623855026763, 3.9146295258075603, 3.69318827568263, 4.96020197205755, 3.3905007735577195, 5.528794404530482]",3.7242353098364114,0.3336903802828404,models/sound_localization/IHC1000/arch??
2.0,"[1.8599622199011085, 2.1933560611106464, 3.2838671994743915, 2.197459630762037, 3.5855063597567156, 3.253549690044027, 3.2061315130978767, 3.98985199210684, 1.963633330297654, 3.76685401750442]",2.9300172014055716,0.2520484865665109,models/sound_localization/IHC1000/arch??
0.0,"[19.79512179419078, 18.657172617792067, 19.54689441013792, 19.359565924699677, 19.803994501064633, 19.113930583277277, 18.784937420014845, 19.51829818308871, 17.777909158673694, 18.806745962385246]",19.116457055532486,0.19854004288975774,models/sound_localization/IHC0320/arch??
0.05000000074505806,"[19.792846100466623, 18.782059678474184, 19.136070369571417, 19.516221019523297, 19.422286817602743, 19.4338795837495, 19.036711806307213, 19.506293740623704, 18.042991701753607, 19.043809142780933]",19.171316996085324,0.15668971318799743,models/sound_localization/IHC0320/arch??
0.10000000149011612,"[19.297341459055634, 18.67599509511589, 19.103794255460222, 18.957752936368706, 19.305276317465484, 18.814169473377586, 18.640264468602894, 19.17205173077643, 18.015508834294927, 18.90921887753586]",18.889137344805363,0.12234950089060496,models/sound_localization/IHC0320/arch??
0.125,"[19.412543543978128, 18.503225917914136, 18.882996784609364, 18.59041698304811, 19.124297078291235, 18.999051659595118, 18.312846866622362, 19.25176954543739, 17.87216871043955, 18.759261976685274]",18.770857906662066,0.1473597217856634,models/sound_localization/IHC0320/arch??
0.1666666716337204,"[19.218281461731753, 18.32710787011641, 18.843595227054763, 18.451299424442997, 18.819914696650173, 18.31776570820089, 18.123450539548465, 18.974615570177857, 17.56839914871724, 18.662483443751217]",18.530691309039177,0.15105977514135505,models/sound_localization/IHC0320/arch??
0.20000000298023224,"[18.92017370356237, 17.951636729314163, 18.699376103674332, 17.8993683516315, 18.61535741079208, 18.160446079372658, 17.657400255524134, 18.747492324800895, 16.97029731592794, 18.509067658463664]",18.21306159330637,0.19132068584022016,models/sound_localization/IHC0320/arch??
0.25,"[18.425648007722945, 17.0132433842125, 18.046985723208564, 17.446184951712777, 17.801963653201575, 17.818656080201574, 16.888612294242094, 17.59990786216669, 15.963358945686489, 17.902387983045603]",17.490694888540084,0.22347413220221174,models/sound_localization/IHC0320/arch??
0.3333333432674408,"[16.677654035989118, 15.351732008984383, 16.914197884915797, 15.67605622402327, 15.749159851751969, 15.64240022134342, 15.448257139517345, 15.613865402032669, 14.08724424614163, 16.887011907710946]",15.804757892241053,0.2693348207234796,models/sound_localization/IHC0320/arch??
0.5,"[13.745433312083579, 12.790058075927005, 13.954236658474755, 12.857500352530243, 13.159451780798895, 13.131353031292413, 13.371342221063404, 12.824877288983215, 12.161081033028761, 14.086924484834915]",13.208225823901719,0.18836936569538912,models/sound_localization/IHC0320/arch??
1.0,"[9.564856846105252, 9.11784706688674, 9.747256486263662, 8.188653983045935, 8.626378986249934, 8.741018556518766, 8.658693491108979, 7.504953319263507, 8.56138407602984, 9.032473946023071]",8.774351675749568,0.20526977878425132,models/sound_localization/IHC0320/arch??
1.5,"[6.055300708194984, 5.725712513197268, 6.576644452321584, 6.22693943882344, 5.877886486616558, 5.419351379027694, 5.56047829947379, 4.201029474860733, 5.288948191556898, 6.177553088574971]",5.710984403264792,0.20938190932578488,models/sound_localization/IHC0320/arch??
2.0,"[3.415650255319866, 3.9796781073144394, 5.075111501903851, 4.628544417354491, 3.886914985963561, 4.232010150024443, 4.987371439332935, 4.511247205746028, 2.7834776355752795, 5.1043171976332005]",4.260432289616809,0.2407602953985199,models/sound_localization/IHC0320/arch??
0.0,"[21.44908070438132, 21.487268386249163, 21.192596021396863, 20.109833549917948, 20.844987731191242, 20.731009979612057, 21.358164040272076, 20.814063159922075, 20.817525534255253, 21.657239806495102]",21.04617689136931,0.1480153880630892,models/sound_localization/IHC0050/arch??
0.05000000074505806,"[21.47783269553279, 21.445300205427316, 21.88359869609868, 19.990312969351248, 20.415062448466198, 21.276811384761174, 21.040287395700986, 20.844987731191242, 20.811249556624613, 21.415663207816625]",21.06011062909709,0.17774916871332502,models/sound_localization/IHC0050/arch??
0.10000000149011612,"[21.660359442335466, 21.393566432100204, 21.828364058661784, 19.722854534549278, 20.66637605142951, 21.129374114025488, 20.943725543456676, 20.939638690017276, 20.87414021534132, 21.138539160449046]",21.029693824236606,0.18467166473975416,models/sound_localization/IHC0050/arch??
0.125,"[21.835379176551612, 21.429751147277337, 21.908491093226434, 19.466996788512706, 20.339904417467444, 20.813413900612225, 20.193657018573525, 20.951896858804503, 20.555352648945785, 21.439418104245476]",20.893426115421704,0.24626684725119355,models/sound_localization/IHC0050/arch??
0.1666666716337204,"[21.07964305559635, 20.969948467717767, 21.746284760871244, 19.257150304181504, 20.145193690526504, 20.98626749623247, 19.702517331274933, 20.381275632216852, 20.841097652267536, 21.087975310652816]",20.619735370153798,0.23536858491889695,models/sound_localization/IHC0050/arch??
0.20000000298023224,"[21.036219302016285, 20.779190907606935, 21.89039033889504, 19.199756004455644, 19.92169354934148, 20.68794313098794, 19.322301916473393, 19.918301602765702, 20.2070365052455, 20.73209636818766]",20.36949296259756,0.25935348428784466,models/sound_localization/IHC0050/arch??
0.25,"[20.45540083751534, 20.342783212452243, 21.212778742587734, 18.21147049685054, 19.02132515916835, 20.347875467380767, 17.970195545066503, 19.728106807248338, 19.644589838169438, 20.202577660886348]",19.71371037673256,0.3268562501227714,models/sound_localization/IHC0050/arch??
0.3333333432674408,"[18.62745237497554, 18.804590200602952, 19.62164643981256, 17.27285012241325, 17.54967210494233, 18.88705166829171, 15.616750074291478, 18.269010831371162, 18.25396415048543, 19.26884242211473]",18.217183038930113,0.36733610197037925,models/sound_localization/IHC0050/arch??
0.5,"[16.440994687253756, 16.22338430162456, 17.41982923138027, 15.362291495737216, 14.974452719022295, 16.337377693801105, 13.242029729288157, 15.861165675213678, 15.399485190880382, 16.39242848731425]",15.765343921151565,0.3562488730738717,models/sound_localization/IHC0050/arch??
1.0,"[12.702060554978564, 11.010641862953959, 10.306125179533588, 11.057996169255953, 9.479708057997613, 10.302190792988409, 10.777019260637154, 9.657653455693588, 9.329310587392621, 12.229045324535745]",10.68517512459672,0.35500231046301484,models/sound_localization/IHC0050/arch??
1.5,"[7.5772299961407015, 5.939636291834652, 5.007202020297571, 6.295286381939318, 6.384101875499542, 6.053068613491809, 7.681732162019776, 6.543685492122909, 5.3381172238435814, 8.539785004783663]",6.535984506197352,0.3472768730906642,models/sound_localization/IHC0050/arch??
2.0,"[5.256484626690221, 2.943920288775949, 3.9364318227927555, 3.9615266872373454, 5.579886659703326, 5.143875917968809, 5.380980854356848, 4.1795296946508795, 3.1821574640683834, 6.216079121089084]",4.57808731373336,0.3445034389218286,models/sound_localization/IHC0050/arch??
0.0,"[21.077078622125107, 21.538986232595256, 19.644589838169438, 21.971111253865374, 21.072803872837213, 21.412507921668016, 34.81340220336089, 23.05535836957538, 21.46944193352349, 23.44266534672537]",22.949794559444552,1.3599701147871632,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.05000000074505806,"[22.24657074494651, 22.5905584998099, 20.7464313657654, 22.561627313361665, 22.655866531392885, 21.858677951829605, 31.4244410530322, 25.30979228649626, 23.23557384468677, 23.084451301512278]",23.571399089283346,0.9459333390711199,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.10000000149011612,"[22.601722010453933, 22.68725879677207, 21.323547868347184, 22.225300087152117, 23.184337676835057, 21.79966112638509, 30.77014465032301, 25.985269562470084, 22.957657852099242, 22.93704663002864]",23.64719462608664,0.8834654448624092,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.125,"[22.593948005748942, 23.012139373786145, 21.14471799526064, 21.087975310652816, 23.385527209855304, 21.682392075740307, 29.465203175919186, 26.445422294990117, 23.315887944288775, 22.708295107001465]",23.48415084932437,0.8209635299349075,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.1666666716337204,"[21.754775803723426, 21.985457929284994, 20.734920712096706, 19.765973127920965, 22.38463919905952, 20.350974476967, 28.614555610611756, 25.64782273041536, 21.143439763790685, 22.78473489299676]",22.51672942468672,0.8515166106735161,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.20000000298023224,"[21.753119275133812, 22.358665208592168, 20.846068179840497, 20.10042355342362, 21.921234922798956, 21.17239406090559, 27.989058351209092, 25.404121109957128, 22.23036637550513, 22.360075424134262]",22.613552646150026,0.7430850902482693,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.25,"[21.363435968879077, 21.71954738798069, 20.102664428306937, 18.14704701364151, 20.28002167847163, 19.82422760159901, 27.050669839002857, 24.97584418578865, 20.901743536912964, 22.097857708730846]",21.646305934931416,0.8229416766839525,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.3333333432674408,"[19.894088940556557, 21.093314768616334, 19.58672100275183, 17.59504434736058, 18.878702429070845, 18.614873448764392, 25.537289463706855, 22.21374462918061, 19.526143251299533, 21.48034928499547]",20.4420271566303,0.7177231236658438,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.5,"[17.751792194765184, 20.61334300665251, 18.180030624658297, 16.410280232137943, 16.762517173204685, 17.642087270026845, 23.71432835585628, 21.29437602867129, 19.82854435330973, 20.697303649953497]",19.289460288923628,0.7349123837560951,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1.0,"[12.94826851967697, 15.96194799464601, 14.627507100116684, 11.565715099628115, 12.112461009708626, 11.670012390275735, 20.179599010292954, 16.06237840420901, 14.648125052974104, 17.44644314404453]",14.722245772557272,0.880587104395125,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1.5,"[6.531972647421808, 10.33493158229946, 10.839949469647197, 5.536935764270493, 4.01012232744602, 8.29902848976155, 17.406118837149567, 8.289252783677894, 8.015750261344989, 16.043297272923276]",9.530735943594227,1.3645090393158914,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
2.0,"[2.7688746209726918, 6.32170577961075, 4.588469685423895, 4.104491058200376, 2.3519208174450794, 3.332882852442928, 17.607072698464357, 6.36219124810607, 3.038788283878006, 13.312934846765916]",6.378933189131007,1.6063009259100558,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
0.0,"[27.719313850821784, 24.91209771602168, 20.63365570488535, 25.14785108939558, 28.00611258890356, 23.73179719697179, 24.80064660592687, 25.091723627415366, 25.706240697752964, 65.94647023864839]",29.169590931674332,4.137148425986612,models/sound_localization/simplified_IHC3000/arch??
0.05000000074505806,"[30.485412255050125, 25.344473605548455, 20.36225973760333, 25.113256970685335, 28.53968313617924, 23.381867156232662, 24.142967565791967, 26.092696848521214, 30.04606073623905, 53.80989225509102]",28.73185702669424,2.953361785384423,models/sound_localization/simplified_IHC3000/arch??
0.10000000149011612,"[30.23764731779434, 25.827912828586847, 20.71470731386517, 24.70000182368597, 27.65195527680874, 23.170733326394373, 24.525956098030562, 25.913230124696835, 28.43516412047869, 55.34657390700208]",28.652388213734362,3.086395624193161,models/sound_localization/simplified_IHC3000/arch??
