deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,fn_eval_list,pct_correct_list,pct_correct_mean,pct_correct_sem,smoothed,tag_model
"[11.207599118942731, 11.140969162995594, 12.232929515418503, 13.496696035242291, 11.509911894273127, 10.654185022026432, 10.773678414096917, 9.787444933920705, 11.930066079295154, 19.420704845814978]",12.215418502202644,0.8609978515016464,"[9.06387665198238, 10.396475770925111, 8.992290748898679, 8.95374449339207, 10.109030837004406, 8.444933920704845, 8.791850220264317, 9.506607929515418, 9.644273127753301, 12.299559471365638]",9.620264317180617,0.35354320530098515,"[15.210569745030206, 15.863951584084873, 15.412118860535507, 16.180047052232307, 15.60474736798109, 13.99109483390409, 13.938102145304855, 14.29395648330582, 15.871536729072313, 23.508264602436224]",15.987438940388728,0.8740876175101694,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,8,models/sound_localization/IHC0320/arch??
"[6.841960352422907, 6.246696035242291, 5.615638766519824, 6.927312775330397, 6.4620044052863435, 5.906387665198238, 6.556167400881058, 5.583149779735683, 6.1811674008810575, 9.211453744493392]",6.553193832599119,0.3294560997483169,"[5.345814977973569, 4.686123348017621, 4.649779735682819, 6.436123348017621, 5.030837004405286, 3.763215859030837, 7.333700440528634, 4.842511013215859, 4.909691629955947, 8.973568281938325]",5.597136563876652,0.49031098123682676,"[9.126913669265493, 8.031175034014014, 7.46792316345554, 9.467969307163566, 8.1790411105828, 7.284413931980526, 10.093440792436388, 7.679420583864222, 8.08777347018758, 13.659619794931006]",8.907769085788114,0.6012661074313783,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,16,models/sound_localization/IHC0320/arch??
"[3.0622246696035242, 2.638766519823788, 2.4895374449339207, 3.3656387665198237, 2.968612334801762, 3.1398678414096914, 3.841960352422907, 2.5165198237885464, 2.392070484581498, 6.520374449339207]",3.2935572687224672,0.38575581853352564,"[2.4140969162995596, 1.5704845814977975, 1.7621145374449338, 1.9449339207048462, 1.7048458149779735, 1.7114537444933922, 2.383259911894273, 1.6960352422907492, 1.437224669603524, 5.6255506607929515]",2.225,0.39129873288519496,"[4.142457451560812, 3.0634051419696693, 3.0826397534735985, 3.901268532252925, 3.326794200872335, 3.633323282590375, 4.753369811929941, 3.0875567686582768, 2.8298211141759015, 9.341095365662925]",4.116173142314676,0.6100840989862196,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,32,models/sound_localization/IHC0320/arch??
"[2.1965859030837005, 1.9322687224669604, 1.9994493392070485, 2.717511013215859, 1.8931718061674008, 2.677312775330397, 2.951541850220264, 1.7026431718061674, 1.7202643171806167, 6.465308370044053]",2.625605726872247,0.44876966836566534,"[1.274229074889868, 0.8480176211453745, 1.0572687224669601, 1.3447136563876652, 0.6233480176211453, 0.895374449339207, 1.6013215859030836, 0.5759911894273128, 0.7555066079295153, 4.21806167400881]",1.3193832599118942,0.3384643928857823,"[2.5946125940730167, 2.0262734087597245, 2.306722657344567, 2.9458179392495394, 1.8405868555302316, 2.7563040488633375, 3.48351875268179, 1.72451098846149, 1.87932713766981, 8.206641025908077]",2.9764315408541586,0.6075433634839633,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,64,models/sound_localization/IHC0320/arch??
"[2.079295154185022, 1.7527533039647574, 2.0148678414096914, 2.5864537444933915, 1.8364537444933922, 2.656387665198238, 2.9344713656387666, 1.6850220264317182, 1.7153083700440528, 6.781387665198238]",2.604240088105727,0.4845761514216927,"[1.1486784140969164, 0.7621145374449338, 0.9757709251101322, 1.3337004405286343, 0.6101321585903082, 0.8876651982378854, 1.4889867841409692, 0.5418502202643172, 0.6299559471365638, 4.115638766519824]",1.2494493392070485,0.33376889758523437,"[2.4361931748877117, 1.839261127316551, 2.2466212644950243, 2.8717887549897037, 1.8293899529747921, 2.7168045463880612, 3.3882921868976696, 1.7300609135571159, 1.812587913719348, 8.360972587650568]",2.9231972422876544,0.6285277513023572,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,128,models/sound_localization/IHC0320/arch??
"[2.0479074889867843, 1.7885462555066078, 2.0352422907488985, 2.535242290748898, 1.854625550660793, 2.670704845814978, 2.8270925110132157, 1.7285242290748901, 1.656387665198238, 5.569383259911894]",2.4713656387665197,0.3681817880973117,"[1.1167400881057268, 0.736784140969163, 1.0143171806167401, 1.2808370044052864, 0.5814977973568282, 0.8623348017621144, 1.4614537444933922, 0.551762114537445, 0.7037444933920705, 3.765418502202643]",1.207488986784141,0.29953163110962894,"[2.376053273430178, 1.842546599232806, 2.3210610878576197, 2.773380822553388, 1.819411268136769, 2.7241975387631308, 3.25315301225484, 1.777147681336064, 1.8189355833175298, 7.183368207605695]",2.788925507448802,0.5133830223305959,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,256,models/sound_localization/IHC0320/arch??
"[22.598568281938327, 20.037995594713657, 33.89812775330397, 23.259361233480178, 22.86784140969163, 38.70319383259912, 66.48458149779735, 21.936674008810574, 24.381607929515418, 52.118942731277535]",32.62868942731278,4.931895502541629,"[17.420704845814978, 18.066079295154186, 18.941629955947135, 22.099118942731277, 21.955947136563875, 19.97466960352423, 21.856828193832598, 20.68942731277533, 19.325991189427313, 23.93612334801762]",20.426651982378853,0.6480379602119228,"[29.519482993746593, 28.690606690249023, 38.988952746033135, 34.801022464542996, 33.1743206461463, 44.81459831400159, 61.92623493854444, 33.5566109682985, 32.83468801277596, 52.903488751207604]",39.12100065255461,3.4447348122034347,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,1,models/sound_localization/IHC0050/arch??
"[28.30286343612335, 20.245044052863435, 22.615088105726873, 24.62224669603524, 19.83259911894273, 33.15748898678414, 47.9124449339207, 19.55726872246696, 20.46861233480176, 37.54680616740088]",27.426046255506606,2.993136491522444,"[20.43281938325991, 20.35022026431718, 19.340308370044053, 21.303964757709252, 21.52202643171806, 21.680616740088105, 19.42511013215859, 21.435022026431717, 21.070484581497798, 22.4636563876652]",20.902422907488987,0.317073364215577,"[36.65929570048443, 30.1323304080244, 31.1173842052066, 33.73390926269151, 30.455373538698616, 40.862893693281194, 49.56822484905329, 30.88453412276754, 30.509078031676438, 43.0332352540769]",35.69562590659609,2.127034561093401,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,2,models/sound_localization/IHC0050/arch??
"[20.962555066079297, 21.623348017621144, 20.371145374449338, 25.569383259911895, 24.9465859030837, 21.06387665198238, 24.440528634361232, 19.698237885462554, 21.80011013215859, 23.92786343612335]",22.44036343612335,0.6603216475235583,"[18.904185022026432, 20.637665198237887, 20.25770925110132, 20.763215859030836, 21.933920704845814, 20.47466960352423, 20.719162995594715, 19.781938325991188, 18.62775330396476, 20.69713656387665]",20.279735682819386,0.3050134162926997,"[30.772615886666095, 33.03626150588935, 30.719323110427965, 35.98163170721459, 36.42903095865371, 32.356860893095075, 35.37654522805896, 31.107917618320336, 31.159163722636777, 35.13815652326479]",33.20775071542276,0.7301657475760404,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,4,models/sound_localization/IHC0050/arch??
"[14.222466960352422, 18.508259911894275, 16.000550660792953, 19.71751101321586, 18.95814977973568, 15.481277533039648, 15.201541850220265, 14.888215859030836, 16.38105726872247, 13.314977973568283]",16.267400881057267,0.6733310070254425,"[10.84691629955947, 12.97577092511013, 13.004405286343612, 11.61784140969163, 13.802863436123346, 12.805066079295154, 11.209251101321586, 10.843612334801762, 13.025330396475772, 10.111233480176212]",12.024229074889867,0.39314177832577163,"[18.91558222490938, 23.59891146765414, 21.69472153242333, 24.21908319612176, 24.92793959081162, 21.88316578938013, 20.06633040917458, 19.46626196481511, 21.93348621122414, 17.845646435820115]",21.45511288223343,0.7463028948209931,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,8,models/sound_localization/IHC0050/arch??
"[9.344162995594713, 11.515969162995594, 10.692180616740089, 12.765969162995598, 12.772577092511014, 10.1431718061674, 11.763766519823788, 10.242290748898679, 11.144823788546255, 10.40308370044053]",11.078799559471367,0.3585504182896502,"[4.534140969162996, 6.02863436123348, 6.669603524229074, 8.015418502202643, 6.897577092511013, 5.492290748898679, 6.493392070484581, 5.115638766519824, 5.259911894273127, 7.599118942731278]",6.210572687224669,0.3560632016612691,"[10.74640177091019, 13.212797644254618, 13.734127005397097, 17.11781894963096, 15.440213814721618, 12.240599721151293, 14.718698292681639, 11.577142826934196, 12.823236967489553, 14.16583953036903]",13.577687652354019,0.5979812197185338,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,16,models/sound_localization/IHC0050/arch??
"[2.4845814977973575, 2.9922907488986783, 2.430066079295154, 3.0655286343612334, 3.127753303964758, 2.49284140969163, 3.312775330396476, 3.8805066079295147, 2.7769823788546257, 3.9289647577092515]",3.049229074889868,0.17094387446138512,"[1.9361233480176212, 1.8359030837004402, 2.3006607929515415, 2.914096916299559, 1.6651982378854624, 1.604625550660793, 2.6134361233480172, 1.4944933920704846, 1.3314977973568283, 3.6674008810572687]",2.1363436123348016,0.23329659661879976,"[3.394459759224347, 3.7092459686465116, 3.678008697737806, 4.941983626134865, 3.764998788759239, 3.139616645658565, 4.557660533834218, 3.7212894456155343, 3.1162327748497516, 5.7735892463255984]",3.9797085486786434,0.26975141361763144,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,32,models/sound_localization/IHC0050/arch??
"[1.743392070484582, 1.8034140969162995, 1.6916299559471368, 2.4410792951541853, 2.1800660792951545, 1.8348017621145376, 2.8436123348017626, 2.5985682819383253, 1.6525330396475773, 3.18557268722467]",2.197466960352423,0.1719237740224556,"[0.5737885462555065, 0.6057268722466961, 0.9966960352422908, 1.041850220264317, 0.501101321585903, 0.5770925110132159, 1.3237885462555066, 0.6321585903083701, 0.4030837004405285, 1.829295154185022]",0.8484581497797355,0.1422500544181892,"[1.7586642943546282, 1.7648979179115842, 2.069852733932024, 2.78205584593733, 2.154145023721931, 1.8226720289305083, 3.263303196561599, 2.3119024476718795, 1.5478082741523636, 3.89607415394243]",2.337137591711628,0.2390115678305809,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,64,models/sound_localization/IHC0050/arch??
"[1.7698237885462558, 1.7533039647577093, 1.7417400881057272, 2.4911894273127753, 2.1938325991189433, 1.7852422907488987, 2.889317180616741, 2.666299559471365, 1.668502202643172, 3.18557268722467]",2.2144823788546257,0.17625057404253078,"[0.51431718061674, 0.6640969162995595, 0.8226872246696034, 1.1024229074889866, 0.5330396475770924, 0.5011013215859031, 1.277533039647577, 0.6200440528634361, 0.41629955947136565, 1.6167400881057268]",0.806828193832599,0.12591500662688437,"[1.7223652450021554, 1.778535752923996, 1.947294180026069, 2.8791917334403303, 2.1921109785911637, 1.715320449333861, 3.2885959714323847, 2.312244570220331, 1.562022863682862, 3.686839060634749]",2.3084520805287903,0.2324658142132698,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,128,models/sound_localization/IHC0050/arch??
"[1.8557268722466962, 1.7769823788546255, 1.825991189427313, 2.493392070484582, 2.198788546255507, 1.7511013215859028, 2.8513215859030843, 2.664096916299559, 1.6866740088105727, 3.1960352422907494]",2.2300110132158593,0.17033071774767078,"[0.4768722466960352, 0.5693832599118943, 0.8535242290748899, 1.0121145374449338, 0.49008810572687217, 0.4944933920704846, 1.1927312775330396, 0.6982378854625552, 0.4339207048458149, 1.6332599118942732]",0.7854625550660793,0.12408101555590667,"[1.7563046538949354, 1.736280385072328, 2.0399087086944094, 2.765324939784518, 2.178437915102266, 1.6740872484048808, 3.1744693618468975, 2.3753053793802152, 1.6057551193032382, 3.71569256947191]",2.3021566280955597,0.2251070309943885,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,256,models/sound_localization/IHC0050/arch??
