f,deg_azim_err_mean
60.39737201015318,10.31270324252645
201.49680389574607,10.430183612943695
405.6394222637814,12.806581894014013
692.6866344029073,14.216924084273778
1005.2972024642303,12.776902295024243
2205.491142829865,18.028870755635772
2989.622815229949,17.382604915786757
4030.727935374877,19.01735986926451
6988.83761665067,14.50200009904205
9992.401130851002,12.690157972059147
