deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,snr,tag_model
"[11.978947368421053, 13.619679633867277, 13.119908466819222, 13.355148741418764, 19.979176201372997, 12.71487414187643, 15.937528604118993, 19.57116704805492, 29.669336384439358, 32.24393592677345]",18.218970251716247,2.304550832207721,"[10.611670480549199, 10.222196796338674, 10.35766590389016, 10.272768878718535, 11.099771167048054, 10.3720823798627, 11.00320366132723, 10.805491990846681, 12.006636155606408, 13.06842105263158]",10.98199084668192,0.2872813756449938,"[18.255434189503305, 19.118097766674627, 18.88588240488927, 19.026364758348436, 24.503928231932722, 18.47958502186498, 21.58591980599399, 23.946152343159877, 32.57713723742994, 35.51270465979138]",23.18912064195885,1.954533926961183,0.0,models/sound_localization/simplified_IHC3000/arch??
"[7.390389016018307, 7.022425629290618, 8.144851258581236, 6.340732265446224, 9.541189931350115, 7.624027459954234, 8.132494279176202, 9.81075514874142, 16.956064073226546, 15.575743707093821]",9.65386727688787,1.1554924198312837,"[8.337070938215103, 7.331807780320366, 8.081006864988558, 7.689473684210526, 8.482151029748284, 8.377574370709382, 8.399771167048055, 8.152860411899313, 8.856521739130434, 9.859954233409612]",8.356819221967964,0.21450618601695662,"[12.929034987451804, 11.787534704527376, 13.265059826683492, 11.613745756444358, 14.6675589865179, 13.08037374858801, 13.554781105303409, 14.503250106814354, 20.50533548724694, 20.307600243110027]",14.621427495268767,1.0124921530655666,6.8,models/sound_localization/simplified_IHC3000/arch??
"[5.095194508009153, 4.136842105263158, 5.606636155606408, 3.777345537757437, 5.7132723112128145, 5.289702517162471, 4.993363844393593, 5.724027459954233, 9.643478260869566, 7.190617848970252]",5.717048054919909,0.5265512260972379,"[6.934553775743707, 5.502059496567505, 6.554919908466819, 5.746681922196796, 6.599084668192219, 6.981006864988558, 6.740045766590389, 6.294279176201373, 6.404805491990847, 7.374141876430206]",6.5131578947368425,0.17850644777273247,"[10.008081752286458, 8.0631262242498, 10.075929460424309, 8.034154835400514, 10.19912935216781, 10.1949166277165, 9.800790904353896, 9.913056085310485, 12.962728198970547, 11.971508293898268]",10.122342173477858,0.4744783520476312,13.6,models/sound_localization/simplified_IHC3000/arch??
"[2.3640732265446225, 0.7613272311212814, 2.2588100686498858, 0.6336384439359268, 0.8478260869565217, 2.608237986270023, 1.9604118993135011, 0.9283752860411899, 0.5652173913043478, 1.1693363844393592]",1.4097254004576658,0.2519381132800237,"[4.28421052631579, 2.148741418764302, 3.926544622425629, 2.2418764302059495, 2.4480549199084667, 4.578489702517162, 3.7649885583524028, 2.402517162471396, 1.656979405034325, 3.4592677345537757]",3.0911670480549196,0.32450059654774366,"[5.666293469493249, 2.615037573941327, 5.268432455276842, 2.596916835022495, 2.9558064462641966, 6.158403791532763, 4.960465445940401, 2.95068339416026, 1.9901255866094467, 4.141718335822731]",3.930388333406371,0.4720645651422766,inf,models/sound_localization/simplified_IHC3000/arch??
"[46.14096109839817, 48.85263157894737, 46.418306636155606, 48.57688787185355, 47.91784897025172, 47.75354691075515, 48.99107551487414, 47.82974828375286, 47.823112128146455, 59.594508009153316]",48.989862700228834,1.2145501574266067,"[14.083066361556064, 14.428604118993135, 15.100686498855834, 15.022883295194507, 15.122654462242563, 14.17254004576659, 14.596109839816934, 14.953089244851258, 15.117620137299772, 13.7720823798627]",14.636933638443935,0.15798833604655152,"[46.23329472054203, 49.62353001131348, 47.07755961001671, 49.49359774000116, 49.00106241617653, 47.54952151565462, 48.739123123032954, 48.314467725674334, 48.09493717998647, 57.99942978098998]",49.212652382338824,1.0326956553964006,-13.6,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[32.99954233409611, 28.611441647597253, 34.935011441647596, 43.48741418764302, 45.65080091533181, 40.98810068649885, 46.10274599542334, 45.26315789473684, 43.855606407322654, 38.90755148741419]",40.08013729977117,1.9159244766032302,"[13.275057208237985, 13.611441647597253, 13.990846681922196, 14.637986270022884, 14.5395881006865, 13.821739130434782, 14.492219679633868, 14.398855835240274, 14.612356979405034, 13.162471395881006]",14.054256292906178,0.17810502939458825,"[35.65469470281407, 32.81451072359536, 37.65501905471576, 45.25579341338181, 46.908962473181454, 42.17716373639632, 46.57506394552264, 46.051488106440175, 44.72040793405954, 40.754381873249024]",41.85674859633561,1.5788082793348193,-6.8,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[17.041647597254006, 17.450114416475973, 18.793821510297484, 29.521281464530894, 35.554691075514874, 25.149427917620137, 35.08855835240274, 34.65972540045767, 31.776887871853546, 19.426315789473684]",26.4462471395881,2.453758515423118,"[11.399771167048055, 11.996567505720824, 11.578489702517162, 13.157437070938215, 12.965446224256294, 12.089931350114416, 13.404347826086957, 12.848054919908467, 12.585354691075516, 12.08604118993135]",12.411144164759726,0.21522158917005058,"[22.339881097758216, 23.007406720995345, 23.71108518809801, 33.41533383873882, 38.065089362989696, 29.02196299662591, 37.49312294858239, 36.938018019377864, 34.18715966855788, 24.67879167251466]",30.28578515142388,2.0388035110573326,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[9.532494279176202, 12.737070938215103, 10.998855835240274, 16.185812356979405, 21.091762013729976, 13.725171624713958, 20.91121281464531, 22.337986270022885, 19.48558352402746, 12.954233409610984]",15.996018306636156,1.469459838014302,"[9.236155606407323, 10.127688787185354, 9.138672768878719, 10.482608695652173, 10.43020594965675, 9.578947368421053, 11.238672768878716, 10.225858123569793, 9.75995423340961, 10.705034324942792]",10.092379862700229,0.2105969824963234,"[15.096239824015642, 17.9801329756533, 16.024819334826653, 21.22618635771264, 25.01254974164866, 18.565404739189823, 25.202974470340536, 25.63972781131366, 22.795754271811397, 18.789337906914767]",20.633312743342707,1.232723303669858,6.8,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[6.218535469107551, 10.149885583524027, 7.449427917620137, 9.224485125858124, 11.274828375286042, 7.777116704805492, 11.467505720823798, 14.736613272311212, 12.166132723112128, 9.99908466819222]",10.046361556064074,0.7975998348497684,"[7.400686498855835, 8.463615560640733, 7.264530892448513, 8.17254004576659, 7.953089244851259, 7.476659038901602, 8.926773455377575, 8.043935926773456, 7.430434782608696, 9.346453089244852]",8.047871853546912,0.2210115641726168,"[11.192631822236665, 14.768494718333569, 11.910885209023661, 14.129330482416231, 15.573533010133417, 12.440954797166627, 16.35111888227374, 18.115588145549133, 15.482052450374459, 15.586263776333295]",14.55508532938408,0.6819660798570449,13.6,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[1.6130434782608696, 6.328146453089245, 2.6844393592677345, 1.3993135011441649, 1.0881006864988558, 1.3496567505720825, 1.6926773455377575, 1.371395881006865, 1.5805491990846683, 6.590617848970251]",2.5697940503432495,0.6621431889414208,"[3.152402745995423, 5.140045766590389, 3.3215102974828374, 2.1558352402745995, 2.1585812356979406, 2.6764302059496567, 3.1363844393592677, 2.234782608695652, 2.0876430205949656, 6.781006864988559]",3.284462242562929,0.4848260548250943,"[4.182142239599263, 9.237515803596402, 5.0732885766900795, 3.0589529991792643, 2.8635110923941554, 3.538868139634362, 4.195458673124275, 3.152583714514799, 3.138436842179265, 10.933792674849625]",4.937455075576149,0.8931491429767756,inf,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
