deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,fn_eval_list,pct_correct_list,pct_correct_mean,pct_correct_sem,smoothed,tag_model
"[13.50715859030837, 15.827643171806168, 14.141519823788546, 8.818281938325992, 9.366740088105727, 13.030837004405287, 8.431718061674008, 14.283590308370044, 13.30726872246696, 12.243392070484582]",12.295814977973567,0.806012447026599,"[9.579295154185022, 8.787444933920705, 10.62885462555066, 12.6068281938326, 11.197136563876652, 10.366740088105727, 13.432819383259911, 11.137665198237885, 10.359030837004406, 10.265418502202643]",10.83612334801762,0.43066855760929273,"[16.191057189709746, 17.176984489213556, 17.71143014063912, 15.560556962248832, 14.733266441599847, 16.487291125724578, 16.12327117257337, 17.75857722520646, 16.728867443203583, 15.668120615983192]",16.41394228061023,0.3058987558367806,"['models/sound_localization/simplified_IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,4,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[10.467511013215859, 11.908590308370044, 9.430066079295154, 8.308920704845814, 8.397577092511014, 10.219713656387665, 7.900881057268722, 10.782488986784141, 13.784140969162996, 10.002202643171806]",10.120209251101322,0.5662322361226708,"[8.154185022026432, 9.449339207048459, 7.6960352422907485, 9.055066079295154, 9.71806167400881, 10.424008810572687, 10.334801762114537, 8.124449339207048, 7.817180616740088, 10.351321585903083]",9.112444933920704,0.3465874351239002,"[13.00231802043221, 15.190712166570874, 12.132531624105253, 12.47055264202188, 13.332013450033253, 14.880867127139746, 13.344686445301715, 13.451933278187933, 16.123437465316886, 14.72894950876144]",13.865800172787118,0.408955528472008,"['models/sound_localization/simplified_IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,8,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[5.440528634361233, 6.4460352422907485, 4.799008810572687, 5.377753303964758, 5.0743392070484585, 4.852422907488987, 5.202643171806168, 6.66409691629956, 5.0881057268722465, 6.810022026431718]",5.575495594713656,0.24216057790707846,"[4.540748898678414, 4.622246696035242, 4.454845814977974, 5.602422907488987, 5.476872246696035, 4.809471365638767, 7.002202643171806, 4.6233480176211454, 3.600220264317181, 6.629955947136564]",5.1362334801762115,0.33096911747162816,"[7.211999107073708, 7.499621263164014, 6.672460964444153, 7.912736468299206, 7.454320788226931, 6.875291345210688, 8.945558507618417, 7.80606663274341, 6.091959647699581, 9.538525030904925]",7.600853975538503,0.325750880842972,"['models/sound_localization/simplified_IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,16,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[2.836453744493392, 3.5914096916299556, 2.5848017621145374, 3.0897577092511015, 2.6459251101321586, 2.677863436123348, 3.091409691629956, 2.4074889867841405, 2.3381057268722465, 3.548458149779736]",2.881167400881057,0.1391730878682255,"[2.0253303964757707, 2.526431718061674, 1.6872246696035242, 1.919603524229075, 2.039647577092511, 2.0748898678414096, 2.3270925110132157, 1.5947136563876652, 1.3381057268722467, 3.199339207048458]",2.073237885462555,0.1661114626065171,"[3.463262808671622, 4.320875598993426, 3.080718864592689, 3.675492180698138, 3.389251594236453, 3.3794313794125137, 3.977903753721965, 2.8957961212377663, 2.6349791160998204, 5.008071098653674]",3.582578251631807,0.22252053000363414,"['models/sound_localization/simplified_IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,32,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[2.469713656387665, 2.269273127753304, 2.0088105726872243, 2.6943832599118944, 2.3843612334801763, 2.4598017621145374, 2.638215859030837, 1.6272026431718059, 1.6332599118942732, 3.2020925110132157]",2.3387114537444935,0.1532283500265546,"[1.2654185022026432, 0.9030837004405287, 0.9129955947136562, 1.0000000000000002, 1.2731277533039647, 1.4702643171806167, 1.4856828193832599, 0.6167400881057268, 0.567180616740088, 2.563876651982379]",1.2058370044052862,0.18182063362416065,"[2.5939493994490364, 2.177979372476743, 2.107315852022124, 2.635982773779813, 2.566057239645012, 2.7207798947001827, 2.9509339647744732, 1.572322776946014, 1.6209766639992436, 4.255069253166588]",2.5201367190959227,0.2415492807943509,"['models/sound_localization/simplified_IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,64,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[2.448237885462555, 2.2786343612334803, 2.0302863436123344, 2.672356828193833, 2.301211453744493, 2.467511013215859, 2.6200440528634363, 1.590859030837004, 1.7670704845814977, 3.1547356828193833]",2.3330947136563873,0.14417700916301485,"[1.1596916299559472, 0.8182819383259912, 0.8634361233480174, 0.8799559471365638, 1.1662995594713657, 1.3337004405286343, 1.4328193832599119, 0.5418502202643171, 0.475770925110132, 2.3303964757709252]",1.1002202643171806,0.16905483647631067,"[2.480119159526343, 2.1246080107767527, 2.064100043617656, 2.5143967864933217, 2.4357516193951274, 2.6046276014127328, 2.8946034611767897, 1.4655177109644977, 1.636866059006978, 4.057942869793993]",2.4278533322164195,0.2283419825376037,"['models/sound_localization/simplified_IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,128,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[2.381057268722467, 2.2472466960352424, 2.0567180616740086, 2.7301762114537445, 2.378303964757709, 2.461453744493392, 2.604625550660793, 1.6178414096916296, 1.743942731277533, 3.2219162995594712]",2.3443281938325993,0.1484514967205269,"[1.1211453744493391, 0.763215859030837, 0.8072687224669602, 0.9063876651982379, 1.0550660792951543, 1.3513215859030836, 1.4118942731277533, 0.5253303964757708, 0.43612334801762104, 2.368942731277533]",1.0746696035242291,0.17557158665187161,"[2.410620103513295, 2.055297172015054, 2.041871365227939, 2.5843703853821256, 2.375714736672689, 2.626300529324891, 2.859706602110985, 1.4803278164825173, 1.5956473221399896, 4.132231673328459]",2.4162087706197943,0.23652795773273783,"['models/sound_localization/simplified_IHC3000_delayed_integration/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000_delayed_integration/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,256,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
"[9.401982378854626, 12.431718061674008, 9.83204845814978, 9.517621145374449, 9.325440528634362, 9.704845814977974, 8.78909691629956, 8.311674008810572, 9.80011013215859, 10.008259911894273]",9.712279735682818,0.3432337553148886,"[14.426211453744493, 18.08259911894273, 15.958149779735683, 16.473568281938327, 16.860132158590307, 15.580396475770925, 14.569383259911895, 16.628854625550662, 16.919603524229075, 18.676211453744493]",16.417511013215858,0.4302801233226007,"[17.63661240141032, 23.035458096386762, 19.163142060764596, 19.56198056469778, 20.090477445213114, 18.80066006530759, 17.553911795979204, 19.089927513326092, 20.19122730003267, 22.046545744587966]",19.716994298770608,0.551502755184289,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,1,models/sound_localization/simplified_IHC3000/arch??
"[8.536343612334802, 11.436674008810572, 10.230726872246697, 8.661343612334802, 8.483480176211454, 9.001651982378855, 8.07819383259912, 8.209801762114537, 9.863436123348018, 7.992290748898679]",9.049394273127755,0.3536990482901069,"[16.340308370044053, 18.444933920704845, 17.610132158590307, 17.2136563876652, 16.941629955947135, 17.15308370044053, 13.722466960352422, 17.274229074889867, 19.229074889867842, 16.14977973568282]",17.007929515418503,0.4651908099312051,"[18.93267118567744, 22.77448267782511, 20.879174343247925, 19.836772459272733, 19.739920642572123, 19.848379743555057, 16.431537845026707, 19.848753128716965, 22.087895138398917, 18.707652666690937]",19.90872398309839,0.5620411022082598,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,2,models/sound_localization/simplified_IHC3000/arch??
"[7.584251101321586, 8.05726872246696, 8.3568281938326, 7.465308370044053, 8.175660792951541, 8.150330396475772, 7.740088105726873, 8.137665198237885, 8.109581497797357, 7.6800660792951545]",7.945704845814978,0.09511375498474779,"[10.33920704845815, 12.53193832599119, 11.17511013215859, 10.464757709251101, 11.932819383259911, 10.743392070484582, 10.340308370044053, 11.624449339207048, 13.146475770925111, 11.127753303964758]",11.342621145374448,0.303892278649486,"[13.116170845852494, 15.588208561206649, 14.286030894594951, 13.201589759199038, 15.060171242306243, 13.856363823834078, 13.372814052835675, 14.541193750618277, 15.742958378988414, 14.169430375251773]",14.29349316846876,0.2992380779877232,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_spectral_smoothing.json']",,,,4,models/sound_localization/simplified_IHC3000/arch??
