condition,f0_shift_in_semitones,correct_word,correct_word_mean,correct_word_sem,correct_spkr,correct_spkr_mean,correct_spkr_sem,model,subject
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,45
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,46
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,47
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,48
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.5,0.3507662835249042,0.039096682709881904,human,49
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,50
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,51
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,52
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.3333333333333333,0.3507662835249042,0.039096682709881904,human,53
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.6666666666666666,0.3507662835249042,0.039096682709881904,human,54
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,55
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,56
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.5,0.3507662835249042,0.039096682709881904,human,57
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,58
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.25,0.3507662835249042,0.039096682709881904,human,59
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.3333333333333333,0.3507662835249042,0.039096682709881904,human,60
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.5,0.3507662835249042,0.039096682709881904,human,61
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,62
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,63
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,64
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.25,0.3507662835249042,0.039096682709881904,human,65
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,66
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,67
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.3333333333333333,0.3507662835249042,0.039096682709881904,human,68
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,69
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,70
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,71
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,72
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.2,0.3507662835249042,0.039096682709881904,human,73
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.2,0.3507662835249042,0.039096682709881904,human,74
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,75
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.5,0.3507662835249042,0.039096682709881904,human,76
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,77
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,78
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.5,0.3507662835249042,0.039096682709881904,human,79
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,80
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,81
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,82
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.0,0.3507662835249042,0.039096682709881904,human,83
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.25,0.3507662835249042,0.039096682709881904,human,84
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,0.3333333333333333,0.3507662835249042,0.039096682709881904,human,85
harmonic,-12.0,,0.7790250994796449,0.02228353595230748,1.0,0.3507662835249042,0.039096682709881904,human,86
harmonic,-6.0,0.8,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,0
harmonic,-6.0,0.6451612903225806,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,1
harmonic,-6.0,0.8888888888888888,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,2
harmonic,-6.0,0.7222222222222222,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,3
harmonic,-6.0,0.8,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,4
harmonic,-6.0,0.8888888888888888,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,5
harmonic,-6.0,0.8076923076923077,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,6
harmonic,-6.0,0.8285714285714286,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,7
harmonic,-6.0,0.8,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,8
harmonic,-6.0,0.8611111111111112,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,9
harmonic,-6.0,0.4736842105263157,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,10
harmonic,-6.0,0.8285714285714286,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,11
harmonic,-6.0,0.4545454545454545,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,12
harmonic,-6.0,0.6571428571428571,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,13
harmonic,-6.0,0.75,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,14
harmonic,-6.0,0.8055555555555556,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,15
harmonic,-6.0,0.8333333333333334,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,16
harmonic,-6.0,0.6571428571428571,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,17
harmonic,-6.0,0.6857142857142857,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,18
harmonic,-6.0,0.8888888888888888,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,19
harmonic,-6.0,0.8,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,20
harmonic,-6.0,0.7714285714285715,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,21
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,22
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,23
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.3333333333333333,0.550561797752809,0.03995146002017099,human,24
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,25
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,26
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,27
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,28
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,29
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,30
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,31
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,32
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,33
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,34
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,35
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,36
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.3333333333333333,0.550561797752809,0.03995146002017099,human,37
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.3333333333333333,0.550561797752809,0.03995146002017099,human,38
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,39
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,40
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,41
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,42
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,43
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,44
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,45
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,46
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,47
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,48
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,49
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.3333333333333333,0.550561797752809,0.03995146002017099,human,50
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.75,0.550561797752809,0.03995146002017099,human,51
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,52
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,53
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,54
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,55
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,56
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6,0.550561797752809,0.03995146002017099,human,57
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,58
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,59
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,60
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,61
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,62
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,63
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,64
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,65
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,66
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,67
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.4,0.550561797752809,0.03995146002017099,human,68
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.25,0.550561797752809,0.03995146002017099,human,69
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,70
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.25,0.550561797752809,0.03995146002017099,human,71
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,72
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.75,0.550561797752809,0.03995146002017099,human,73
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.3333333333333333,0.550561797752809,0.03995146002017099,human,74
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,75
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,76
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,77
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,78
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.75,0.550561797752809,0.03995146002017099,human,79
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.3333333333333333,0.550561797752809,0.03995146002017099,human,80
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.5,0.550561797752809,0.03995146002017099,human,81
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.6666666666666666,0.550561797752809,0.03995146002017099,human,82
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.75,0.550561797752809,0.03995146002017099,human,83
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,84
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,85
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,86
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,1.0,0.550561797752809,0.03995146002017099,human,87
harmonic,-6.0,,0.7567519809339536,0.025574041133806666,0.0,0.550561797752809,0.03995146002017099,human,88
harmonic,-3.0,0.7142857142857143,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,0
harmonic,-3.0,0.7692307692307693,0.7746693981152538,0.019601855153153692,0.6,0.6843859649122807,0.03686229205749388,human,1
harmonic,-3.0,0.8857142857142857,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,2
harmonic,-3.0,0.8611111111111112,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,3
harmonic,-3.0,0.7714285714285715,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,4
harmonic,-3.0,0.8055555555555556,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,5
harmonic,-3.0,0.8571428571428571,0.7746693981152538,0.019601855153153692,0.3333333333333333,0.6843859649122807,0.03686229205749388,human,6
harmonic,-3.0,0.78125,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,7
harmonic,-3.0,0.7714285714285715,0.7746693981152538,0.019601855153153692,0.6666666666666666,0.6843859649122807,0.03686229205749388,human,8
harmonic,-3.0,0.6363636363636364,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,9
harmonic,-3.0,0.7142857142857143,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,10
harmonic,-3.0,0.9142857142857144,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,11
harmonic,-3.0,0.8285714285714286,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,12
harmonic,-3.0,0.8285714285714286,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,13
harmonic,-3.0,0.7058823529411765,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,14
harmonic,-3.0,0.7428571428571429,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,15
harmonic,-3.0,0.7142857142857143,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,16
harmonic,-3.0,0.8055555555555556,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,17
harmonic,-3.0,0.7714285714285715,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,18
harmonic,-3.0,0.8857142857142857,0.7746693981152538,0.019601855153153692,0.3333333333333333,0.6843859649122807,0.03686229205749388,human,19
harmonic,-3.0,0.5,0.7746693981152538,0.019601855153153692,0.3333333333333333,0.6843859649122807,0.03686229205749388,human,20
harmonic,-3.0,0.7777777777777778,0.7746693981152538,0.019601855153153692,0.3333333333333333,0.6843859649122807,0.03686229205749388,human,21
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.75,0.6843859649122807,0.03686229205749388,human,22
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,23
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.75,0.6843859649122807,0.03686229205749388,human,24
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.3333333333333333,0.6843859649122807,0.03686229205749388,human,25
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,26
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,27
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,28
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,29
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,30
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,31
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.6666666666666666,0.6843859649122807,0.03686229205749388,human,32
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,33
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,34
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,35
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,36
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,37
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,38
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.6666666666666666,0.6843859649122807,0.03686229205749388,human,39
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,40
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.75,0.6843859649122807,0.03686229205749388,human,41
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,42
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.75,0.6843859649122807,0.03686229205749388,human,43
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.3333333333333333,0.6843859649122807,0.03686229205749388,human,44
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,45
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.0,0.6843859649122807,0.03686229205749388,human,46
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.25,0.6843859649122807,0.03686229205749388,human,47
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,48
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,49
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,50
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,51
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.6666666666666666,0.6843859649122807,0.03686229205749388,human,52
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,53
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,54
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,55
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.6666666666666666,0.6843859649122807,0.03686229205749388,human,56
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,57
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,58
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,59
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,60
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,61
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,0.5,0.6843859649122807,0.03686229205749388,human,62
harmonic,-3.0,,0.7746693981152538,0.019601855153153692,1.0,0.6843859649122807,0.03686229205749388,human,63
