f,itd_threshold,itd_threshold_mean,itd_threshold_sem,log_itd_threshold,log_itd_threshold_mean,log_itd_threshold_sem,model,subject
2350.0,320.0,296.25540331109363,17.24898464364671,5.768320995793772,5.67023759816386,0.07400346750289583,3000_delayed,arch08
2350.0,320.0,296.25540331109363,17.24898464364671,5.768320995793772,5.67023759816386,0.07400346750289583,3000_delayed,arch09
2350.0,320.0,296.25540331109363,17.24898464364671,5.768320995793772,5.67023759816386,0.07400346750289583,3000_delayed,arch10
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch01
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch02
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch03
2400.0,298.9341235636151,317.8934123563615,2.106587643638487,5.700223226586397,5.761511218873034,0.006809776920737447,3000_delayed,arch04
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch05
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch06
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch07
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch08
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch09
2400.0,320.0,317.8934123563615,2.106587643638487,5.768320995793772,5.761511218873034,0.006809776920737447,3000_delayed,arch10
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2450.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2500.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2550.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2600.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2650.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2700.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2750.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2800.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2850.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2900.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
2950.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
3000.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
3050.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
3100.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
3150.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch01
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch02
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch03
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch04
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch05
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch06
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch07
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch08
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch09
3200.0,320.0,320.0,0.0,5.768320995793772,5.768320995793772,0.0,3000_delayed,arch10
250.0,97.6619194110972,41.913331237844346,6.336188168219002,4.581511712455297,3.6698226633720465,0.10823513043518192,3000,arch01
250.0,36.55359697031803,41.913331237844346,6.336188168219002,3.5987795936742155,3.6698226633720465,0.10823513043518192,3000,arch02
250.0,40.71077046577152,41.913331237844346,6.336188168219002,3.706492688048683,3.6698226633720465,0.10823513043518192,3000,arch03
250.0,33.60532569166674,41.913331237844346,6.336188168219002,3.5146845571371053,3.6698226633720465,0.10823513043518192,3000,arch04
250.0,36.334197654733174,41.913331237844346,6.336188168219002,3.592759381940469,3.6698226633720465,0.10823513043518192,3000,arch05
250.0,39.35424706701756,41.913331237844346,6.336188168219002,3.6726038995861545,3.6698226633720465,0.10823513043518192,3000,arch06
250.0,31.45763509819865,41.913331237844346,6.336188168219002,3.448641723100804,3.6698226633720465,0.10823513043518192,3000,arch07
250.0,41.82748400904722,41.913331237844346,6.336188168219002,3.7335536356424472,3.6698226633720465,0.10823513043518192,3000,arch08
250.0,28.287962452460885,41.913331237844346,6.336188168219002,3.3424363591233597,3.6698226633720465,0.10823513043518192,3000,arch09
250.0,33.34017355813249,41.913331237844346,6.336188168219002,3.5067630830119323,3.6698226633720465,0.10823513043518192,3000,arch10
300.0,97.79686028593133,39.71943874998441,6.596306891670659,4.582892473109611,3.6054117816188254,0.11523972069197251,3000,arch01
300.0,32.52555718289184,39.71943874998441,6.596306891670659,3.482026155163192,3.6054117816188254,0.11523972069197251,3000,arch02
300.0,43.078116347145986,39.71943874998441,6.596306891670659,3.7630151267998837,3.6054117816188254,0.11523972069197251,3000,arch03
300.0,30.909279785062786,39.71943874998441,6.596306891670659,3.4310564554863743,3.6054117816188254,0.11523972069197251,3000,arch04
300.0,33.65325054224166,39.71943874998441,6.596306891670659,3.5161096500061273,3.6054117816188254,0.11523972069197251,3000,arch05
300.0,38.148472699430236,39.71943874998441,6.596306891670659,3.6414857228381297,3.6054117816188254,0.11523972069197251,3000,arch06
300.0,30.019538110125982,39.71943874998441,6.596306891670659,3.4018484400151965,3.6054117816188254,0.11523972069197251,3000,arch07
300.0,32.33413510673874,39.71943874998441,6.596306891670659,3.476123486643461,3.6054117816188254,0.11523972069197251,3000,arch08
300.0,29.491435189997425,39.71943874998441,6.596306891670659,3.3840998886486617,3.6054117816188254,0.11523972069197251,3000,arch09
300.0,29.237742250278135,39.71943874998441,6.596306891670659,3.375460417477618,3.6054117816188254,0.11523972069197251,3000,arch10
350.0,82.12630324624432,40.24462561023917,5.005855770256349,4.40825834573511,3.644920754994152,0.09725560742344362,3000,arch01
350.0,35.07666064685669,40.24462561023917,5.005855770256349,3.557535970465952,3.644920754994152,0.09725560742344362,3000,arch02
350.0,43.41293333235416,40.24462561023917,5.005855770256349,3.770757399761905,3.644920754994152,0.09725560742344362,3000,arch03
350.0,31.428604431657316,40.24462561023917,5.005855770256349,3.447718447394684,3.644920754994152,0.09725560742344362,3000,arch04
350.0,31.40915650516943,40.24462561023917,5.005855770256349,3.4470994588496153,3.644920754994152,0.09725560742344362,3000,arch05
350.0,33.374766708020424,40.24462561023917,5.005855770256349,3.507800126674123,3.644920754994152,0.09725560742344362,3000,arch06
350.0,31.546876390538106,40.24462561023917,5.005855770256349,3.4514745790316383,3.644920754994152,0.09725560742344362,3000,arch07
350.0,48.50103256450369,40.24462561023917,5.005855770256349,3.8815850877065756,3.644920754994152,0.09725560742344362,3000,arch08
350.0,34.567842463114864,40.24462561023917,5.005855770256349,3.542923841315234,3.644920754994152,0.09725560742344362,3000,arch09
350.0,31.002079813932717,40.24462561023917,5.005855770256349,3.434054293006684,3.644920754994152,0.09725560742344362,3000,arch10
400.0,78.98770525650284,36.93924113292586,5.6098773120667795,4.369292210690948,3.532909395774842,0.12034929752273342,3000,arch01
400.0,26.88726385940852,36.93924113292586,5.6098773120667795,3.291652712013525,3.532909395774842,0.12034929752273342,3000,arch02
400.0,32.09345860460731,36.93924113292586,5.6098773120667795,3.468652227581706,3.532909395774842,0.12034929752273342,3000,arch03
400.0,27.092200371082935,36.93924113292586,5.6098773120667795,3.2992458772755118,3.532909395774842,0.12034929752273342,3000,arch04
400.0,25.85150534347828,36.93924113292586,5.6098773120667795,3.252368833049179,3.532909395774842,0.12034929752273342,3000,arch05
400.0,34.10581748220577,36.93924113292586,5.6098773120667795,3.5294679703900305,3.532909395774842,0.12034929752273342,3000,arch06
400.0,27.84481470799468,36.93924113292586,5.6098773120667795,3.3266467626109684,3.532909395774842,0.12034929752273342,3000,arch07
400.0,59.06706407442061,36.93924113292586,5.6098773120667795,4.078673477602482,3.532909395774842,0.12034929752273342,3000,arch08
400.0,30.27198826131363,36.93924113292586,5.6098773120667795,3.4102228050956622,3.532909395774842,0.12034929752273342,3000,arch09
400.0,27.190593368244073,36.93924113292586,5.6098773120667795,3.3028710814384072,3.532909395774842,0.12034929752273342,3000,arch10
450.0,89.66321379767551,37.3644595659088,6.491512095486894,4.496060582359669,3.5273616624775768,0.13100253107519103,3000,arch01
450.0,27.659313940093476,37.3644595659088,6.491512095486894,3.3199625226062817,3.5273616624775768,0.13100253107519103,3000,arch02
450.0,28.539767905987144,37.3644595659088,6.491512095486894,3.351298479779714,3.5273616624775768,0.13100253107519103,3000,arch03
450.0,27.157897295853026,37.3644595659088,6.491512095486894,3.301667880542264,3.5273616624775768,0.13100253107519103,3000,arch04
450.0,26.647353982566734,37.3644595659088,6.491512095486894,3.282689857973937,3.5273616624775768,0.13100253107519103,3000,arch05
450.0,35.84566337466661,37.3644595659088,6.491512095486894,3.579222593889526,3.5273616624775768,0.13100253107519103,3000,arch06
450.0,25.418947792918146,37.3644595659088,6.491512095486894,3.2354948720217567,3.5273616624775768,0.13100253107519103,3000,arch07
450.0,55.97056263112373,37.3644595659088,6.491512095486894,4.024825885222294,3.5273616624775768,0.13100253107519103,3000,arch08
450.0,30.95596140418441,37.3644595659088,6.491512095486894,3.4325655946114804,3.5273616624775768,0.13100253107519103,3000,arch09
450.0,25.785913534019212,37.3644595659088,6.491512095486894,3.249828355768846,3.5273616624775768,0.13100253107519103,3000,arch10
500.0,70.48267569695207,36.28563836670845,4.064844261412335,4.255366944825475,3.549452863607377,0.0900003018418045,3000,arch01
500.0,30.922993402168945,36.28563836670845,4.064844261412335,3.431500030228952,3.549452863607377,0.0900003018418045,3000,arch02
500.0,27.224251143923855,36.28563836670845,4.064844261412335,3.3041081622487605,3.549452863607377,0.0900003018418045,3000,arch03
500.0,35.78350871728749,36.28563836670845,4.064844261412335,3.5774871369195873,3.549452863607377,0.0900003018418045,3000,arch04
500.0,27.26932066643253,36.28563836670845,4.064844261412335,3.3057622851585906,3.549452863607377,0.0900003018418045,3000,arch05
500.0,39.13215234671833,36.28563836670845,4.064844261412335,3.666944439736902,3.549452863607377,0.0900003018418045,3000,arch06
500.0,28.91766894289904,36.28563836670845,4.064844261412335,3.36445279040772,3.549452863607377,0.0900003018418045,3000,arch07
500.0,38.608649527915404,36.28563836670845,4.064844261412335,3.653476332402458,3.549452863607377,0.0900003018418045,3000,arch08
500.0,35.79167548722647,36.28563836670845,4.064844261412335,3.5777153380779967,3.549452863607377,0.0900003018418045,3000,arch09
500.0,28.7234877355603,36.28563836670845,4.064844261412335,3.3577151760673294,3.549452863607377,0.0900003018418045,3000,arch10
550.0,57.65656453733326,34.306089175471755,2.9839153989454803,4.054504109050082,3.5070213144587177,0.07601673125947553,3000,arch01
550.0,29.77808257203561,34.306089175471755,2.9839153989454803,3.393772638750315,3.5070213144587177,0.07601673125947553,3000,arch02
550.0,24.58940280865862,34.306089175471755,2.9839153989454803,3.2023155699900703,3.5070213144587177,0.07601673125947553,3000,arch03
550.0,31.071944526628208,34.306089175471755,2.9839153989454803,3.4363053067902576,3.5070213144587177,0.07601673125947553,3000,arch04
550.0,32.68943328478283,34.306089175471755,2.9839153989454803,3.48705188454372,3.5070213144587177,0.07601673125947553,3000,arch05
550.0,41.854147246293024,34.306089175471755,2.9839153989454803,3.734190889905973,3.5070213144587177,0.07601673125947553,3000,arch06
550.0,31.021656811276173,34.306089175471755,2.9839153989454803,3.434685567388358,3.5070213144587177,0.07601673125947553,3000,arch07
550.0,33.783746423586706,34.306089175471755,2.9839153989454803,3.5199798117896774,3.5070213144587177,0.07601673125947553,3000,arch08
550.0,34.05623307552631,34.306089175471755,2.9839153989454803,3.5280130723926804,3.5070213144587177,0.07601673125947553,3000,arch09
550.0,26.559680468596834,34.306089175471755,2.9839153989454803,3.2793942939860474,3.5070213144587177,0.07601673125947553,3000,arch10
600.0,44.92693704466375,30.08859024498583,1.9952534871683427,3.8050375490392363,3.3863344119846888,0.06151916780296194,3000,arch01
600.0,28.743595086126085,30.08859024498583,1.9952534871683427,3.3584149628112896,3.3863344119846888,0.06151916780296194,3000,arch02
600.0,21.87237562780447,30.08859024498583,1.9952534871683427,3.085224453746179,3.3863344119846888,0.06151916780296194,3000,arch03
600.0,28.003697206113255,30.08859024498583,1.9952534871683427,3.332336544533758,3.3863344119846888,0.06151916780296194,3000,arch04
600.0,30.68856185346783,30.08859024498583,1.9952534871683427,3.423890007105763,3.3863344119846888,0.06151916780296194,3000,arch05
600.0,35.34508914111491,30.08859024498583,1.9952534871683427,3.5651594616487343,3.3863344119846888,0.06151916780296194,3000,arch06
600.0,27.9672782830687,30.08859024498583,1.9952534871683427,3.33103519404394,3.3863344119846888,0.06151916780296194,3000,arch07
600.0,30.19530432307564,30.08859024498583,1.9952534871683427,3.407686426300751,3.3863344119846888,0.06151916780296194,3000,arch08
600.0,28.470647073098796,30.08859024498583,1.9952534871683427,3.3488736292753867,3.3863344119846888,0.06151916780296194,3000,arch09
600.0,24.672416811324847,30.08859024498583,1.9952534871683427,3.2056858913418487,3.3863344119846888,0.06151916780296194,3000,arch10
650.0,36.065496786529266,27.403083887753645,1.3253262349897679,3.585336640615493,3.300320422622267,0.047811150065736954,3000,arch01
650.0,28.473085908984313,27.403083887753645,1.3253262349897679,3.348959287020648,3.300320422622267,0.047811150065736954,3000,arch02
650.0,21.076340040592104,27.403083887753645,1.3253262349897679,3.048151086236251,3.300320422622267,0.047811150065736954,3000,arch03
650.0,27.964074411936448,27.403083887753645,1.3253262349897679,3.3309206296366307,3.300320422622267,0.047811150065736954,3000,arch04
650.0,26.060376672452037,27.403083887753645,1.3253262349897679,3.26041602563875,3.300320422622267,0.047811150065736954,3000,arch05
650.0,30.196941318472525,27.403083887753645,1.3253262349897679,3.4077406384062923,3.300320422622267,0.047811150065736954,3000,arch06
650.0,27.188898972072845,27.403083887753645,1.3253262349897679,3.302808763969124,3.300320422622267,0.047811150065736954,3000,arch07
650.0,24.746472712836002,27.403083887753645,1.3253262349897679,3.2086829622051454,3.300320422622267,0.047811150065736954,3000,arch08
