condition,cutoff_channel,cutoff_channel_freq,srt,srt_mean,srt_sem,model,subject
stationary_noise,24.0,3692.423583984375,-3.7683318202490734,-3.7141780448208417,0.06596441877743817,320,arch0_0004
stationary_noise,24.0,3692.423583984375,-4.147569668975364,-3.7141780448208417,0.06596441877743817,320,arch0_0006
stationary_noise,24.0,3692.423583984375,-3.9426533424599666,-3.7141780448208417,0.06596441877743817,320,arch0_0007
stationary_noise,24.0,3692.423583984375,-3.5008062165792593,-3.7141780448208417,0.06596441877743817,320,arch0_0008
stationary_noise,24.0,3692.423583984375,-3.651987354499743,-3.7141780448208417,0.06596441877743817,320,arch0_0009
stationary_noise,24.0,3692.423583984375,-3.4408403863124652,-3.7141780448208417,0.06596441877743817,320,arch0_0016
stationary_noise,24.0,3692.423583984375,-3.781283406841486,-3.7141780448208417,0.06596441877743817,320,arch0_0017
stationary_noise,28.0,5760.4599609375,-3.9384513268920314,-3.824668983957808,0.06782745589793784,320,arch0_0000
stationary_noise,28.0,5760.4599609375,-3.892153752056162,-3.824668983957808,0.06782745589793784,320,arch0_0001
stationary_noise,28.0,5760.4599609375,-3.409458090887013,-3.824668983957808,0.06782745589793784,320,arch0_0002
stationary_noise,28.0,5760.4599609375,-3.893742929870982,-3.824668983957808,0.06782745589793784,320,arch0_0004
stationary_noise,28.0,5760.4599609375,-3.871597748458324,-3.824668983957808,0.06782745589793784,320,arch0_0006
stationary_noise,28.0,5760.4599609375,-4.130988627172191,-3.824668983957808,0.06782745589793784,320,arch0_0007
stationary_noise,28.0,5760.4599609375,-3.7055958279708645,-3.824668983957808,0.06782745589793784,320,arch0_0008
stationary_noise,28.0,5760.4599609375,-3.9492721215701487,-3.824668983957808,0.06782745589793784,320,arch0_0009
stationary_noise,28.0,5760.4599609375,-3.5342719848660167,-3.824668983957808,0.06782745589793784,320,arch0_0016
stationary_noise,28.0,5760.4599609375,-3.9211574298343455,-3.824668983957808,0.06782745589793784,320,arch0_0017
stationary_noise,32.0,8000.0,-4.098007918151945,-4.008697368543302,0.0506346740368584,320,arch0_0000
stationary_noise,32.0,8000.0,-3.9265403316739547,-4.008697368543302,0.0506346740368584,320,arch0_0001
stationary_noise,32.0,8000.0,-3.9378036135589376,-4.008697368543302,0.0506346740368584,320,arch0_0002
stationary_noise,32.0,8000.0,-3.918364775327976,-4.008697368543302,0.0506346740368584,320,arch0_0004
stationary_noise,32.0,8000.0,-4.236596116427299,-4.008697368543302,0.0506346740368584,320,arch0_0006
stationary_noise,32.0,8000.0,-4.255411131288604,-4.008697368543302,0.0506346740368584,320,arch0_0007
stationary_noise,32.0,8000.0,-3.952707412681331,-4.008697368543302,0.0506346740368584,320,arch0_0008
stationary_noise,32.0,8000.0,-4.106518764949455,-4.008697368543302,0.0506346740368584,320,arch0_0009
stationary_noise,32.0,8000.0,-3.7511232286097327,-4.008697368543302,0.0506346740368584,320,arch0_0016
stationary_noise,32.0,8000.0,-3.9039003927637888,-4.008697368543302,0.0506346740368584,320,arch0_0017
modulated_noise,0.0,80.0,-2.34327837150637,-3.1926350895273616,0.20814180809542876,320,arch0_0000
modulated_noise,0.0,80.0,-3.985338939418768,-3.1926350895273616,0.20814180809542876,320,arch0_0001
modulated_noise,0.0,80.0,-3.8296814456254356,-3.1926350895273616,0.20814180809542876,320,arch0_0002
modulated_noise,0.0,80.0,-3.475268196089131,-3.1926350895273616,0.20814180809542876,320,arch0_0004
modulated_noise,0.0,80.0,-2.876150204947732,-3.1926350895273616,0.20814180809542876,320,arch0_0006
modulated_noise,0.0,80.0,-2.506437976977262,-3.1926350895273616,0.20814180809542876,320,arch0_0007
modulated_noise,0.0,80.0,-3.1811175313748796,-3.1926350895273616,0.20814180809542876,320,arch0_0008
modulated_noise,0.0,80.0,-2.3485637017633163,-3.1926350895273616,0.20814180809542876,320,arch0_0009
modulated_noise,0.0,80.0,-3.31296336887402,-3.1926350895273616,0.20814180809542876,320,arch0_0016
modulated_noise,0.0,80.0,-4.067551158696701,-3.1926350895273616,0.20814180809542876,320,arch0_0017
modulated_noise,4.0,242.87576293945312,-2.7343288681551217,-3.277404826142366,0.18511007396532272,320,arch0_0000
modulated_noise,4.0,242.87576293945312,-4.002412331677481,-3.277404826142366,0.18511007396532272,320,arch0_0001
modulated_noise,4.0,242.87576293945312,-3.5351588698634484,-3.277404826142366,0.18511007396532272,320,arch0_0002
modulated_noise,4.0,242.87576293945312,-3.1429270915172727,-3.277404826142366,0.18511007396532272,320,arch0_0004
modulated_noise,4.0,242.87576293945312,-3.3517566196659137,-3.277404826142366,0.18511007396532272,320,arch0_0006
modulated_noise,4.0,242.87576293945312,-2.7753058896496534,-3.277404826142366,0.18511007396532272,320,arch0_0007
modulated_noise,4.0,242.87576293945312,-3.2339373540535297,-3.277404826142366,0.18511007396532272,320,arch0_0008
modulated_noise,4.0,242.87576293945312,-2.2920023368462017,-3.277404826142366,0.18511007396532272,320,arch0_0009
modulated_noise,4.0,242.87576293945312,-3.4753415847712588,-3.277404826142366,0.18511007396532272,320,arch0_0016
modulated_noise,4.0,242.87576293945312,-4.230877315223781,-3.277404826142366,0.18511007396532272,320,arch0_0017
modulated_noise,8.0,491.6507873535156,-3.408447530485525,-3.632609761935497,0.21600803639311847,320,arch0_0000
modulated_noise,8.0,491.6507873535156,-4.09180156201346,-3.632609761935497,0.21600803639311847,320,arch0_0001
modulated_noise,8.0,491.6507873535156,-3.662885618311327,-3.632609761935497,0.21600803639311847,320,arch0_0002
modulated_noise,8.0,491.6507873535156,-3.8907151861436993,-3.632609761935497,0.21600803639311847,320,arch0_0004
modulated_noise,8.0,491.6507873535156,-3.909033004264218,-3.632609761935497,0.21600803639311847,320,arch0_0006
modulated_noise,8.0,491.6507873535156,-2.894067648058407,-3.632609761935497,0.21600803639311847,320,arch0_0007
modulated_noise,8.0,491.6507873535156,-3.3859166139684866,-3.632609761935497,0.21600803639311847,320,arch0_0008
modulated_noise,8.0,491.6507873535156,-2.365737156752488,-3.632609761935497,0.21600803639311847,320,arch0_0009
modulated_noise,8.0,491.6507873535156,-3.844701866291479,-3.632609761935497,0.21600803639311847,320,arch0_0016
modulated_noise,8.0,491.6507873535156,-4.872791433065879,-3.632609761935497,0.21600803639311847,320,arch0_0017
modulated_noise,12.0,871.6275024414062,-4.281045717645822,-4.512233166129886,0.24362528741047812,320,arch0_0000
modulated_noise,12.0,871.6275024414062,-5.248352575126564,-4.512233166129886,0.24362528741047812,320,arch0_0001
modulated_noise,12.0,871.6275024414062,-4.833230099074945,-4.512233166129886,0.24362528741047812,320,arch0_0002
modulated_noise,12.0,871.6275024414062,-5.1759967102590885,-4.512233166129886,0.24362528741047812,320,arch0_0004
modulated_noise,12.0,871.6275024414062,-4.436815087005991,-4.512233166129886,0.24362528741047812,320,arch0_0006
modulated_noise,12.0,871.6275024414062,-3.7637227562043662,-4.512233166129886,0.24362528741047812,320,arch0_0007
modulated_noise,12.0,871.6275024414062,-4.464595595689299,-4.512233166129886,0.24362528741047812,320,arch0_0008
modulated_noise,12.0,871.6275024414062,-2.8086815006252,-4.512233166129886,0.24362528741047812,320,arch0_0009
modulated_noise,12.0,871.6275024414062,-4.787114330211719,-4.512233166129886,0.24362528741047812,320,arch0_0016
modulated_noise,12.0,871.6275024414062,-5.322777289455867,-4.512233166129886,0.24362528741047812,320,arch0_0017
modulated_noise,16.0,1452.0006103515625,-4.614609001468538,-5.002006071774416,0.21608085054210485,320,arch0_0000
modulated_noise,16.0,1452.0006103515625,-5.414944105407907,-5.002006071774416,0.21608085054210485,320,arch0_0001
modulated_noise,16.0,1452.0006103515625,-5.540283238962392,-5.002006071774416,0.21608085054210485,320,arch0_0002
modulated_noise,16.0,1452.0006103515625,-5.6025065050723155,-5.002006071774416,0.21608085054210485,320,arch0_0004
modulated_noise,16.0,1452.0006103515625,-5.073417998963482,-5.002006071774416,0.21608085054210485,320,arch0_0006
modulated_noise,16.0,1452.0006103515625,-4.5773292035952196,-5.002006071774416,0.21608085054210485,320,arch0_0007
modulated_noise,16.0,1452.0006103515625,-4.612424588654745,-5.002006071774416,0.21608085054210485,320,arch0_0008
modulated_noise,16.0,1452.0006103515625,-3.505347421050045,-5.002006071774416,0.21608085054210485,320,arch0_0009
modulated_noise,16.0,1452.0006103515625,-5.344634333823347,-5.002006071774416,0.21608085054210485,320,arch0_0016
modulated_noise,16.0,1452.0006103515625,-5.734564320746174,-5.002006071774416,0.21608085054210485,320,arch0_0017
modulated_noise,20.0,2338.45751953125,-5.280724407129292,-5.576536012007159,0.23024427454660887,320,arch0_0000
modulated_noise,20.0,2338.45751953125,-6.213785155610289,-5.576536012007159,0.23024427454660887,320,arch0_0001
modulated_noise,20.0,2338.45751953125,-5.776894175854813,-5.576536012007159,0.23024427454660887,320,arch0_0002
modulated_noise,20.0,2338.45751953125,-6.410704740393822,-5.576536012007159,0.23024427454660887,320,arch0_0004
modulated_noise,20.0,2338.45751953125,-5.854589240323351,-5.576536012007159,0.23024427454660887,320,arch0_0006
modulated_noise,20.0,2338.45751953125,-4.870237676818864,-5.576536012007159,0.23024427454660887,320,arch0_0007
modulated_noise,20.0,2338.45751953125,-5.361724435855893,-5.576536012007159,0.23024427454660887,320,arch0_0008
modulated_noise,20.0,2338.45751953125,-4.069603069443616,-5.576536012007159,0.23024427454660887,320,arch0_0009
modulated_noise,20.0,2338.45751953125,-5.545920093151872,-5.576536012007159,0.23024427454660887,320,arch0_0016
modulated_noise,20.0,2338.45751953125,-6.38117712548977,-5.576536012007159,0.23024427454660887,320,arch0_0017
modulated_noise,24.0,3692.423583984375,-5.670618623001503,-6.092083271249844,0.22689150241681488,320,arch0_0000
modulated_noise,24.0,3692.423583984375,-6.5255245269923465,-6.092083271249844,0.22689150241681488,320,arch0_0001
modulated_noise,24.0,3692.423583984375,-6.116939033639218,-6.092083271249844,0.22689150241681488,320,arch0_0002
modulated_noise,24.0,3692.423583984375,-7.089300076970258,-6.092083271249844,0.22689150241681488,320,arch0_0004
modulated_noise,24.0,3692.423583984375,-6.415492189222718,-6.092083271249844,0.22689150241681488,320,arch0_0006
modulated_noise,24.0,3692.423583984375,-5.621944251690785,-6.092083271249844,0.22689150241681488,320,arch0_0007
modulated_noise,24.0,3692.423583984375,-5.904651170734079,-6.092083271249844,0.22689150241681488,320,arch0_0008
modulated_noise,24.0,3692.423583984375,-4.646813252070529,-6.092083271249844,0.22689150241681488,320,arch0_0009
modulated_noise,24.0,3692.423583984375,-5.942636536153801,-6.092083271249844,0.22689150241681488,320,arch0_0016
modulated_noise,24.0,3692.423583984375,-6.986913052023204,-6.092083271249844,0.22689150241681488,320,arch0_0017
modulated_noise,28.0,5760.4599609375,-6.053934924228158,-6.407345287748013,0.19313657022756006,320,arch0_0000
modulated_noise,28.0,5760.4599609375,-7.069069418850606,-6.407345287748013,0.19313657022756006,320,arch0_0001
modulated_noise,28.0,5760.4599609375,-6.675551892742175,-6.407345287748013,0.19313657022756006,320,arch0_0002
modulated_noise,28.0,5760.4599609375,-6.937398086800665,-6.407345287748013,0.19313657022756006,320,arch0_0004
modulated_noise,28.0,5760.4599609375,-6.579258515770042,-6.407345287748013,0.19313657022756006,320,arch0_0006
modulated_noise,28.0,5760.4599609375,-6.000334574047034,-6.407345287748013,0.19313657022756006,320,arch0_0007
modulated_noise,28.0,5760.4599609375,-6.1208980108807935,-6.407345287748013,0.19313657022756006,320,arch0_0008
modulated_noise,28.0,5760.4599609375,-5.093766910659768,-6.407345287748013,0.19313657022756006,320,arch0_0009
modulated_noise,28.0,5760.4599609375,-6.477219980729539,-6.407345287748013,0.19313657022756006,320,arch0_0016
modulated_noise,28.0,5760.4599609375,-7.066020562771357,-6.407345287748013,0.19313657022756006,320,arch0_0017
modulated_noise,32.0,8000.0,-6.306430656819984,-6.6687326330942795,0.18520927129749853,320,arch0_0000
modulated_noise,32.0,8000.0,-7.098488452529169,-6.6687326330942795,0.18520927129749853,320,arch0_0001
modulated_noise,32.0,8000.0,-7.19597650965634,-6.6687326330942795,0.18520927129749853,320,arch0_0002
modulated_noise,32.0,8000.0,-7.342217114811445,-6.6687326330942795,0.18520927129749853,320,arch0_0004
modulated_noise,32.0,8000.0,-6.797812146160071,-6.6687326330942795,0.18520927129749853,320,arch0_0006
modulated_noise,32.0,8000.0,-6.071579574944563,-6.6687326330942795,0.18520927129749853,320,arch0_0007
modulated_noise,32.0,8000.0,-6.388285245606697,-6.6687326330942795,0.18520927129749853,320,arch0_0008
modulated_noise,32.0,8000.0,-5.564883075463769,-6.6687326330942795,0.18520927129749853,320,arch0_0009
modulated_noise,32.0,8000.0,-6.645647003434366,-6.6687326330942795,0.18520927129749853,320,arch0_0016
modulated_noise,32.0,8000.0,-7.2760065515163985,-6.6687326330942795,0.18520927129749853,320,arch0_0017
stationary_noise,0.0,80.0,-2.1666714997029466,-2.2129061774781538,0.1175113032775742,1000,arch0_0000
stationary_noise,0.0,80.0,-2.361974502644221,-2.2129061774781538,0.1175113032775742,1000,arch0_0001
stationary_noise,0.0,80.0,-2.4729446268692734,-2.2129061774781538,0.1175113032775742,1000,arch0_0002
stationary_noise,0.0,80.0,-2.2297165250037523,-2.2129061774781538,0.1175113032775742,1000,arch0_0004
stationary_noise,0.0,80.0,-2.048694508542325,-2.2129061774781538,0.1175113032775742,1000,arch0_0006
stationary_noise,0.0,80.0,-3.0200334187054847,-2.2129061774781538,0.1175113032775742,1000,arch0_0007
stationary_noise,0.0,80.0,-1.779317783869195,-2.2129061774781538,0.1175113032775742,1000,arch0_0008
stationary_noise,0.0,80.0,-2.059637891637151,-2.2129061774781538,0.1175113032775742,1000,arch0_0009
stationary_noise,0.0,80.0,-1.7072032598732099,-2.2129061774781538,0.1175113032775742,1000,arch0_0016
stationary_noise,0.0,80.0,-2.282867757933978,-2.2129061774781538,0.1175113032775742,1000,arch0_0017
stationary_noise,4.0,242.87576293945312,-2.1707700784886512,-2.1106781410733317,0.07848706952271987,1000,arch0_0000
stationary_noise,4.0,242.87576293945312,-1.952733322966094,-2.1106781410733317,0.07848706952271987,1000,arch0_0001
stationary_noise,4.0,242.87576293945312,-2.1675584658086726,-2.1106781410733317,0.07848706952271987,1000,arch0_0002
stationary_noise,4.0,242.87576293945312,-2.4080561032273047,-2.1106781410733317,0.07848706952271987,1000,arch0_0004
stationary_noise,4.0,242.87576293945312,-2.221063059526959,-2.1106781410733317,0.07848706952271987,1000,arch0_0006
stationary_noise,4.0,242.87576293945312,-2.5773131104282587,-2.1106781410733317,0.07848706952271987,1000,arch0_0007
stationary_noise,4.0,242.87576293945312,-1.8165145874643591,-2.1106781410733317,0.07848706952271987,1000,arch0_0008
stationary_noise,4.0,242.87576293945312,-1.9980660979499856,-2.1106781410733317,0.07848706952271987,1000,arch0_0009
stationary_noise,4.0,242.87576293945312,-1.8135932133096428,-2.1106781410733317,0.07848706952271987,1000,arch0_0016
stationary_noise,4.0,242.87576293945312,-1.98111337156339,-2.1106781410733317,0.07848706952271987,1000,arch0_0017
stationary_noise,8.0,491.6507873535156,-1.812937311204588,-1.9864068361854166,0.08201216141715531,1000,arch0_0000
stationary_noise,8.0,491.6507873535156,-1.975064633772891,-1.9864068361854166,0.08201216141715531,1000,arch0_0001
stationary_noise,8.0,491.6507873535156,-2.2571562776068763,-1.9864068361854166,0.08201216141715531,1000,arch0_0002
stationary_noise,8.0,491.6507873535156,-2.237196283314092,-1.9864068361854166,0.08201216141715531,1000,arch0_0004
stationary_noise,8.0,491.6507873535156,-2.248124817538417,-1.9864068361854166,0.08201216141715531,1000,arch0_0006
stationary_noise,8.0,491.6507873535156,-2.2524828251261524,-1.9864068361854166,0.08201216141715531,1000,arch0_0007
stationary_noise,8.0,491.6507873535156,-1.8234969818977682,-1.9864068361854166,0.08201216141715531,1000,arch0_0008
stationary_noise,8.0,491.6507873535156,-1.836560528760904,-1.9864068361854166,0.08201216141715531,1000,arch0_0009
stationary_noise,8.0,491.6507873535156,-1.488702320949337,-1.9864068361854166,0.08201216141715531,1000,arch0_0016
stationary_noise,8.0,491.6507873535156,-1.9323463816831408,-1.9864068361854166,0.08201216141715531,1000,arch0_0017
stationary_noise,12.0,871.6275024414062,-2.5701616616714893,-2.2215911847472514,0.08460379272451125,1000,arch0_0000
stationary_noise,12.0,871.6275024414062,-2.0412337246832015,-2.2215911847472514,0.08460379272451125,1000,arch0_0001
stationary_noise,12.0,871.6275024414062,-2.4020214419483095,-2.2215911847472514,0.08460379272451125,1000,arch0_0002
stationary_noise,12.0,871.6275024414062,-2.4379719562607858,-2.2215911847472514,0.08460379272451125,1000,arch0_0004
stationary_noise,12.0,871.6275024414062,-2.285351939452069,-2.2215911847472514,0.08460379272451125,1000,arch0_0006
stationary_noise,12.0,871.6275024414062,-2.5998791395052234,-2.2215911847472514,0.08460379272451125,1000,arch0_0007
stationary_noise,12.0,871.6275024414062,-2.053001374870928,-2.2215911847472514,0.08460379272451125,1000,arch0_0008
stationary_noise,12.0,871.6275024414062,-1.9566001706270866,-2.2215911847472514,0.08460379272451125,1000,arch0_0009
stationary_noise,12.0,871.6275024414062,-1.9512735564284627,-2.2215911847472514,0.08460379272451125,1000,arch0_0016
stationary_noise,12.0,871.6275024414062,-1.9184168820249599,-2.2215911847472514,0.08460379272451125,1000,arch0_0017
stationary_noise,16.0,1452.0006103515625,-2.864517521378217,-2.575815671410331,0.10745242149247575,1000,arch0_0000
stationary_noise,16.0,1452.0006103515625,-2.473491159987602,-2.575815671410331,0.10745242149247575,1000,arch0_0001
stationary_noise,16.0,1452.0006103515625,-2.814902435655199,-2.575815671410331,0.10745242149247575,1000,arch0_0002
stationary_noise,16.0,1452.0006103515625,-2.7542656606187985,-2.575815671410331,0.10745242149247575,1000,arch0_0004
stationary_noise,16.0,1452.0006103515625,-2.5881609582861054,-2.575815671410331,0.10745242149247575,1000,arch0_0006
stationary_noise,16.0,1452.0006103515625,-3.1515551149127616,-2.575815671410331,0.10745242149247575,1000,arch0_0007
stationary_noise,16.0,1452.0006103515625,-2.5371040374430867,-2.575815671410331,0.10745242149247575,1000,arch0_0008
stationary_noise,16.0,1452.0006103515625,-2.3563409999990617,-2.575815671410331,0.10745242149247575,1000,arch0_0009
stationary_noise,16.0,1452.0006103515625,-2.2485825544883835,-2.575815671410331,0.10745242149247575,1000,arch0_0016
stationary_noise,16.0,1452.0006103515625,-1.9692362713340912,-2.575815671410331,0.10745242149247575,1000,arch0_0017
stationary_noise,20.0,2338.45751953125,-3.455547119445371,-3.200613892519317,0.09045165337325936,1000,arch0_0000
stationary_noise,20.0,2338.45751953125,-3.0364581189580506,-3.200613892519317,0.09045165337325936,1000,arch0_0001
stationary_noise,20.0,2338.45751953125,-3.4440355185552467,-3.200613892519317,0.09045165337325936,1000,arch0_0002
stationary_noise,20.0,2338.45751953125,-3.403006546802952,-3.200613892519317,0.09045165337325936,1000,arch0_0004
stationary_noise,20.0,2338.45751953125,-3.066390008454998,-3.200613892519317,0.09045165337325936,1000,arch0_0006
stationary_noise,20.0,2338.45751953125,-3.664912343418361,-3.200613892519317,0.09045165337325936,1000,arch0_0007
stationary_noise,20.0,2338.45751953125,-2.828457731231327,-3.200613892519317,0.09045165337325936,1000,arch0_0008
stationary_noise,20.0,2338.45751953125,-3.28125962873693,-3.200613892519317,0.09045165337325936,1000,arch0_0009
stationary_noise,20.0,2338.45751953125,-2.922654032951396,-3.200613892519317,0.09045165337325936,1000,arch0_0016
stationary_noise,20.0,2338.45751953125,-2.903417876638538,-3.200613892519317,0.09045165337325936,1000,arch0_0017
stationary_noise,24.0,3692.423583984375,-3.5924003566414497,-3.466015973223365,0.05131358111737456,1000,arch0_0000
stationary_noise,24.0,3692.423583984375,-3.410315967732468,-3.466015973223365,0.05131358111737456,1000,arch0_0001
stationary_noise,24.0,3692.423583984375,-3.6131233250033166,-3.466015973223365,0.05131358111737456,1000,arch0_0002
stationary_noise,24.0,3692.423583984375,-3.72605781421996,-3.466015973223365,0.05131358111737456,1000,arch0_0004
stationary_noise,24.0,3692.423583984375,-3.3514253860227625,-3.466015973223365,0.05131358111737456,1000,arch0_0006
stationary_noise,24.0,3692.423583984375,-3.6384628743941714,-3.466015973223365,0.05131358111737456,1000,arch0_0007
stationary_noise,24.0,3692.423583984375,-3.275883896229355,-3.466015973223365,0.05131358111737456,1000,arch0_0008
stationary_noise,24.0,3692.423583984375,-3.393283771885978,-3.466015973223365,0.05131358111737456,1000,arch0_0009
stationary_noise,24.0,3692.423583984375,-3.2699639728414462,-3.466015973223365,0.05131358111737456,1000,arch0_0016
stationary_noise,24.0,3692.423583984375,-3.389242367262744,-3.466015973223365,0.05131358111737456,1000,arch0_0017
stationary_noise,28.0,5760.4599609375,-3.929257747491526,-3.7712054061325753,0.045873025457741405,1000,arch0_0000
stationary_noise,28.0,5760.4599609375,-3.761113039562503,-3.7712054061325753,0.045873025457741405,1000,arch0_0001
stationary_noise,28.0,5760.4599609375,-3.88705587907523,-3.7712054061325753,0.045873025457741405,1000,arch0_0002
stationary_noise,28.0,5760.4599609375,-3.7390324356262807,-3.7712054061325753,0.045873025457741405,1000,arch0_0004
stationary_noise,28.0,5760.4599609375,-3.574594975647189,-3.7712054061325753,0.045873025457741405,1000,arch0_0006
stationary_noise,28.0,5760.4599609375,-4.035550309898798,-3.7712054061325753,0.045873025457741405,1000,arch0_0007
stationary_noise,28.0,5760.4599609375,-3.7194165798874588,-3.7712054061325753,0.045873025457741405,1000,arch0_0008
stationary_noise,28.0,5760.4599609375,-3.7978720454835275,-3.7712054061325753,0.045873025457741405,1000,arch0_0009
stationary_noise,28.0,5760.4599609375,-3.6466845536900507,-3.7712054061325753,0.045873025457741405,1000,arch0_0016
stationary_noise,28.0,5760.4599609375,-3.6214764949631877,-3.7712054061325753,0.045873025457741405,1000,arch0_0017
stationary_noise,32.0,8000.0,-4.130257231312387,-3.9541596192529993,0.06165131868773876,1000,arch0_0000
stationary_noise,32.0,8000.0,-3.8769557170599005,-3.9541596192529993,0.06165131868773876,1000,arch0_0001
stationary_noise,32.0,8000.0,-4.0835243913234915,-3.9541596192529993,0.06165131868773876,1000,arch0_0002
stationary_noise,32.0,8000.0,-3.965774976641785,-3.9541596192529993,0.06165131868773876,1000,arch0_0004
stationary_noise,32.0,8000.0,-3.8486072538331695,-3.9541596192529993,0.06165131868773876,1000,arch0_0006
stationary_noise,32.0,8000.0,-4.256521039847241,-3.9541596192529993,0.06165131868773876,1000,arch0_0007
stationary_noise,32.0,8000.0,-3.661101622479331,-3.9541596192529993,0.06165131868773876,1000,arch0_0008
stationary_noise,32.0,8000.0,-4.144861824818981,-3.9541596192529993,0.06165131868773876,1000,arch0_0009
stationary_noise,32.0,8000.0,-3.8483855177560335,-3.9541596192529993,0.06165131868773876,1000,arch0_0016
stationary_noise,32.0,8000.0,-3.7256066174576694,-3.9541596192529993,0.06165131868773876,1000,arch0_0017
modulated_noise,0.0,80.0,-2.7251298759023284,-1.8299178921360824,0.275686304283093,1000,arch0_0000
modulated_noise,0.0,80.0,-2.531096143133125,-1.8299178921360824,0.275686304283093,1000,arch0_0001
modulated_noise,0.0,80.0,-2.166550412521602,-1.8299178921360824,0.275686304283093,1000,arch0_0002
modulated_noise,0.0,80.0,-1.7024137837337356,-1.8299178921360824,0.275686304283093,1000,arch0_0004
modulated_noise,0.0,80.0,-2.4070301494745285,-1.8299178921360824,0.275686304283093,1000,arch0_0006
modulated_noise,0.0,80.0,-1.5037959753314791,-1.8299178921360824,0.275686304283093,1000,arch0_0007
modulated_noise,0.0,80.0,-1.3657756050430756,-1.8299178921360824,0.275686304283093,1000,arch0_0008
modulated_noise,0.0,80.0,0.30390584797110887,-1.8299178921360824,0.275686304283093,1000,arch0_0009
modulated_noise,0.0,80.0,-1.9231689142254633,-1.8299178921360824,0.275686304283093,1000,arch0_0016
modulated_noise,0.0,80.0,-2.278123909966595,-1.8299178921360824,0.275686304283093,1000,arch0_0017
modulated_noise,4.0,242.87576293945312,-3.178889397477327,-2.1057248127295662,0.31224100761373097,1000,arch0_0000
modulated_noise,4.0,242.87576293945312,-2.842323234258088,-2.1057248127295662,0.31224100761373097,1000,arch0_0001
modulated_noise,4.0,242.87576293945312,-2.3707395042922617,-2.1057248127295662,0.31224100761373097,1000,arch0_0002
modulated_noise,4.0,242.87576293945312,-2.508122012439387,-2.1057248127295662,0.31224100761373097,1000,arch0_0004
modulated_noise,4.0,242.87576293945312,-2.5657368837055836,-2.1057248127295662,0.31224100761373097,1000,arch0_0006
modulated_noise,4.0,242.87576293945312,-1.4153912767035777,-2.1057248127295662,0.31224100761373097,1000,arch0_0007
modulated_noise,4.0,242.87576293945312,-1.721757756650112,-2.1057248127295662,0.31224100761373097,1000,arch0_0008
modulated_noise,4.0,242.87576293945312,0.2946265116365589,-2.1057248127295662,0.31224100761373097,1000,arch0_0009
modulated_noise,4.0,242.87576293945312,-2.6050668046026586,-2.1057248127295662,0.31224100761373097,1000,arch0_0016
modulated_noise,4.0,242.87576293945312,-2.1438477688032247,-2.1057248127295662,0.31224100761373097,1000,arch0_0017
modulated_noise,8.0,491.6507873535156,-2.873519079265298,-2.3016439842256267,0.2779338697314861,1000,arch0_0000
modulated_noise,8.0,491.6507873535156,-3.503416219541428,-2.3016439842256267,0.2779338697314861,1000,arch0_0001
modulated_noise,8.0,491.6507873535156,-2.299862675760174,-2.3016439842256267,0.2779338697314861,1000,arch0_0002
modulated_noise,8.0,491.6507873535156,-2.3990618016647067,-2.3016439842256267,0.2779338697314861,1000,arch0_0004
modulated_noise,8.0,491.6507873535156,-3.0078064901076127,-2.3016439842256267,0.2779338697314861,1000,arch0_0006
modulated_noise,8.0,491.6507873535156,-1.4858295498304095,-2.3016439842256267,0.2779338697314861,1000,arch0_0007
modulated_noise,8.0,491.6507873535156,-2.176161642712028,-2.3016439842256267,0.2779338697314861,1000,arch0_0008
modulated_noise,8.0,491.6507873535156,-0.34181923887127125,-2.3016439842256267,0.2779338697314861,1000,arch0_0009
modulated_noise,8.0,491.6507873535156,-2.6853327824263897,-2.3016439842256267,0.2779338697314861,1000,arch0_0016
modulated_noise,8.0,491.6507873535156,-2.2436303620769493,-2.3016439842256267,0.2779338697314861,1000,arch0_0017
modulated_noise,12.0,871.6275024414062,-4.829132729642837,-3.996629803485682,0.2977329405822536,1000,arch0_0000
modulated_noise,12.0,871.6275024414062,-4.909943690334093,-3.996629803485682,0.2977329405822536,1000,arch0_0001
modulated_noise,12.0,871.6275024414062,-4.200155558236077,-3.996629803485682,0.2977329405822536,1000,arch0_0002
modulated_noise,12.0,871.6275024414062,-3.6480506232308954,-3.996629803485682,0.2977329405822536,1000,arch0_0004
modulated_noise,12.0,871.6275024414062,-4.824117230121371,-3.996629803485682,0.2977329405822536,1000,arch0_0006
modulated_noise,12.0,871.6275024414062,-3.2718752700877594,-3.996629803485682,0.2977329405822536,1000,arch0_0007
modulated_noise,12.0,871.6275024414062,-3.88827224235865,-3.996629803485682,0.2977329405822536,1000,arch0_0008
modulated_noise,12.0,871.6275024414062,-1.78958187014029,-3.996629803485682,0.2977329405822536,1000,arch0_0009
modulated_noise,12.0,871.6275024414062,-4.365373091614659,-3.996629803485682,0.2977329405822536,1000,arch0_0016
modulated_noise,12.0,871.6275024414062,-4.239795729090185,-3.996629803485682,0.2977329405822536,1000,arch0_0017
modulated_noise,16.0,1452.0006103515625,-5.2045394566478524,-4.79971359697698,0.2749389207217298,1000,arch0_0000
modulated_noise,16.0,1452.0006103515625,-5.822840754470882,-4.79971359697698,0.2749389207217298,1000,arch0_0001
modulated_noise,16.0,1452.0006103515625,-5.090071180473965,-4.79971359697698,0.2749389207217298,1000,arch0_0002
