deg_azim_err,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err,deg_elev_err_mean,deg_elev_err_sem,deg_err,deg_err_mean,deg_err_sem,snr,model,subject
6.883116883116883,10.679332629093395,0.7199567588167233,13.246753246753247,11.951003541912632,0.33548860262362223,16.44883240905058,18.183410412175903,0.44682580470249655,0.0,human,S11
11.168831168831169,8.093581060088237,0.5390700010286903,13.246753246753247,10.687255328403653,0.6547137227174056,18.781823451651867,15.169705423659543,0.7386302624412115,6.8,human,S1
5.194805194805195,8.093581060088237,0.5390700010286903,10.38961038961039,10.687255328403653,0.6547137227174056,12.946083294905366,15.169705423659543,0.7386302624412115,6.8,human,S2
8.051948051948052,8.093581060088237,0.5390700010286903,8.7012987012987,10.687255328403653,0.6547137227174056,13.333723723219467,15.169705423659543,0.7386302624412115,6.8,human,S3
7.368421052631579,8.093581060088237,0.5390700010286903,12.63157894736842,10.687255328403653,0.6547137227174056,16.66392299175023,15.169705423659543,0.7386302624412115,6.8,human,S4
6.623376623376624,8.093581060088237,0.5390700010286903,8.571428571428571,10.687255328403653,0.6547137227174056,12.209688251409972,15.169705423659543,0.7386302624412115,6.8,human,S5
8.181818181818182,8.093581060088237,0.5390700010286903,15.194805194805197,10.687255328403653,0.6547137227174056,19.11448805345172,15.169705423659543,0.7386302624412115,6.8,human,S6
5.8441558441558445,8.093581060088237,0.5390700010286903,9.48051948051948,10.687255328403653,0.6547137227174056,12.638826064072406,15.169705423659543,0.7386302624412115,6.8,human,S7
9.48051948051948,8.093581060088237,0.5390700010286903,11.168831168831169,10.687255328403653,0.6547137227174056,16.611344855416366,15.169705423659543,0.7386302624412115,6.8,human,S8
8.026315789473685,8.093581060088237,0.5390700010286903,9.210526315789474,10.687255328403653,0.6547137227174056,13.660900814190734,15.169705423659543,0.7386302624412115,6.8,human,S9
9.86842105263158,8.093581060088237,0.5390700010286903,10.263157894736842,10.687255328403653,0.6547137227174056,16.219184216413662,15.169705423659543,0.7386302624412115,6.8,human,S10
9.22077922077922,8.093581060088237,0.5390700010286903,8.7012987012987,10.687255328403653,0.6547137227174056,14.686773943773185,15.169705423659543,0.7386302624412115,6.8,human,S11
8.552631578947368,7.161654135338346,0.6204123092716756,9.342105263157896,9.301559684334803,0.5016224215945078,14.57289467911855,13.530749233263101,0.6899686369412185,13.6,human,S1
6.493506493506494,7.161654135338346,0.6204123092716756,10.909090909090908,9.301559684334803,0.5016224215945078,14.608918697630198,13.530749233263101,0.6899686369412185,13.6,human,S2
9.210526315789474,7.161654135338346,0.6204123092716756,7.763157894736842,9.301559684334803,0.5016224215945078,13.458595437712098,13.530749233263101,0.6899686369412185,13.6,human,S3
11.973684210526317,7.161654135338346,0.6204123092716756,11.052631578947368,9.301559684334803,0.5016224215945078,19.11533141555808,13.530749233263101,0.6899686369412185,13.6,human,S4
4.473684210526316,7.161654135338346,0.6204123092716756,9.473684210526317,9.301559684334803,0.5016224215945078,12.070550129172778,13.530749233263101,0.6899686369412185,13.6,human,S5
5.657894736842105,7.161654135338346,0.6204123092716756,12.63157894736842,9.301559684334803,0.5016224215945078,15.146224974187612,13.530749233263101,0.6899686369412185,13.6,human,S6
6.052631578947368,7.161654135338346,0.6204123092716756,8.157894736842104,9.301559684334803,0.5016224215945078,11.907437784126731,13.530749233263101,0.6899686369412185,13.6,human,S7
6.233766233766234,7.161654135338346,0.6204123092716756,7.012987012987013,9.301559684334803,0.5016224215945078,10.998645389891957,13.530749233263101,0.6899686369412185,13.6,human,S8
7.142857142857143,7.161654135338346,0.6204123092716756,8.181818181818182,9.301559684334803,0.5016224215945078,12.332988055477218,13.530749233263101,0.6899686369412185,13.6,human,S9
6.233766233766234,7.161654135338346,0.6204123092716756,8.441558441558442,9.301559684334803,0.5016224215945078,11.70609528146074,13.530749233263101,0.6899686369412185,13.6,human,S10
6.753246753246753,7.161654135338346,0.6204123092716756,9.35064935064935,9.301559684334803,0.5016224215945078,12.92055972155816,13.530749233263101,0.6899686369412185,13.6,human,S11
8.96103896103896,4.907568508046977,0.526943987783526,10.51948051948052,7.713757534331696,0.5841801750798492,15.626407281217547,10.703015625894926,0.7468627798211414,inf,human,S1
5.584415584415584,4.907568508046977,0.526943987783526,9.48051948051948,7.713757534331696,0.5841801750798492,12.849203907760204,10.703015625894926,0.7468627798211414,inf,human,S2
5.064935064935065,4.907568508046977,0.526943987783526,5.454545454545454,7.713757534331696,0.5841801750798492,9.007461766545,10.703015625894926,0.7468627798211414,inf,human,S3
5.454545454545454,4.907568508046977,0.526943987783526,8.7012987012987,7.713757534331696,0.5841801750798492,11.936336504546489,10.703015625894926,0.7468627798211414,inf,human,S4
2.3684210526315788,4.907568508046977,0.526943987783526,5.394736842105263,7.713757534331696,0.5841801750798492,6.753977087990183,10.703015625894926,0.7468627798211414,inf,human,S5
3.5064935064935066,4.907568508046977,0.526943987783526,9.999999999999998,7.713757534331696,0.5841801750798492,12.103800467567677,10.703015625894926,0.7468627798211414,inf,human,S6
5.064935064935065,4.907568508046977,0.526943987783526,8.831168831168831,7.713757534331696,0.5841801750798492,11.71949154182965,10.703015625894926,0.7468627798211414,inf,human,S7
4.285714285714287,4.907568508046977,0.526943987783526,5.714285714285714,7.713757534331696,0.5841801750798492,8.306613172966149,10.703015625894926,0.7468627798211414,inf,human,S8
6.103896103896104,4.907568508046977,0.526943987783526,5.8441558441558445,7.713757534331696,0.5841801750798492,10.33192643975439,10.703015625894926,0.7468627798211414,inf,human,S9
3.2467532467532467,4.907568508046977,0.526943987783526,6.753246753246753,7.713757534331696,0.5841801750798492,8.848206281076223,10.703015625894926,0.7468627798211414,inf,human,S10
4.342105263157895,4.907568508046977,0.526943987783526,8.157894736842104,7.713757534331696,0.5841801750798492,10.249747433590672,10.703015625894926,0.7468627798211414,inf,human,S11
46.51487414187643,48.17890160183067,0.2730403479527033,15.493135011441648,15.802105263157895,0.23531349073960986,46.84747336824426,48.97151441934376,0.36423146286886926,-13.6,50,arch01
47.60503432494279,48.17890160183067,0.2730403479527033,16.444851258581235,15.802105263157895,0.23531349073960986,49.51597075757682,48.97151441934376,0.36423146286886926,-13.6,50,arch02
48.50228832951945,48.17890160183067,0.2730403479527033,16.446224256292908,15.802105263157895,0.23531349073960986,49.823930011905475,48.97151441934376,0.36423146286886926,-13.6,50,arch03
48.32608695652174,48.17890160183067,0.2730403479527033,14.393821510297483,15.802105263157895,0.23531349073960986,48.28554666243063,48.97151441934376,0.36423146286886926,-13.6,50,arch04
48.01784897025172,48.17890160183067,0.2730403479527033,16.826315789473686,15.802105263157895,0.23531349073960986,48.61937589729275,48.97151441934376,0.36423146286886926,-13.6,50,arch05
47.28810068649886,48.17890160183067,0.2730403479527033,16.312356979405035,15.802105263157895,0.23531349073960986,47.859854536491035,48.97151441934376,0.36423146286886926,-13.6,50,arch06
49.00549199084668,48.17890160183067,0.2730403479527033,15.936613272311213,15.802105263157895,0.23531349073960986,50.43521988520123,48.97151441934376,0.36423146286886926,-13.6,50,arch07
48.70297482837529,48.17890160183067,0.2730403479527033,15.255606407322654,15.802105263157895,0.23531349073960986,49.33841973180126,48.97151441934376,0.36423146286886926,-13.6,50,arch08
48.35217391304348,48.17890160183067,0.2730403479527033,15.13112128146453,15.802105263157895,0.23531349073960986,48.55914923835729,48.97151441934376,0.36423146286886926,-13.6,50,arch09
49.4741418764302,48.17890160183067,0.2730403479527033,15.781006864988559,15.802105263157895,0.23531349073960986,50.43020410413692,48.97151441934376,0.36423146286886926,-13.6,50,arch10
33.7720823798627,39.518146453089244,1.3635705630606425,14.405263157894737,15.049816933638445,0.20156323518217018,36.50822214981515,41.7366401379019,1.180780956033198,-6.8,50,arch01
37.31922196796339,39.518146453089244,1.3635705630606425,15.666132723112128,15.049816933638445,0.20156323518217018,40.77481265415161,41.7366401379019,1.180780956033198,-6.8,50,arch02
37.732265446224254,39.518146453089244,1.3635705630606425,15.382151029748284,15.049816933638445,0.20156323518217018,40.72142209273433,41.7366401379019,1.180780956033198,-6.8,50,arch03
43.20274599542334,39.518146453089244,1.3635705630606425,14.155377574370709,15.049816933638445,0.20156323518217018,44.110456252614746,41.7366401379019,1.180780956033198,-6.8,50,arch04
39.39450800915332,39.518146453089244,1.3635705630606425,15.952402745995423,15.049816933638445,0.20156323518217018,41.58574973592789,41.7366401379019,1.180780956033198,-6.8,50,arch05
35.779633867276885,39.518146453089244,1.3635705630606425,14.974370709382152,15.049816933638445,0.20156323518217018,38.27258700760537,41.7366401379019,1.180780956033198,-6.8,50,arch06
44.44576659038901,39.518146453089244,1.3635705630606425,15.58695652173913,15.049816933638445,0.20156323518217018,46.38322979898975,41.7366401379019,1.180780956033198,-6.8,50,arch07
43.31899313501144,39.518146453089244,1.3635705630606425,14.645995423340961,15.049816933638445,0.20156323518217018,44.692446952524044,41.7366401379019,1.180780956033198,-6.8,50,arch08
34.66270022883295,39.518146453089244,1.3635705630606425,14.312356979405035,15.049816933638445,0.20156323518217018,37.26749831109647,41.7366401379019,1.180780956033198,-6.8,50,arch09
45.55354691075515,39.518146453089244,1.3635705630606425,15.417162471395882,15.049816933638445,0.20156323518217018,47.04997642355968,41.7366401379019,1.180780956033198,-6.8,50,arch10
21.145766590389016,27.80633867276888,1.625363107014738,12.459267734553777,13.291533180778032,0.21160302661438848,25.794910551232046,31.521639168303487,1.4101262027048613,0.0,50,arch01
25.026773455377576,27.80633867276888,1.625363107014738,13.374599542334096,13.291533180778032,0.21160302661438848,29.54720126036792,31.521639168303487,1.4101262027048613,0.0,50,arch02
25.461784897025172,27.80633867276888,1.625363107014738,13.080549199084668,13.291533180778032,0.21160302661438848,29.595874906083893,31.521639168303487,1.4101262027048613,0.0,50,arch03
29.432723112128148,27.80633867276888,1.625363107014738,13.037299771167048,13.291533180778032,0.21160302661438848,32.60348605064892,31.521639168303487,1.4101262027048613,0.0,50,arch04
27.324942791762012,27.80633867276888,1.625363107014738,13.852860411899314,13.291533180778032,0.21160302661438848,31.18789973563428,31.521639168303487,1.4101262027048613,0.0,50,arch05
23.308924485125857,27.80633867276888,1.625363107014738,12.938901601830663,13.291533180778032,0.21160302661438848,27.599787014529973,31.521639168303487,1.4101262027048613,0.0,50,arch06
34.339816933638446,27.80633867276888,1.625363107014738,14.140961098398169,13.291533180778032,0.21160302661438848,37.29147280721465,31.521639168303487,1.4101262027048613,0.0,50,arch07
32.20480549199085,27.80633867276888,1.625363107014738,13.110983981693364,13.291533180778032,0.21160302661438848,34.9715265832008,31.521639168303487,1.4101262027048613,0.0,50,arch08
23.343935926773455,27.80633867276888,1.625363107014738,12.467276887871854,13.291533180778032,0.21160302661438848,27.383726291907255,31.521639168303487,1.4101262027048613,0.0,50,arch09
36.47391304347826,27.80633867276888,1.625363107014738,14.452631578947368,13.291533180778032,0.21160302661438848,39.240506482215174,31.521639168303487,1.4101262027048613,0.0,50,arch10
14.803661327231122,19.283043478260872,1.1439400625791574,10.151029748283753,10.980343249427918,0.22142080406551498,19.498977039726913,23.44476370205762,1.038283205839075,6.8,50,arch01
17.492677345537757,19.283043478260872,1.1439400625791574,10.764302059496568,10.980343249427918,0.22142080406551498,21.905631960955084,23.44476370205762,1.038283205839075,6.8,50,arch02
17.698855835240273,19.283043478260872,1.1439400625791574,10.611670480549199,10.980343249427918,0.22142080406551498,22.01718233468302,23.44476370205762,1.038283205839075,6.8,50,arch03
18.43638443935927,19.283043478260872,1.1439400625791574,10.935011441647598,10.980343249427918,0.22142080406551498,22.784534969538306,23.44476370205762,1.038283205839075,6.8,50,arch04
18.997025171624713,19.283043478260872,1.1439400625791574,11.29816933638444,10.980343249427918,0.22142080406551498,23.2747164261334,23.44476370205762,1.038283205839075,6.8,50,arch05
16.352860411899314,19.283043478260872,1.1439400625791574,10.529061784897026,10.980343249427918,0.22142080406551498,20.803666577588572,23.44476370205762,1.038283205839075,6.8,50,arch06
24.34691075514874,19.283043478260872,1.1439400625791574,11.937299771167046,10.980343249427918,0.22142080406551498,28.079553572173182,23.44476370205762,1.038283205839075,6.8,50,arch07
21.61304347826087,19.283043478260872,1.1439400625791574,10.923798627002288,10.980343249427918,0.22142080406551498,25.23994867833536,23.44476370205762,1.038283205839075,6.8,50,arch08
16.999771167048056,19.283043478260872,1.1439400625791574,10.307551487414187,10.980343249427918,0.22142080406551498,21.115560115178965,23.44476370205762,1.038283205839075,6.8,50,arch09
26.08924485125858,19.283043478260872,1.1439400625791574,12.345537757437071,10.980343249427918,0.22142080406551498,29.727865346263386,23.44476370205762,1.038283205839075,6.8,50,arch10
11.19954233409611,13.651441647597256,0.5809461279001298,8.305949656750572,8.931556064073227,0.18557324193542465,15.437685647714225,17.707343455051742,0.577557495775768,13.6,50,arch01
12.807322654462242,13.651441647597256,0.5809461279001298,8.592448512585813,8.931556064073227,0.18557324193542465,16.79563563253418,17.707343455051742,0.577557495775768,13.6,50,arch02
12.992448512585812,13.651441647597256,0.5809461279001298,8.655148741418765,8.931556064073227,0.18557324193542465,17.05133094330741,17.707343455051742,0.577557495775768,13.6,50,arch03
12.803432494279177,13.651441647597256,0.5809461279001298,8.846910755148741,8.931556064073227,0.18557324193542465,17.01296331224791,17.707343455051742,0.577557495775768,13.6,50,arch04
13.904805491990846,13.651441647597256,0.5809461279001298,8.997025171624713,8.931556064073227,0.18557324193542465,17.820098315138253,17.707343455051742,0.577557495775768,13.6,50,arch05
11.958810068649885,13.651441647597256,0.5809461279001298,8.606636155606408,8.931556064073227,0.18557324193542465,16.180868263136457,17.707343455051742,0.577557495775768,13.6,50,arch06
15.449427917620138,13.651441647597256,0.5809461279001298,9.797711670480549,8.931556064073227,0.18557324193542465,19.78121516443099,17.707343455051742,0.577557495775768,13.6,50,arch07
15.174828375286042,13.651441647597256,0.5809461279001298,8.91350114416476,8.931556064073227,0.18557324193542465,18.813531295831837,17.707343455051742,0.577557495775768,13.6,50,arch08
12.904118993135011,13.651441647597256,0.5809461279001298,8.47025171624714,8.931556064073227,0.18557324193542465,16.69889650141493,17.707343455051742,0.577557495775768,13.6,50,arch09
17.319679633867278,13.651441647597256,0.5809461279001298,10.129977116704806,8.931556064073227,0.18557324193542465,21.481209474761243,17.707343455051742,0.577557495775768,13.6,50,arch10
5.2295194508009155,5.73233409610984,0.23964860774173727,4.945995423340961,4.92066361556064,0.1818323750388955,8.385977133511426,8.716056135246424,0.32443229130565604,inf,50,arch01
4.817620137299771,5.73233409610984,0.23964860774173727,4.215560640732265,4.92066361556064,0.1818323750388955,7.459923947965376,8.716056135246424,0.32443229130565604,inf,50,arch02
5.609153318077803,5.73233409610984,0.23964860774173727,4.9649885583524025,4.92066361556064,0.1818323750388955,8.68480587489412,8.716056135246424,0.32443229130565604,inf,50,arch03
4.878032036613273,5.73233409610984,0.23964860774173727,4.394279176201373,4.92066361556064,0.1818323750388955,7.617135331771011,8.716056135246424,0.32443229130565604,inf,50,arch04
6.013272311212814,5.73233409610984,0.23964860774173727,4.596338672768879,4.92066361556064,0.1818323750388955,8.601597824184951,8.716056135246424,0.32443229130565604,inf,50,arch05
5.3130434782608695,5.73233409610984,0.23964860774173727,4.718993135011441,4.92066361556064,0.1818323750388955,8.221868025136278,8.716056135246424,0.32443229130565604,inf,50,arch06
6.113043478260869,5.73233409610984,0.23964860774173727,5.508466819221968,4.92066361556064,0.1818323750388955,9.524297088162077,8.716056135246424,0.32443229130565604,inf,50,arch07
6.467505720823799,5.73233409610984,0.23964860774173727,5.544393592677346,4.92066361556064,0.1818323750388955,9.798541166537811,8.716056135246424,0.32443229130565604,inf,50,arch08
5.607551487414188,5.73233409610984,0.23964860774173727,4.3826086956521735,4.92066361556064,0.1818323750388955,8.116643326702022,8.716056135246424,0.32443229130565604,inf,50,arch09
7.274599542334096,5.73233409610984,0.23964860774173727,5.935011441647597,4.92066361556064,0.1818323750388955,10.74977163359917,8.716056135246424,0.32443229130565604,inf,50,arch10
44.341647597254,45.7679176201373,0.6349513519900218,15.575057208237986,15.61862700228833,0.1623944991226479,45.53319448132245,47.15531385363565,0.5787146755881186,-13.6,320,arch01
44.81601830663615,45.7679176201373,0.6349513519900218,15.362700228832953,15.61862700228833,0.1623944991226479,46.514840170273324,47.15531385363565,0.5787146755881186,-13.6,320,arch02
45.360411899313505,45.7679176201373,0.6349513519900218,16.101830663615562,15.61862700228833,0.1623944991226479,47.807195333114954,47.15531385363565,0.5787146755881186,-13.6,320,arch03
48.01762013729977,45.7679176201373,0.6349513519900218,15.444393592677345,15.61862700228833,0.1623944991226479,48.8671849186206,47.15531385363565,0.5787146755881186,-13.6,320,arch04
47.58741418764302,45.7679176201373,0.6349513519900218,14.735469107551488,15.61862700228833,0.1623944991226479,47.717289559338745,47.15531385363565,0.5787146755881186,-13.6,320,arch05
44.35263157894737,45.7679176201373,0.6349513519900218,16.409839816933637,15.61862700228833,0.1623944991226479,47.02038772188869,47.15531385363565,0.5787146755881186,-13.6,320,arch06
47.83729977116705,45.7679176201373,0.6349513519900218,16.068421052631578,15.61862700228833,0.1623944991226479,49.91114490940776,47.15531385363565,0.5787146755881186,-13.6,320,arch07
42.35995423340961,45.7679176201373,0.6349513519900218,15.10091533180778,15.61862700228833,0.1623944991226479,43.97935945253565,47.15531385363565,0.5787146755881186,-13.6,320,arch08
44.796338672768876,45.7679176201373,0.6349513519900218,15.971853546910754,15.61862700228833,0.1623944991226479,45.40954453486436,47.15531385363565,0.5787146755881186,-13.6,320,arch09
48.20983981693364,45.7679176201373,0.6349513519900218,15.41578947368421,15.61862700228833,0.1623944991226479,48.79299745498996,47.15531385363565,0.5787146755881186,-13.6,320,arch10
26.223569794050345,32.73851258581236,2.3286057428535005,14.178260869565218,14.617116704805492,0.15005137262736423,30.842242708347797,36.43880011838589,1.8987875565852057,-6.8,320,arch01
27.975743707093823,32.73851258581236,2.3286057428535005,14.372540045766591,14.617116704805492,0.15005137262736423,32.75791346919771,36.43880011838589,1.8987875565852057,-6.8,320,arch02
27.029977116704806,32.73851258581236,2.3286057428535005,14.867734553775744,14.617116704805492,0.15005137262736423,32.404119199990596,36.43880011838589,1.8987875565852057,-6.8,320,arch03
42.637986270022886,32.73851258581236,2.3286057428535005,14.963386727688787,14.617116704805492,0.15005137262736423,44.24291504681371,36.43880011838589,1.8987875565852057,-6.8,320,arch04
32.247597254004575,32.73851258581236,2.3286057428535005,13.841189931350115,14.617116704805492,0.15005137262736423,35.36691708962239,36.43880011838589,1.8987875565852057,-6.8,320,arch05
27.098855835240276,32.73851258581236,2.3286057428535005,14.827917620137299,14.617116704805492,0.15005137262736423,32.48153186857337,36.43880011838589,1.8987875565852057,-6.8,320,arch06
40.449427917620135,32.73851258581236,2.3286057428535005,15.170022883295195,14.617116704805492,0.15005137262736423,43.38662691513057,36.43880011838589,1.8987875565852057,-6.8,320,arch07
27.00320366132723,32.73851258581236,2.3286057428535005,14.2837528604119,14.617116704805492,0.15005137262736423,31.688266615824595,36.43880011838589,1.8987875565852057,-6.8,320,arch08
31.123569794050344,32.73851258581236,2.3286057428535005,14.367048054919909,14.617116704805492,0.15005137262736423,34.28391141186139,36.43880011838589,1.8987875565852057,-6.8,320,arch09
45.59519450800915,32.73851258581236,2.3286057428535005,15.299313501144164,14.617116704805492,0.15005137262736423,46.9335568584968,36.43880011838589,1.8987875565852057,-6.8,320,arch10
15.571395881006865,21.002356979405032,2.196937180588223,11.885812356979406,12.527093821510297,0.2533824226113252,21.395396578534804,26.046478044547644,1.859961910528672,0.0,320,arch01
16.571395881006865,21.002356979405032,2.196937180588223,12.147139588100686,12.527093821510297,0.2533824226113252,22.49319053852036,26.046478044547644,1.859961910528672,0.0,320,arch02
16.670480549199084,21.002356979405032,2.196937180588223,12.38878718535469,12.527093821510297,0.2533824226113252,22.742569896135002,26.046478044547644,1.859961910528672,0.0,320,arch03
28.313958810068648,21.002356979405032,2.196937180588223,13.11441647597254,12.527093821510297,0.2533824226113252,31.78370755901112,26.046478044547644,1.859961910528672,0.0,320,arch04
17.9512585812357,21.002356979405032,2.196937180588223,11.786727688787185,12.527093821510297,0.2533824226113252,23.132657377739676,26.046478044547644,1.859961910528672,0.0,320,arch05
16.484897025171623,21.002356979405032,2.196937180588223,12.205949656750573,12.527093821510297,0.2533824226113252,22.459944143925977,26.046478044547644,1.859961910528672,0.0,320,arch06
25.202059496567507,21.002356979405032,2.196937180588223,13.24508009153318,12.527093821510297,0.2533824226113252,29.962470452484112,26.046478044547644,1.859961910528672,0.0,320,arch07
17.847597254004576,21.002356979405032,2.196937180588223,12.437528604118993,12.527093821510297,0.2533824226113252,23.540576223611385,26.046478044547644,1.859961910528672,0.0,320,arch08
18.598398169336384,21.002356979405032,2.196937180588223,11.769107551487414,12.527093821510297,0.2533824226113252,23.37438541964708,26.046478044547644,1.859961910528672,0.0,320,arch09
36.81212814645309,21.002356979405032,2.196937180588223,14.290389016018306,12.527093821510297,0.2533824226113252,39.579882255866934,26.046478044547644,1.859961910528672,0.0,320,arch10
10.865903890160183,13.79466819221968,1.2514915830446431,9.682379862700229,10.19441647597254,0.2631110764353395,16.340604800432075,18.967033716037378,1.1371889036194367,6.8,320,arch01
11.154233409610985,13.79466819221968,1.2514915830446431,9.68924485125858,10.19441647597254,0.2631110764353395,16.62683761788143,18.967033716037378,1.1371889036194367,6.8,320,arch02
12.207551487414188,13.79466819221968,1.2514915830446431,10.048054919908466,10.19441647597254,0.2631110764353395,17.686234736704403,18.967033716037378,1.1371889036194367,6.8,320,arch03
15.948741418764302,13.79466819221968,1.2514915830446431,10.339816933638444,10.19441647597254,0.2631110764353395,20.562114239973372,18.967033716037378,1.1371889036194367,6.8,320,arch04
11.618077803203661,13.79466819221968,1.2514915830446431,9.712356979405035,10.19441647597254,0.2631110764353395,16.93421922094588,18.967033716037378,1.1371889036194367,6.8,320,arch05
11.722196796338674,13.79466819221968,1.2514915830446431,9.903890160183066,10.19441647597254,0.2631110764353395,17.2620908745006,18.967033716037378,1.1371889036194367,6.8,320,arch06
14.915560640732265,13.79466819221968,1.2514915830446431,10.949885583524027,10.19441647597254,0.2631110764353395,20.469703750643404,18.967033716037378,1.1371889036194367,6.8,320,arch07
