background_condition,cutoff_channel,cutoff_channel_freq,srt_mean,srt_sem,tag_expt,tag_model,srt_list
3.0,8.0,491.6507873535156,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,12.0,871.6275024414062,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,16.0,1452.0006103515625,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,20.0,2338.45751953125,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,24.0,3692.423583984375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,28.0,5760.4599609375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,32.0,8000.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,0.0,80.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,4.0,242.87576293945312,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,8.0,491.6507873535156,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,12.0,871.6275024414062,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,16.0,1452.0006103515625,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,20.0,2338.45751953125,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,24.0,3692.423583984375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,28.0,5760.4599609375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,32.0,8000.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,0.0,80.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,4.0,242.87576293945312,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,8.0,491.6507873535156,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,12.0,871.6275024414062,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,16.0,1452.0006103515625,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,20.0,2338.45751953125,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,24.0,3692.423583984375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,28.0,5760.4599609375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,32.0,8000.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,0.0,80.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,4.0,242.87576293945312,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,8.0,491.6507873535156,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,12.0,871.6275024414062,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,16.0,1452.0006103515625,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,20.0,2338.45751953125,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,24.0,3692.423583984375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,28.0,5760.4599609375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,32.0,8000.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC1000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,0.0,80.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,4.0,242.87576293945312,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,8.0,491.6507873535156,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,12.0,871.6275024414062,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,16.0,1452.0006103515625,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,20.0,2338.45751953125,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,24.0,3692.423583984375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,28.0,5760.4599609375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,32.0,8000.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,0.0,80.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,4.0,242.87576293945312,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,8.0,491.6507873535156,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,12.0,871.6275024414062,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,16.0,1452.0006103515625,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,20.0,2338.45751953125,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,24.0,3692.423583984375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,28.0,5760.4599609375,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
4.0,32.0,8000.0,1.0000000063577805,0.0,hopkins_moore_2009,models/spkr_recognition/IHC3000/arch0_00??,"[1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805, 1.0000000063577805]"
3.0,0.0,80.0,-3.6003137955485784,0.036185718210168714,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-3.5197765091424773, -3.455602534376533, -3.684009413210517, -3.7360144299578244, -3.7116293282945736, -3.576787407364803, -3.7610779471879194, -3.46955816676799, -3.582068203172074, -3.5066140160110746]"
3.0,4.0,242.87576293945312,-3.1767691189690663,0.05724699971269172,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-3.3240233616746, -2.9751979899182586, -3.2080967364592303, -3.4617532622924463, -3.3214046542124014, -3.1282702068492365, -3.1730723543891997, -3.245190824527907, -3.0939236201639955, -2.836758179203386]"
3.0,8.0,491.6507873535156,-2.8904135227362473,0.06152653299354726,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-3.056282794097581, -2.5151874284485647, -2.8025802286593944, -2.9493537377629813, -3.0993309447981936, -2.9378322976755387, -2.8714283704117127, -3.0463545288460674, -3.0111452078070067, -2.614639688855435]"
3.0,12.0,871.6275024414062,-2.8082612275218777,0.05182562149921718,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-2.734326198656257, -2.5405465653182255, -2.9829890226097673, -2.9301222083154417, -2.8347193282816705, -2.744951422156315, -3.020583910384928, -2.914011030721527, -2.8133788547679943, -2.566983734006649]"
3.0,16.0,1452.0006103515625,-2.9427074913442297,0.0741987675942508,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-3.0119514449401508, -2.582895934572634, -2.8351004664907418, -3.099496474952716, -3.1053007781153505, -3.1168400725405214, -3.071961858302716, -3.2255777378011334, -2.835311535559016, -2.5426386101673177]"
3.0,20.0,2338.45751953125,-3.1858868453415763,0.0729715688102457,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-3.550187003224305, -2.7784953012830043, -3.327456880653413, -3.4473908986764874, -3.258520582366817, -2.9373785900807214, -3.1492973006370186, -3.195423670598289, -3.1826339390501315, -3.0320842868455746]"
3.0,24.0,3692.423583984375,-3.375897446087479,0.04926535990687794,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-3.493877379092063, -3.0748640974304213, -3.4137596237561074, -3.5063207671654015, -3.454027340482279, -3.3912860412807806, -3.5220508927630454, -3.4850158020182564, -3.203479105745901, -3.2142934111405363]"
3.0,28.0,5760.4599609375,-3.506677555051958,0.06349021999514239,hopkins_moore_2009,models/spkr_word_recognition/IHC0050/arch0_00??,"[-3.8231158737505866, -3.2257413514469677, -3.5886097112469333, -3.548956901152374, -3.7111026937595355, -3.4032863174761756, -3.668570474972623, -3.4876459785282665, -3.2190506873039673, -3.390695560882149]"
