background_condition,correct_spkr_list,correct_spkr_mean,correct_spkr_sem,correct_word_list,correct_word_mean,correct_word_sem,snr,tag_expt,tag_model
0.0,"[0.42819148936170215, 0.4122340425531915, 0.4095744680851064, 0.4122340425531915, 0.40425531914893614, 0.425531914893617, 0.3803191489361702, 0.43882978723404253, 0.3803191489361702, 0.3723404255319149]",0.40638297872340423,0.007067777102125799,"[0.2712765957446808, 0.26861702127659576, 0.2898936170212766, 0.2632978723404255, 0.2845744680851064, 0.27393617021276595, 0.28191489361702127, 0.2579787234042553, 0.21808510638297873, 0.2872340425531915]",0.2696808510638298,0.006624660174563619,-6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.523936170212766, 0.5319148936170213, 0.5452127659574468, 0.526595744680851, 0.5106382978723404, 0.5824468085106383, 0.5186170212765957, 0.523936170212766, 0.48936170212765956, 0.48138297872340424]",0.5234042553191489,0.008916518411829914,"[0.40691489361702127, 0.375, 0.3962765957446808, 0.39361702127659576, 0.40425531914893614, 0.425531914893617, 0.4015957446808511, 0.39095744680851063, 0.36436170212765956, 0.3776595744680851]",0.39361702127659576,0.005620874994378498,-3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.6196808510638298, 0.6223404255319149, 0.6569148936170213, 0.6090425531914894, 0.6143617021276596, 0.6569148936170213, 0.598404255319149, 0.6223404255319149, 0.6063829787234043, 0.5851063829787234]",0.6191489361702127,0.007265177747711999,"[0.5611702127659575, 0.5345744680851063, 0.550531914893617, 0.5558510638297872, 0.526595744680851, 0.5611702127659575, 0.5398936170212766, 0.5319148936170213, 0.4920212765957447, 0.523936170212766]",0.5377659574468086,0.006702502897672277,0.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.675531914893617, 0.6941489361702128, 0.7047872340425532, 0.6622340425531915, 0.6888297872340425, 0.7127659574468085, 0.6542553191489362, 0.6835106382978723, 0.6595744680851063, 0.6196808510638298]",0.675531914893617,0.008713235727167097,"[0.6542553191489362, 0.6436170212765957, 0.6409574468085106, 0.6462765957446809, 0.6303191489361702, 0.6648936170212766, 0.6569148936170213, 0.6170212765957447, 0.6170212765957447, 0.6196808510638298]",0.6390957446808511,0.005494308663952537,3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.7393617021276596, 0.726063829787234, 0.7526595744680851, 0.7207446808510638, 0.7180851063829787, 0.7819148936170213, 0.6462765957446809, 0.7393617021276596, 0.7047872340425532, 0.6702127659574468]",0.7199468085106383,0.012398993344783504,"[0.7313829787234043, 0.7420212765957447, 0.723404255319149, 0.726063829787234, 0.7074468085106383, 0.7526595744680851, 0.7393617021276596, 0.7074468085106383, 0.7074468085106383, 0.7047872340425532]",0.7242021276595745,0.0054078014184397154,6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.7313829787234043, 0.7526595744680851, 0.7553191489361702, 0.7340425531914894, 0.7446808510638298, 0.7898936170212766, 0.6941489361702128, 0.7420212765957447, 0.7367021276595744, 0.7047872340425532]",0.738563829787234,0.008401430683119594,"[0.7606382978723404, 0.7712765957446809, 0.7606382978723404, 0.7686170212765957, 0.7446808510638298, 0.7898936170212766, 0.7898936170212766, 0.75, 0.7420212765957447, 0.7446808510638298]",0.7622340425531915,0.005609678021119284,9.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.7819148936170213, 0.7632978723404256, 0.7952127659574468, 0.75, 0.7952127659574468, 0.8085106382978723, 0.7127659574468085, 0.7367021276595744, 0.7686170212765957, 0.7340425531914894]",0.7646276595744681,0.00985000492141316,"[0.7872340425531915, 0.7952127659574468, 0.8138297872340425, 0.7898936170212766, 0.7819148936170213, 0.8111702127659575, 0.7792553191489362, 0.7925531914893617, 0.776595744680851, 0.773936170212766]",0.790159574468085,0.004314926781431901,12.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.7978723404255319, 0.7872340425531915, 0.7845744680851063, 0.7526595744680851, 0.7898936170212766, 0.8297872340425532, 0.7393617021276596, 0.7898936170212766, 0.7686170212765957, 0.7367021276595744]",0.7776595744680851,0.009077252295156171,"[0.8085106382978723, 0.8191489361702128, 0.8271276595744681, 0.800531914893617, 0.800531914893617, 0.8218085106382979, 0.8111702127659575, 0.8031914893617021, 0.7978723404255319, 0.7952127659574468]",0.8085106382978724,0.003478974622402232,15.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.7819148936170213, 0.776595744680851, 0.8031914893617021, 0.7792553191489362, 0.8058510638297872, 0.8191489361702128, 0.7606382978723404, 0.7898936170212766, 0.776595744680851, 0.7393617021276596]",0.7832446808510638,0.007291632984034813,"[0.8191489361702128, 0.824468085106383, 0.8430851063829787, 0.8164893617021277, 0.8111702127659575, 0.8271276595744681, 0.8191489361702128, 0.8058510638297872, 0.800531914893617, 0.8111702127659575]",0.8178191489361701,0.0038079311338500925,18.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
0.0,"[0.8138297872340425, 0.7845744680851063, 0.7978723404255319, 0.7686170212765957, 0.8138297872340425, 0.8085106382978723, 0.7446808510638298, 0.8058510638297872, 0.7792553191489362, 0.7686170212765957]",0.788563829787234,0.0073666958902632055,"[0.8377659574468085, 0.8218085106382979, 0.8271276595744681, 0.8191489361702128, 0.8271276595744681, 0.8324468085106383, 0.8271276595744681, 0.8058510638297872, 0.8218085106382979, 0.7925531914893617]",0.8212765957446809,0.004173263225510588,inf,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.005319148936170213, 0.005319148936170213, 0.0, 0.007978723404255319, 0.005319148936170213, 0.010638297872340425, 0.007978723404255319, 0.005319148936170213, 0.0026595744680851063, 0.007978723404255319]",0.005851063829787234,0.0009548164551656923,"[0.0, 0.0026595744680851063, 0.0026595744680851063, 0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.0, 0.0, 0.0026595744680851063]",0.0013297872340425532,0.00044326241134751767,-21.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.005319148936170213, 0.005319148936170213, 0.007978723404255319, 0.007978723404255319, 0.010638297872340425, 0.007978723404255319, 0.007978723404255319, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063]",0.006382978723404255,0.0008125134210914608,"[0.0, 0.0026595744680851063, 0.0026595744680851063, 0.0026595744680851063, 0.005319148936170213, 0.0026595744680851063, 0.005319148936170213, 0.0026595744680851063, 0.0, 0.0]",0.0023936170212765957,0.0006205673758865247,-18.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.007978723404255319, 0.007978723404255319, 0.010638297872340425, 0.0026595744680851063, 0.007978723404255319, 0.007978723404255319, 0.010638297872340425, 0.007978723404255319, 0.0, 0.0026595744680851063]",0.006648936170212766,0.0011387617534277595,"[0.0, 0.005319148936170213, 0.0026595744680851063, 0.005319148936170213, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.0]",0.0023936170212765957,0.0007364028247267796,-15.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.013297872340425532, 0.007978723404255319, 0.010638297872340425, 0.013297872340425532, 0.013297872340425532, 0.023936170212765957, 0.007978723404255319, 0.007978723404255319, 0.0026595744680851063, 0.005319148936170213]",0.010638297872340425,0.0018595901563300556,"[0.005319148936170213, 0.0, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.007978723404255319, 0.007978723404255319, 0.0026595744680851063, 0.0, 0.0]",0.003989361702127659,0.0009911648836435237,-12.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.02127659574468085, 0.02925531914893617, 0.034574468085106384, 0.034574468085106384, 0.013297872340425532, 0.02925531914893617, 0.02127659574468085, 0.03723404255319149, 0.007978723404255319, 0.010638297872340425]",0.023936170212765957,0.003364125170391893,"[0.007978723404255319, 0.007978723404255319, 0.015957446808510637, 0.010638297872340425, 0.015957446808510637, 0.015957446808510637, 0.015957446808510637, 0.010638297872340425, 0.007978723404255319, 0.010638297872340425]",0.011968085106382979,0.0011387617534277595,-9.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.06648936170212766, 0.05585106382978723, 0.0797872340425532, 0.04521276595744681, 0.05851063829787234, 0.07180851063829788, 0.05053191489361702, 0.06914893617021277, 0.05319148936170213, 0.05053191489361702]",0.06010638297872341,0.0035283242450589365,"[0.05053191489361702, 0.023936170212765957, 0.023936170212765957, 0.031914893617021274, 0.04521276595744681, 0.04521276595744681, 0.034574468085106384, 0.02925531914893617, 0.03723404255319149, 0.031914893617021274]",0.03537234042553191,0.0028876768572521864,-6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.19414893617021275, 0.18085106382978725, 0.18882978723404256, 0.1595744680851064, 0.1702127659574468, 0.15425531914893617, 0.14361702127659576, 0.11436170212765957, 0.10372340425531915, 0.11170212765957446]",0.15212765957446808,0.01043541770890933,"[0.12234042553191489, 0.09042553191489362, 0.10106382978723404, 0.0797872340425532, 0.11170212765957446, 0.10904255319148937, 0.1196808510638298, 0.09840425531914894, 0.10638297872340426, 0.10106382978723404]",0.10398936170212766,0.004071263299008876,-3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.31382978723404253, 0.3271276595744681, 0.32180851063829785, 0.30319148936170215, 0.2845744680851064, 0.31117021276595747, 0.2632978723404255, 0.26595744680851063, 0.2553191489361702, 0.26063829787234044]",0.29069148936170214,0.008794487101022532,"[0.27393617021276595, 0.2579787234042553, 0.24468085106382978, 0.26063829787234044, 0.2553191489361702, 0.2473404255319149, 0.2393617021276596, 0.22340425531914893, 0.23138297872340424, 0.22872340425531915]",0.24627659574468086,0.005049301725495785,0.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.48138297872340424, 0.4574468085106383, 0.4787234042553192, 0.4308510638297872, 0.425531914893617, 0.45478723404255317, 0.36436170212765956, 0.4175531914893617, 0.38563829787234044, 0.3723404255319149]",0.42686170212765956,0.01335831417574186,"[0.44148936170212766, 0.44680851063829785, 0.43617021276595747, 0.4441489361702128, 0.44148936170212766, 0.42021276595744683, 0.42819148936170215, 0.39893617021276595, 0.4308510638297872, 0.4148936170212766]",0.43031914893617024,0.0048036231149446995,3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.5718085106382979, 0.550531914893617, 0.6063829787234043, 0.5478723404255319, 0.5478723404255319, 0.5691489361702128, 0.5159574468085106, 0.523936170212766, 0.523936170212766, 0.5159574468085106]",0.547340425531915,0.009211329934652854,"[0.5797872340425532, 0.6090425531914894, 0.5691489361702128, 0.5930851063829787, 0.5904255319148937, 0.6090425531914894, 0.5930851063829787, 0.5718085106382979, 0.6037234042553191, 0.550531914893617]",0.586968085106383,0.006026412907573527,6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.6542553191489362, 0.6329787234042553, 0.6702127659574468, 0.648936170212766, 0.6436170212765957, 0.6808510638297872, 0.6143617021276596, 0.574468085106383, 0.5797872340425532, 0.5877659574468085]",0.6287234042553191,0.01200054699221113,"[0.6781914893617021, 0.6861702127659575, 0.675531914893617, 0.6888297872340425, 0.6781914893617021, 0.7074468085106383, 0.7047872340425532, 0.6595744680851063, 0.6888297872340425, 0.6329787234042553]",0.6800531914893617,0.006844637640765106,9.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.7021276595744681, 0.6914893617021277, 0.726063829787234, 0.6888297872340425, 0.7047872340425532, 0.7074468085106383, 0.6622340425531915, 0.675531914893617, 0.6595744680851063, 0.6356382978723404]",0.685372340425532,0.008577328098891314,"[0.726063829787234, 0.7367021276595744, 0.7393617021276596, 0.7313829787234043, 0.7340425531914894, 0.75, 0.726063829787234, 0.7127659574468085, 0.7340425531914894, 0.7074468085106383]",0.7297872340425532,0.003948769051652498,12.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.7686170212765957, 0.7154255319148937, 0.7526595744680851, 0.7154255319148937, 0.726063829787234, 0.7340425531914894, 0.6941489361702128, 0.7154255319148937, 0.6861702127659575, 0.6542553191489362]",0.7162234042553192,0.010392022303621929,"[0.7632978723404256, 0.7659574468085106, 0.7898936170212766, 0.7632978723404256, 0.7632978723404256, 0.7819148936170213, 0.7845744680851063, 0.75, 0.776595744680851, 0.7393617021276596]",0.7678191489361702,0.0049842882258406265,15.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.7659574468085106, 0.7340425531914894, 0.7792553191489362, 0.7473404255319149, 0.7632978723404256, 0.7819148936170213, 0.726063829787234, 0.7526595744680851, 0.7101063829787234, 0.6861702127659575]",0.7446808510638298,0.009735641073256989,"[0.7819148936170213, 0.7978723404255319, 0.8031914893617021, 0.7925531914893617, 0.7952127659574468, 0.800531914893617, 0.8031914893617021, 0.7845744680851063, 0.773936170212766, 0.7659574468085106]",0.7898936170212766,0.004062567105457315,18.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
1.0,"[0.8085106382978723, 0.7686170212765957, 0.800531914893617, 0.7686170212765957, 0.8111702127659575, 0.824468085106383, 0.7473404255319149, 0.7952127659574468, 0.773936170212766, 0.7393617021276596]",0.7837765957446808,0.008997681044125886,"[0.8430851063829787, 0.8271276595744681, 0.851063829787234, 0.8297872340425532, 0.8297872340425532, 0.8377659574468085, 0.8377659574468085, 0.7952127659574468, 0.8164893617021277, 0.8031914893617021]",0.8271276595744681,0.005550523348403725,inf,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.013297872340425532, 0.023936170212765957, 0.02127659574468085, 0.034574468085106384, 0.023936170212765957, 0.018617021276595744, 0.02127659574468085, 0.013297872340425532, 0.015957446808510637, 0.013297872340425532]",0.0199468085106383,0.002107245447518566,"[0.023936170212765957, 0.02127659574468085, 0.015957446808510637, 0.015957446808510637, 0.013297872340425532, 0.026595744680851064, 0.018617021276595744, 0.023936170212765957, 0.02127659574468085, 0.023936170212765957]",0.02047872340425532,0.0013762566220088671,-21.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.05851063829787234, 0.05851063829787234, 0.07446808510638298, 0.06648936170212766, 0.06914893617021277, 0.08776595744680851, 0.05319148936170213, 0.047872340425531915, 0.047872340425531915, 0.05319148936170213]",0.06170212765957447,0.004039285726912951,"[0.03723404255319149, 0.034574468085106384, 0.0398936170212766, 0.04521276595744681, 0.047872340425531915, 0.05053191489361702, 0.047872340425531915, 0.0398936170212766, 0.0398936170212766, 0.05319148936170213]",0.043617021276595745,0.001950354609929077,-18.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.13297872340425532, 0.1276595744680851, 0.1595744680851064, 0.13031914893617022, 0.125, 0.1702127659574468, 0.1276595744680851, 0.10904255319148937, 0.1356382978723404, 0.13031914893617022]",0.1348404255319149,0.005551231278174918,"[0.08244680851063829, 0.06914893617021277, 0.09574468085106383, 0.10372340425531915, 0.09574468085106383, 0.09840425531914894, 0.09308510638297872, 0.10372340425531915, 0.07712765957446809, 0.0851063829787234]",0.09042553191489362,0.003655235483703598,-15.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.22340425531914893, 0.2154255319148936, 0.2553191489361702, 0.2526595744680851, 0.24202127659574468, 0.2898936170212766, 0.22606382978723405, 0.22074468085106383, 0.24202127659574468, 0.2579787234042553]",0.24255319148936172,0.007145192084968044,"[0.17553191489361702, 0.15425531914893617, 0.18351063829787234, 0.17819148936170212, 0.17287234042553193, 0.19680851063829788, 0.17287234042553193, 0.17819148936170212, 0.1595744680851064, 0.17553191489361702]",0.1747340425531915,0.00372023674793569,-12.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.3537234042553192, 0.35106382978723405, 0.36436170212765956, 0.3670212765957447, 0.35904255319148937, 0.3723404255319149, 0.3484042553191489, 0.3404255319148936, 0.3696808510638298, 0.3351063829787234]",0.3561170212765957,0.0039735700054991056,"[0.300531914893617, 0.2978723404255319, 0.28191489361702127, 0.27925531914893614, 0.2925531914893617, 0.31648936170212766, 0.31117021276595747, 0.2845744680851064, 0.2579787234042553, 0.2898936170212766]",0.2912234042553191,0.005322841507900027,-9.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.4867021276595745, 0.47074468085106386, 0.4920212765957447, 0.5079787234042553, 0.48936170212765956, 0.5079787234042553, 0.4654255319148936, 0.4521276595744681, 0.47606382978723405, 0.4601063829787234]",0.48085106382978726,0.006075121169862344,"[0.4228723404255319, 0.43351063829787234, 0.44148936170212766, 0.4654255319148936, 0.45478723404255317, 0.46808510638297873, 0.42819148936170215, 0.4228723404255319, 0.40425531914893614, 0.425531914893617]",0.4367021276595745,0.006500107368731693,-6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.5824468085106383, 0.5851063829787234, 0.5851063829787234, 0.5611702127659575, 0.5691489361702128, 0.6276595744680851, 0.550531914893617, 0.5558510638297872, 0.5664893617021277, 0.5372340425531915]",0.5720744680851064,0.00791394110158575,"[0.5398936170212766, 0.5718085106382979, 0.5425531914893617, 0.5664893617021277, 0.5452127659574468, 0.5824468085106383, 0.5718085106382979, 0.523936170212766, 0.5132978723404256, 0.5585106382978723]",0.551595744680851,0.0070944145474264465,-3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.651595744680851, 0.648936170212766, 0.6702127659574468, 0.6276595744680851, 0.6595744680851063, 0.651595744680851, 0.6117021276595744, 0.6223404255319149, 0.6356382978723404, 0.6117021276595744]",0.6390957446808511,0.006430208441768996,"[0.6436170212765957, 0.6781914893617021, 0.6170212765957447, 0.6675531914893617, 0.6436170212765957, 0.675531914893617, 0.6675531914893617, 0.6223404255319149, 0.6276595744680851, 0.6303191489361702]",0.6473404255319148,0.007312620789823142,0.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.699468085106383, 0.6888297872340425, 0.7101063829787234, 0.6941489361702128, 0.675531914893617, 0.7047872340425532, 0.651595744680851, 0.6835106382978723, 0.6968085106382979, 0.651595744680851]",0.6856382978723404,0.0064880051289120605,"[0.726063829787234, 0.7367021276595744, 0.7340425531914894, 0.7313829787234043, 0.7154255319148937, 0.7473404255319149, 0.7393617021276596, 0.6835106382978723, 0.7287234042553191, 0.7127659574468085]",0.725531914893617,0.005715163638753986,3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.7367021276595744, 0.7074468085106383, 0.7526595744680851, 0.7154255319148937, 0.7420212765957447, 0.7686170212765957, 0.6968085106382979, 0.7180851063829787, 0.7313829787234043, 0.675531914893617]",0.7244680851063829,0.008706016806518372,"[0.7553191489361702, 0.7606382978723404, 0.7792553191489362, 0.7659574468085106, 0.776595744680851, 0.776595744680851, 0.7792553191489362, 0.7473404255319149, 0.7473404255319149, 0.7553191489361702]",0.7643617021276595,0.004085715823334354,6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.7287234042553191, 0.7420212765957447, 0.773936170212766, 0.7420212765957447, 0.776595744680851, 0.7872340425531915, 0.723404255319149, 0.7473404255319149, 0.7313829787234043, 0.7047872340425532]",0.7457446808510638,0.008280350658748667,"[0.7898936170212766, 0.8058510638297872, 0.8164893617021277, 0.776595744680851, 0.7952127659574468, 0.8031914893617021, 0.7925531914893617, 0.7579787234042553, 0.776595744680851, 0.773936170212766]",0.7888297872340425,0.005567488818477865,9.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.7712765957446809, 0.7526595744680851, 0.7872340425531915, 0.7553191489361702, 0.7712765957446809, 0.8111702127659575, 0.7340425531914894, 0.7659574468085106, 0.7473404255319149, 0.7287234042553191]",0.7625,0.007799907171480195,"[0.8058510638297872, 0.8085106382978723, 0.8404255319148937, 0.7845744680851063, 0.8111702127659575, 0.8085106382978723, 0.8138297872340425, 0.773936170212766, 0.7925531914893617, 0.776595744680851]",0.801595744680851,0.006345932683749398,12.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.7659574468085106, 0.7845744680851063, 0.800531914893617, 0.7659574468085106, 0.7898936170212766, 0.8164893617021277, 0.75, 0.7845744680851063, 0.7659574468085106, 0.7393617021276596]",0.7763297872340426,0.00737948715306977,"[0.8111702127659575, 0.8404255319148937, 0.8377659574468085, 0.7925531914893617, 0.8164893617021277, 0.8218085106382979, 0.8324468085106383, 0.7792553191489362, 0.8031914893617021, 0.8031914893617021]",0.8138297872340425,0.006306177036800966,15.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.7845744680851063, 0.773936170212766, 0.7872340425531915, 0.7712765957446809, 0.7845744680851063, 0.8191489361702128, 0.7579787234042553, 0.7872340425531915, 0.776595744680851, 0.7313829787234043]",0.7773936170212765,0.007136937788148485,"[0.8138297872340425, 0.8271276595744681, 0.8537234042553191, 0.8058510638297872, 0.8138297872340425, 0.8351063829787234, 0.8191489361702128, 0.7898936170212766, 0.8031914893617021, 0.8111702127659575]",0.8172872340425531,0.005663360373646954,18.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
2.0,"[0.7952127659574468, 0.7686170212765957, 0.800531914893617, 0.773936170212766, 0.8058510638297872, 0.8111702127659575, 0.7473404255319149, 0.800531914893617, 0.776595744680851, 0.75]",0.7829787234042553,0.007280306797038227,"[0.8218085106382979, 0.8377659574468085, 0.8430851063829787, 0.8138297872340425, 0.8271276595744681, 0.8351063829787234, 0.8324468085106383, 0.8058510638297872, 0.8138297872340425, 0.7898936170212766]",0.8220744680851064,0.005191282259559349,inf,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.0026595744680851063, 0.0026595744680851063, 0.010638297872340425, 0.010638297872340425, 0.005319148936170213, 0.005319148936170213, 0.013297872340425532, 0.0026595744680851063, 0.0, 0.013297872340425532]",0.006648936170212766,0.0015482490422493774,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-21.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.0, 0.0026595744680851063, 0.015957446808510637, 0.005319148936170213, 0.0026595744680851063, 0.007978723404255319, 0.018617021276595744, 0.005319148936170213, 0.0026595744680851063, 0.007978723404255319]",0.006914893617021275,0.0019096329103313841,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-18.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.0, 0.005319148936170213, 0.015957446808510637, 0.007978723404255319, 0.010638297872340425, 0.010638297872340425, 0.013297872340425532, 0.007978723404255319, 0.007978723404255319, 0.018617021276595744]",0.009840425531914892,0.0016843971631205672,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-15.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.018617021276595744, 0.010638297872340425, 0.031914893617021274, 0.013297872340425532, 0.02127659574468085, 0.026595744680851064, 0.026595744680851064, 0.018617021276595744, 0.010638297872340425, 0.034574468085106384]",0.02127659574468085,0.0026889629234225355,"[0.0, 0.0026595744680851063, 0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.005319148936170213, 0.0, 0.0, 0.0026595744680851063]",0.0015957446808510637,0.000588054040843156,-12.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.08244680851063829, 0.10372340425531915, 0.1196808510638298, 0.10372340425531915, 0.09574468085106383, 0.15691489361702127, 0.1356382978723404, 0.1276595744680851, 0.08776595744680851, 0.15691489361702127]",0.11702127659574468,0.008503247381760141,"[0.03723404255319149, 0.0398936170212766, 0.047872340425531915, 0.047872340425531915, 0.05585106382978723, 0.0425531914893617, 0.034574468085106384, 0.0398936170212766, 0.0398936170212766, 0.05585106382978723]",0.04414893617021277,0.0023522161633726234,-9.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.26063829787234044, 0.26595744680851063, 0.31117021276595747, 0.26861702127659576, 0.26063829787234044, 0.30319148936170215, 0.31117021276595747, 0.2765957446808511, 0.2553191489361702, 0.300531914893617]",0.28138297872340423,0.007134184233592449,"[0.19946808510638298, 0.17287234042553193, 0.17819148936170212, 0.16489361702127658, 0.1702127659574468, 0.2047872340425532, 0.17287234042553193, 0.17553191489361702, 0.14893617021276595, 0.17287234042553193]",0.17606382978723406,0.0050586321339316,-6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.45478723404255317, 0.4654255319148936, 0.5053191489361702, 0.4654255319148936, 0.4601063829787234, 0.48138297872340424, 0.45478723404255317, 0.4574468085106383, 0.4122340425531915, 0.42021276595744683]",0.4577127659574468,0.00846108876786369,"[0.3617021276595745, 0.39095744680851063, 0.36436170212765956, 0.4122340425531915, 0.3962765957446808, 0.4574468085106383, 0.38563829787234044, 0.39095744680851063, 0.35638297872340424, 0.35106382978723405]",0.38670212765957446,0.01005492686436725,-3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.5904255319148937, 0.6063829787234043, 0.5664893617021277, 0.5771276595744681, 0.5851063829787234, 0.598404255319149, 0.5611702127659575, 0.5531914893617021, 0.526595744680851, 0.526595744680851]",0.5691489361702128,0.00879404026073565,"[0.5691489361702128, 0.5904255319148937, 0.5930851063829787, 0.5638297872340425, 0.5531914893617021, 0.5771276595744681, 0.5797872340425532, 0.5398936170212766, 0.5292553191489362, 0.5558510638297872]",0.5651595744680851,0.006625253330330999,0.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.6622340425531915, 0.6728723404255319, 0.7021276595744681, 0.6196808510638298, 0.651595744680851, 0.6888297872340425, 0.6170212765957447, 0.6090425531914894, 0.6143617021276596, 0.5904255319148937]",0.6428191489361702,0.011966771664203154,"[0.7127659574468085, 0.6941489361702128, 0.7207446808510638, 0.6861702127659575, 0.6808510638297872, 0.6941489361702128, 0.6941489361702128, 0.7047872340425532, 0.648936170212766, 0.648936170212766]",0.6885638297872341,0.007589501675824295,3.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
3.0,"[0.699468085106383, 0.7047872340425532, 0.7101063829787234, 0.6888297872340425, 0.6968085106382979, 0.7180851063829787, 0.6595744680851063, 0.6888297872340425, 0.6622340425531915, 0.6303191489361702]",0.685904255319149,0.008590146487061879,"[0.7659574468085106, 0.776595744680851, 0.75, 0.7659574468085106, 0.7659574468085106, 0.75, 0.7712765957446809, 0.7420212765957447, 0.7340425531914894, 0.726063829787234]",0.7547872340425532,0.005360360446039346,6.0,kell_like_inharmonic,models/spkr_word_recognition/IHC0320/arch0_00??
