condition,correct_spkr_list,correct_spkr_mean,correct_spkr_sem,correct_word_list,correct_word_mean,correct_word_sem,f0_shift_in_semitones,tag_expt,tag_model
harmonic,"[0.9142091152815014, 0.9276139410187667, 0.8873994638069705, 0.9168900804289544, 0.9195710455764075, 0.9195710455764075, 0.9115281501340483, 0.8954423592493298, 0.9276139410187667, 0.9115281501340483]",0.9131367292225201,0.004079611156573119,"[0.8632707774798928, 0.8739946380697051, 0.8579088471849866, 0.8659517426273459, 0.868632707774799, 0.8471849865951743, 0.8445040214477212, 0.8364611260053619, 0.8579088471849866, 0.8632707774798928]",0.8579088471849866,0.003727730762218815,-7.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9329758713136729, 0.9463806970509383, 0.9088471849865952, 0.9222520107238605, 0.935656836461126, 0.938337801608579, 0.9195710455764075, 0.8900804289544236, 0.9302949061662198, 0.9115281501340483]",0.9235924932975872,0.005290709603437233,"[0.8552278820375335, 0.8632707774798928, 0.8605898123324397, 0.8659517426273459, 0.8471849865951743, 0.8418230563002681, 0.839142091152815, 0.8337801608579088, 0.8418230563002681, 0.8471849865951743]",0.8495978552278821,0.003494408363899397,-6.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9302949061662198, 0.9571045576407506, 0.9088471849865952, 0.935656836461126, 0.938337801608579, 0.935656836461126, 0.9249329758713136, 0.8981233243967829, 0.9329758713136729, 0.935656836461126]",0.9297587131367292,0.005161583227236327,"[0.8659517426273459, 0.868632707774799, 0.8498659517426274, 0.8632707774798928, 0.8525469168900804, 0.8632707774798928, 0.8445040214477212, 0.839142091152815, 0.8552278820375335, 0.8579088471849866]",0.8560321715817695,0.0030449910701342018,-5.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9436997319034852, 0.967828418230563, 0.9276139410187667, 0.9436997319034852, 0.9436997319034852, 0.9490616621983914, 0.9436997319034852, 0.9195710455764075, 0.9276139410187667, 0.9490616621983914]",0.9415549597855227,0.004337680464526035,"[0.8579088471849866, 0.871313672922252, 0.8632707774798928, 0.8659517426273459, 0.8579088471849866, 0.8498659517426274, 0.8471849865951743, 0.8364611260053619, 0.8552278820375335, 0.8471849865951743]",0.8552278820375335,0.003271314605491171,-4.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9624664879356568, 0.9597855227882037, 0.9436997319034852, 0.9490616621983914, 0.9571045576407506, 0.9517426273458445, 0.9597855227882037, 0.935656836461126, 0.938337801608579, 0.9597855227882037]",0.9517426273458444,0.003069805904793155,"[0.8632707774798928, 0.8632707774798928, 0.8632707774798928, 0.8605898123324397, 0.8632707774798928, 0.839142091152815, 0.8552278820375335, 0.839142091152815, 0.8525469168900804, 0.8525469168900804]",0.8552278820375335,0.003017326723169648,-3.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9517426273458445, 0.9705093833780161, 0.9624664879356568, 0.9597855227882037, 0.9624664879356568, 0.9624664879356568, 0.9517426273458445, 0.9517426273458445, 0.9436997319034852, 0.9597855227882037]",0.9576407506702413,0.002457145144748447,"[0.8579088471849866, 0.868632707774799, 0.8605898123324397, 0.868632707774799, 0.8659517426273459, 0.8525469168900804, 0.8632707774798928, 0.8418230563002681, 0.8552278820375335, 0.8445040214477212]",0.8579088471849866,0.002990741828540028,-2.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9651474530831099, 0.9731903485254692, 0.967828418230563, 0.9651474530831099, 0.9624664879356568, 0.9597855227882037, 0.9651474530831099, 0.938337801608579, 0.9490616621983914, 0.9624664879356568]",0.9608579088471849,0.003177191927548023,"[0.8632707774798928, 0.8605898123324397, 0.8552278820375335, 0.871313672922252, 0.868632707774799, 0.8552278820375335, 0.8498659517426274, 0.8284182305630027, 0.8552278820375335, 0.8525469168900804]",0.8560321715817695,0.003771393716891726,-1.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9651474530831099, 0.967828418230563, 0.9731903485254692, 0.967828418230563, 0.9651474530831099, 0.967828418230563, 0.9651474530831099, 0.9544235924932976, 0.9490616621983914, 0.967828418230563]",0.9643431635388741,0.0022625538697358585,"[0.8552278820375335, 0.8793565683646113, 0.868632707774799, 0.8659517426273459, 0.8659517426273459, 0.8445040214477212, 0.8605898123324397, 0.8418230563002681, 0.868632707774799, 0.8525469168900804]",0.8603217158176945,0.003715929023465913,0.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9651474530831099, 0.967828418230563, 0.9731903485254692, 0.9731903485254692, 0.9624664879356568, 0.9705093833780161, 0.967828418230563, 0.9517426273458445, 0.9517426273458445, 0.9624664879356568]",0.9646112600536192,0.0024571451447484537,"[0.8632707774798928, 0.8552278820375335, 0.8552278820375335, 0.8552278820375335, 0.8659517426273459, 0.8498659517426274, 0.8605898123324397, 0.8230563002680965, 0.8525469168900804, 0.8418230563002681]",0.8522788203753351,0.0039045669839058933,1.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9571045576407506, 0.967828418230563, 0.9651474530831099, 0.9544235924932976, 0.9490616621983914, 0.9597855227882037, 0.9731903485254692, 0.9436997319034852, 0.9463806970509383, 0.9571045576407506]",0.957372654155496,0.0030027341584292246,"[0.8471849865951743, 0.868632707774799, 0.8525469168900804, 0.871313672922252, 0.8525469168900804, 0.8552278820375335, 0.8525469168900804, 0.8337801608579088, 0.8498659517426274, 0.839142091152815]",0.8522788203753351,0.0036289437898564753,2.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9490616621983914, 0.9651474530831099, 0.9436997319034852, 0.9517426273458445, 0.9517426273458445, 0.9544235924932976, 0.9651474530831099, 0.9463806970509383, 0.9329758713136729, 0.9490616621983914]",0.9509383378016085,0.0030186498219936654,"[0.8418230563002681, 0.8525469168900804, 0.8445040214477212, 0.8525469168900804, 0.8498659517426274, 0.8471849865951743, 0.8498659517426274, 0.8284182305630027, 0.8364611260053619, 0.8310991957104558]",0.84343163538874,0.002774651420243084,3.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.938337801608579, 0.9571045576407506, 0.9222520107238605, 0.9329758713136729, 0.9410187667560321, 0.9410187667560321, 0.9463806970509383, 0.9249329758713136, 0.9195710455764075, 0.9329758713136729]",0.935656836461126,0.0036628957161607156,"[0.8337801608579088, 0.8418230563002681, 0.8525469168900804, 0.8552278820375335, 0.8471849865951743, 0.8418230563002681, 0.8310991957104558, 0.806970509383378, 0.8552278820375335, 0.8310991957104558]",0.8396782841823056,0.0046744224595610465,4.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.9115281501340483, 0.935656836461126, 0.900804289544236, 0.9168900804289544, 0.9249329758713136, 0.9302949061662198, 0.9302949061662198, 0.903485254691689, 0.9195710455764075, 0.9142091152815014]",0.9187667560321715,0.003685717717122646,"[0.839142091152815, 0.8525469168900804, 0.839142091152815, 0.8418230563002681, 0.8337801608579088, 0.839142091152815, 0.8257372654155496, 0.8042895442359249, 0.839142091152815, 0.8230563002680965]",0.8337801608579088,0.004191613726383759,5.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.8739946380697051, 0.9249329758713136, 0.8739946380697051, 0.8981233243967829, 0.8900804289544236, 0.9115281501340483, 0.9168900804289544, 0.8793565683646113, 0.8927613941018767, 0.8847184986595175]",0.894638069705094,0.005694904009420841,"[0.8364611260053619, 0.8418230563002681, 0.8337801608579088, 0.8257372654155496, 0.8230563002680965, 0.8418230563002681, 0.8284182305630027, 0.8096514745308311, 0.8203753351206434, 0.8418230563002681]",0.8302949061662199,0.003415820349171839,6.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.8498659517426274, 0.8954423592493298, 0.8498659517426274, 0.8632707774798928, 0.871313672922252, 0.8739946380697051, 0.8659517426273459, 0.8498659517426274, 0.8632707774798928, 0.8552278820375335]",0.8638069705093834,0.004500331836287463,"[0.8203753351206434, 0.8364611260053619, 0.8176943699731903, 0.8176943699731903, 0.8150134048257373, 0.8230563002680965, 0.8123324396782842, 0.7989276139410187, 0.8257372654155496, 0.8042895442359249]",0.8171581769436997,0.0033628038824355293,7.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.8176943699731903, 0.871313672922252, 0.8230563002680965, 0.8418230563002681, 0.8739946380697051, 0.8605898123324397, 0.8230563002680965, 0.8310991957104558, 0.8310991957104558, 0.8150134048257373]",0.8388739946380698,0.006996240402520046,"[0.8203753351206434, 0.8230563002680965, 0.8042895442359249, 0.8096514745308311, 0.7962466487935657, 0.8123324396782842, 0.8096514745308311, 0.7882037533512064, 0.8042895442359249, 0.8150134048257373]",0.8083109919571045,0.003349716678103904,8.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.7855227882037533, 0.8471849865951743, 0.7801608579088471, 0.8016085790884718, 0.8176943699731903, 0.8257372654155496, 0.8042895442359249, 0.7908847184986595, 0.8418230563002681, 0.7935656836461126]",0.8088471849865952,0.007391451110545925,"[0.8123324396782842, 0.806970509383378, 0.7855227882037533, 0.7908847184986595, 0.7855227882037533, 0.8150134048257373, 0.7962466487935657, 0.774798927613941, 0.7801608579088471, 0.7962466487935657]",0.7943699731903485,0.004305340293278252,9.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.7587131367292225, 0.8257372654155496, 0.7265415549597856, 0.7721179624664879, 0.7828418230563002, 0.7935656836461126, 0.7694369973190348, 0.7640750670241286, 0.7989276139410187, 0.7721179624664879]",0.7764075067024129,0.008375602869604992,"[0.774798927613941, 0.8016085790884718, 0.7908847184986595, 0.7935656836461126, 0.7667560321715817, 0.7855227882037533, 0.7935656836461126, 0.7560321715817694, 0.7882037533512064, 0.7694369973190348]",0.7820375335120643,0.0045925523351312255,10.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.707774798927614, 0.7962466487935657, 0.7158176943699732, 0.7158176943699732, 0.7345844504021448, 0.7560321715817694, 0.7211796246648794, 0.7319034852546917, 0.7453083109919572, 0.7453083109919572]",0.7369973190348527,0.008194870400351738,"[0.7640750670241286, 0.7801608579088471, 0.7908847184986595, 0.7774798927613941, 0.739946380697051, 0.7908847184986595, 0.774798927613941, 0.7426273458445041, 0.7828418230563002, 0.7560321715817694]",0.7699731903485254,0.005870980413103422,11.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.6568364611260054, 0.7587131367292225, 0.6702412868632708, 0.6836461126005362, 0.6568364611260054, 0.707774798927614, 0.675603217158177, 0.7050938337801609, 0.6943699731903485, 0.6890080428954424]",0.6898123324396783,0.009500103809439765,"[0.7479892761394102, 0.7801608579088471, 0.7426273458445041, 0.7533512064343163, 0.7453083109919572, 0.7694369973190348, 0.7533512064343163, 0.7211796246648794, 0.739946380697051, 0.7319034852546917]",0.7485254691689007,0.005403473264640199,12.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
inharmonic,"[0.9222520107238605, 0.9195710455764075, 0.9195710455764075, 0.9249329758713136, 0.9329758713136729, 0.900804289544236, 0.9222520107238605, 0.8954423592493298, 0.8954423592493298, 0.9168900804289544]",0.9150134048257372,0.004135026023685162,"[0.8525469168900804, 0.8471849865951743, 0.8552278820375335, 0.839142091152815, 0.8337801608579088, 0.8498659517426274, 0.8445040214477212, 0.806970509383378, 0.8310991957104558, 0.8337801608579088]",0.8394101876675603,0.004476310915591855,0.0,pitch_altered,models/spkr_word_recognition/IHC0050/arch0_00??
harmonic,"[0.5710455764075067, 0.450402144772118, 0.5442359249329759, 0.48257372654155495, 0.4343163538873995, 0.43699731903485256, 0.4101876675603217, 0.450402144772118, 0.4879356568364611, 0.44235924932975873]",0.47104557640750666,0.016214606846424055,"[0.7667560321715817, 0.7613941018766756, 0.7372654155495979, 0.774798927613941, 0.7667560321715817, 0.7855227882037533, 0.774798927613941, 0.7292225201072386, 0.7292225201072386, 0.7453083109919572]",0.7571045576407507,0.0064343163538873906,-12.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.5764075067024129, 0.47989276139410186, 0.5335120643431636, 0.4932975871313673, 0.5040214477211796, 0.4584450402144772, 0.40214477211796246, 0.4772117962466488, 0.4879356568364611, 0.4477211796246649]",0.486058981233244,0.014975322994695063,"[0.7774798927613941, 0.7882037533512064, 0.7453083109919572, 0.7801608579088471, 0.7506702412868632, 0.806970509383378, 0.7855227882037533, 0.7292225201072386, 0.7640750670241286, 0.7801608579088471]",0.7707774798927614,0.007361135964329247,-11.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.6032171581769437, 0.5013404825737265, 0.5361930294906166, 0.5040214477211796, 0.5040214477211796, 0.4584450402144772, 0.4450402144772118, 0.47989276139410186, 0.4959785522788204, 0.46380697050938335]",0.4991957104557641,0.01432526535085888,"[0.7694369973190348, 0.7828418230563002, 0.7667560321715817, 0.7908847184986595, 0.7855227882037533, 0.7989276139410187, 0.7908847184986595, 0.7587131367292225, 0.7801608579088471, 0.7828418230563002]",0.7806970509383377,0.00391171914713839,-10.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.6005361930294906, 0.4932975871313673, 0.5442359249329759, 0.5254691689008043, 0.5415549597855228, 0.4879356568364611, 0.4450402144772118, 0.5093833780160858, 0.5281501340482574, 0.47989276139410186]",0.5155495978552279,0.013547350741193369,"[0.7908847184986595, 0.7828418230563002, 0.7908847184986595, 0.7989276139410187, 0.7935656836461126, 0.806970509383378, 0.8042895442359249, 0.7694369973190348, 0.7908847184986595, 0.7935656836461126]",0.792225201072386,0.003373473831667005,-9.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.6032171581769437, 0.4959785522788204, 0.5522788203753352, 0.5737265415549598, 0.5549597855227882, 0.5281501340482574, 0.4932975871313673, 0.5201072386058981, 0.546916890080429, 0.5120643431635389]",0.5380697050938338,0.011032568814964764,"[0.8042895442359249, 0.7801608579088471, 0.7962466487935657, 0.7908847184986595, 0.8042895442359249, 0.8257372654155496, 0.8176943699731903, 0.7855227882037533, 0.7935656836461126, 0.7908847184986595]",0.7989276139410187,0.0045038795954795915,-8.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.6514745308310992, 0.5415549597855228, 0.6273458445040214, 0.6193029490616622, 0.6085790884718498, 0.5737265415549598, 0.5495978552278821, 0.5898123324396782, 0.613941018766756, 0.5683646112600537]",0.5943699731903485,0.011290156507082585,"[0.8257372654155496, 0.8203753351206434, 0.8096514745308311, 0.8284182305630027, 0.8257372654155496, 0.8203753351206434, 0.8310991957104558, 0.7801608579088471, 0.8150134048257373, 0.8284182305630027]",0.8184986595174262,0.004746477828378735,-7.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.7211796246648794, 0.5978552278820375, 0.6890080428954424, 0.6595174262734584, 0.6568364611260054, 0.6380697050938338, 0.6085790884718498, 0.6514745308310992, 0.6702412868632708, 0.6595174262734584]",0.6552278820375335,0.011319473839906363,"[0.8123324396782842, 0.8203753351206434, 0.8257372654155496, 0.8150134048257373, 0.8310991957104558, 0.8284182305630027, 0.8203753351206434, 0.7882037533512064, 0.8310991957104558, 0.806970509383378]",0.8179624664879356,0.004181121560425238,-6.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.7989276139410187, 0.6943699731903485, 0.7828418230563002, 0.7721179624664879, 0.7479892761394102, 0.6970509383378016, 0.6809651474530831, 0.7265415549597856, 0.7533512064343163, 0.739946380697051]",0.7394101876675603,0.012548138922944119,"[0.8284182305630027, 0.8150134048257373, 0.8418230563002681, 0.8310991957104558, 0.8230563002680965, 0.8418230563002681, 0.8310991957104558, 0.7882037533512064, 0.8230563002680965, 0.8150134048257373]",0.8238605898123325,0.004944263161259355,-5.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.8418230563002681, 0.7801608579088471, 0.8552278820375335, 0.8552278820375335, 0.8096514745308311, 0.8016085790884718, 0.7935656836461126, 0.7962466487935657, 0.8257372654155496, 0.8337801608579088]",0.8193029490616622,0.008479839974460389,"[0.8257372654155496, 0.8445040214477212, 0.8498659517426274, 0.8445040214477212, 0.8284182305630027, 0.8471849865951743, 0.8445040214477212, 0.7935656836461126, 0.8337801608579088, 0.8203753351206434]",0.8332439678284181,0.005447632047945726,-4.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.9195710455764075, 0.8605898123324397, 0.9061662198391421, 0.9061662198391421, 0.8954423592493298, 0.868632707774799, 0.8632707774798928, 0.8766756032171582, 0.8766756032171582, 0.8820375335120644]",0.8855227882037534,0.0063950994326415714,"[0.839142091152815, 0.839142091152815, 0.8498659517426274, 0.8498659517426274, 0.8310991957104558, 0.8364611260053619, 0.8310991957104558, 0.8042895442359249, 0.8418230563002681, 0.8284182305630027]",0.8351206434316353,0.004138886926509164,-3.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.9544235924932976, 0.9142091152815014, 0.938337801608579, 0.9302949061662198, 0.9329758713136729, 0.9115281501340483, 0.900804289544236, 0.9061662198391421, 0.9115281501340483, 0.9249329758713136]",0.9225201072386058,0.005263468926765762,"[0.8552278820375335, 0.8471849865951743, 0.8525469168900804, 0.8605898123324397, 0.839142091152815, 0.8579088471849866, 0.8337801608579088, 0.806970509383378, 0.8471849865951743, 0.839142091152815]",0.8439678284182305,0.004956362689494923,-2.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.9651474530831099, 0.9490616621983914, 0.9517426273458445, 0.9410187667560321, 0.9410187667560321, 0.938337801608579, 0.9571045576407506, 0.9436997319034852, 0.9544235924932976, 0.9544235924932976]",0.9495978552278821,0.0027046909652228,"[0.8632707774798928, 0.8525469168900804, 0.8605898123324397, 0.8659517426273459, 0.8471849865951743, 0.871313672922252, 0.8445040214477212, 0.8230563002680965, 0.8418230563002681, 0.8418230563002681]",0.8512064343163539,0.004578619645200893,-1.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.9651474530831099, 0.9597855227882037, 0.967828418230563, 0.9490616621983914, 0.938337801608579, 0.9410187667560321, 0.9436997319034852, 0.9463806970509383, 0.9544235924932976, 0.9517426273458445]",0.9517426273458444,0.0031721607416083635,"[0.8471849865951743, 0.8498659517426274, 0.8632707774798928, 0.871313672922252, 0.8498659517426274, 0.8552278820375335, 0.8445040214477212, 0.8203753351206434, 0.8445040214477212, 0.8337801608579088]",0.8479892761394101,0.0045047660987054625,0.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.9544235924932976, 0.9517426273458445, 0.9517426273458445, 0.9490616621983914, 0.9490616621983914, 0.935656836461126, 0.9490616621983914, 0.9517426273458445, 0.9490616621983914, 0.9410187667560321]",0.9482573726541554,0.0017895428413316234,"[0.8632707774798928, 0.8445040214477212, 0.8632707774798928, 0.8659517426273459, 0.8498659517426274, 0.8605898123324397, 0.8471849865951743, 0.8337801608579088, 0.8418230563002681, 0.8337801608579088]",0.850402144772118,0.0038706716403409665,1.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.9329758713136729, 0.938337801608579, 0.9410187667560321, 0.9329758713136729, 0.9302949061662198, 0.9302949061662198, 0.9168900804289544, 0.938337801608579, 0.935656836461126, 0.9168900804289544]",0.931367292225201,0.002657027479413486,"[0.8445040214477212, 0.8445040214477212, 0.8632707774798928, 0.8471849865951743, 0.8471849865951743, 0.8632707774798928, 0.8364611260053619, 0.8284182305630027, 0.8552278820375335, 0.8418230563002681]",0.8471849865951743,0.003484108791710084,2.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.9115281501340483, 0.8927613941018767, 0.9249329758713136, 0.9168900804289544, 0.8954423592493298, 0.903485254691689, 0.903485254691689, 0.903485254691689, 0.9222520107238605, 0.900804289544236]",0.9075067024128687,0.0034668748420501787,"[0.8445040214477212, 0.839142091152815, 0.868632707774799, 0.8525469168900804, 0.8310991957104558, 0.8445040214477212, 0.8364611260053619, 0.8364611260053619, 0.8445040214477212, 0.8310991957104558]",0.8428954423592494,0.003556702188048692,3.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.8793565683646113, 0.8364611260053619, 0.903485254691689, 0.8927613941018767, 0.8605898123324397, 0.871313672922252, 0.8632707774798928, 0.8605898123324397, 0.868632707774799, 0.8659517426273459]",0.8702412868632707,0.00586281303551626,"[0.8203753351206434, 0.839142091152815, 0.8632707774798928, 0.8445040214477212, 0.8310991957104558, 0.8552278820375335, 0.8418230563002681, 0.8203753351206434, 0.839142091152815, 0.8257372654155496]",0.8380697050938337,0.004489671738009103,4.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.8176943699731903, 0.774798927613941, 0.8579088471849866, 0.8257372654155496, 0.7882037533512064, 0.8203753351206434, 0.7935656836461126, 0.7989276139410187, 0.8042895442359249, 0.7908847184986595]",0.8072386058981234,0.007556010660921534,"[0.8123324396782842, 0.8230563002680965, 0.839142091152815, 0.8471849865951743, 0.8096514745308311, 0.839142091152815, 0.8203753351206434, 0.8016085790884718, 0.8230563002680965, 0.8150134048257373]",0.8230563002680965,0.004626337481874814,5.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.7667560321715817, 0.6943699731903485, 0.7962466487935657, 0.7560321715817694, 0.7184986595174263, 0.7801608579088471, 0.7158176943699732, 0.7533512064343163, 0.7372654155495979, 0.6863270777479893]",0.7404825737265416,0.01151948743115067,"[0.7855227882037533, 0.8176943699731903, 0.8337801608579088, 0.8150134048257373, 0.7935656836461126, 0.8257372654155496, 0.8284182305630027, 0.7962466487935657, 0.8042895442359249, 0.806970509383378]",0.8107238605898124,0.005089912731330886,6.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.707774798927614, 0.6541554959785523, 0.7292225201072386, 0.7050938337801609, 0.67828418230563, 0.7158176943699732, 0.6514745308310992, 0.7050938337801609, 0.6943699731903485, 0.6300268096514745]",0.6871313672922252,0.010228739933826081,"[0.8042895442359249, 0.8096514745308311, 0.8284182305630027, 0.7962466487935657, 0.7989276139410187, 0.8203753351206434, 0.8016085790884718, 0.7882037533512064, 0.8016085790884718, 0.7935656836461126]",0.8042895442359249,0.0038747959586557315,7.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.6300268096514745, 0.5630026809651475, 0.646112600536193, 0.6434316353887399, 0.6246648793565683, 0.675603217158177, 0.5898123324396782, 0.6380697050938338, 0.6514745308310992, 0.5603217158176944]",0.6222520107238606,0.012216954192314803,"[0.8042895442359249, 0.8016085790884718, 0.806970509383378, 0.8042895442359249, 0.7908847184986595, 0.806970509383378, 0.806970509383378, 0.7801608579088471, 0.7989276139410187, 0.7935656836461126]",0.7994638069705093,0.0027918676232016643,8.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.5898123324396782, 0.5093833780160858, 0.613941018766756, 0.5924932975871313, 0.5764075067024129, 0.613941018766756, 0.5308310991957105, 0.6058981233243967, 0.5924932975871313, 0.5120643431635389]",0.5737265415549597,0.01291942117497851,"[0.774798927613941, 0.7989276139410187, 0.7774798927613941, 0.7962466487935657, 0.774798927613941, 0.7801608579088471, 0.7908847184986595, 0.7587131367292225, 0.7667560321715817, 0.7828418230563002]",0.7801608579088471,0.003996546876675231,9.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.5361930294906166, 0.4745308310991957, 0.5630026809651475, 0.5549597855227882, 0.5227882037533512, 0.613941018766756, 0.47989276139410186, 0.5442359249329759, 0.5442359249329759, 0.46648793565683644]",0.5300268096514745,0.014481899967972148,"[0.7479892761394102, 0.7962466487935657, 0.7640750670241286, 0.7479892761394102, 0.7667560321715817, 0.7640750670241286, 0.774798927613941, 0.7560321715817694, 0.7506702412868632, 0.7613941018766756]",0.7630026809651473,0.00461250684559926,10.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.49865951742627346, 0.40214477211796246, 0.5254691689008043, 0.5040214477211796, 0.4879356568364611, 0.5227882037533512, 0.44235924932975873, 0.5013404825737265, 0.4772117962466488, 0.42091152815013405]",0.4782841823056301,0.013453590181632755,"[0.7533512064343163, 0.7694369973190348, 0.739946380697051, 0.7292225201072386, 0.7319034852546917, 0.7721179624664879, 0.7479892761394102, 0.7319034852546917, 0.7184986595174263, 0.7426273458445041]",0.7436997319034853,0.005497249865676382,11.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.4450402144772118, 0.38873994638069703, 0.46648793565683644, 0.45576407506702415, 0.4289544235924933, 0.48525469168900803, 0.38337801608579086, 0.4450402144772118, 0.44235924932975873, 0.38337801608579086]",0.43243967828418234,0.011374722870774265,"[0.7319034852546917, 0.7506702412868632, 0.7372654155495979, 0.6970509383378016, 0.7050938337801609, 0.739946380697051, 0.7238605898123325, 0.7479892761394102, 0.7265415549597856, 0.7265415549597856]",0.7286863270777479,0.00543295233371605,12.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
inharmonic,"[0.8042895442359249, 0.7855227882037533, 0.8096514745308311, 0.7721179624664879, 0.7935656836461126, 0.8096514745308311, 0.7453083109919572, 0.8150134048257373, 0.7855227882037533, 0.7453083109919572]",0.7865951742627345,0.008064710757947069,"[0.839142091152815, 0.8257372654155496, 0.8418230563002681, 0.8176943699731903, 0.8230563002680965, 0.8337801608579088, 0.8337801608579088, 0.8042895442359249, 0.8230563002680965, 0.8042895442359249]",0.8246648793565683,0.0041571772474041134,0.0,pitch_altered,models/spkr_word_recognition/IHC0320/arch0_00??
harmonic,"[0.3297587131367292, 0.3351206434316354, 0.47989276139410186, 0.4584450402144772, 0.30294906166219837, 0.4128686327077748, 0.43967828418230565, 0.3726541554959786, 0.46380697050938335, 0.35924932975871315]",0.39544235924932974,0.020103266413325604,"[0.7238605898123325, 0.7292225201072386, 0.7774798927613941, 0.7372654155495979, 0.7265415549597856, 0.7345844504021448, 0.7694369973190348, 0.7265415549597856, 0.739946380697051, 0.7506702412868632]",0.7415549597855228,0.0059035369311577195,-12.0,pitch_altered,models/spkr_word_recognition/IHC1000/arch0_00??
harmonic,"[0.3378016085790885, 0.35924932975871315, 0.5013404825737265, 0.46112600536193027, 0.3324396782841823, 0.4075067024128686, 0.43699731903485256, 0.4075067024128686, 0.4691689008042895, 0.3806970509383378]",0.40938337801608576,0.018214128112115747,"[0.7372654155495979, 0.7613941018766756, 0.7989276139410187, 0.7721179624664879, 0.7587131367292225, 0.7721179624664879, 0.7801608579088471, 0.7292225201072386, 0.7533512064343163, 0.7479892761394102]",0.7611260053619302,0.006548119786138464,-11.0,pitch_altered,models/spkr_word_recognition/IHC1000/arch0_00??
