background_condition,correct_spkr,correct_word,cutoff_channel,cutoff_channel_freq,fn_eval,index,popt,snr,srt,tag_expt,tag_model
3.0,"[0.034574468085106384, 0.018617021276595744, 0.015957446808510637, 0.02925531914893617, 0.05851063829787234, 0.1595744680851064, 0.32978723404255317, 0.4973404255319149, 0.625, 0.6941489361702128, 0.7526595744680851, 0.7819148936170213, 0.7898936170212766, 0.800531914893617, 0.8271276595744681]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,80.0,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,270,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.034574468085106384, 0.015957446808510637, 0.02127659574468085, 0.026595744680851064, 0.0398936170212766, 0.15691489361702127, 0.34308510638297873, 0.48936170212765956, 0.6196808510638298, 0.7101063829787234, 0.7792553191489362, 0.8138297872340425, 0.8218085106382979, 0.8271276595744681, 0.8457446808510638]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,242.87576293945312,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,271,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.026595744680851064, 0.031914893617021274, 0.018617021276595744, 0.023936170212765957, 0.047872340425531915, 0.11170212765957446, 0.34574468085106386, 0.6090425531914894, 0.7712765957446809, 0.8643617021276596, 0.8936170212765957, 0.9202127659574468, 0.9308510638297872, 0.9308510638297872, 0.9308510638297872]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,491.6507873535156,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,272,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.026595744680851064, 0.03723404255319149, 0.02127659574468085, 0.018617021276595744, 0.026595744680851064, 0.11170212765957446, 0.3882978723404255, 0.6542553191489362, 0.7952127659574468, 0.8803191489361702, 0.9228723404255319, 0.9547872340425532, 0.9654255319148937, 0.973404255319149, 0.9627659574468085]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,871.6275024414062,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,273,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.031914893617021274, 0.02925531914893617, 0.013297872340425532, 0.02925531914893617, 0.0425531914893617, 0.16489361702127658, 0.4654255319148936, 0.6968085106382979, 0.8271276595744681, 0.9228723404255319, 0.9414893617021277, 0.9707446808510638, 0.976063829787234, 0.973404255319149, 0.9867021276595744]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.0,1452.0006103515625,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,274,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.026595744680851064, 0.026595744680851064, 0.023936170212765957, 0.02127659574468085, 0.05851063829787234, 0.20212765957446807, 0.4973404255319149, 0.7526595744680851, 0.8670212765957447, 0.9388297872340425, 0.9680851063829787, 0.9654255319148937, 0.9707446808510638, 0.973404255319149, 0.9840425531914894]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,2338.45751953125,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,275,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.026595744680851064, 0.031914893617021274, 0.013297872340425532, 0.026595744680851064, 0.06648936170212766, 0.24468085106382978, 0.5691489361702128, 0.7872340425531915, 0.8803191489361702, 0.9361702127659575, 0.9627659574468085, 0.9707446808510638, 0.9787234042553191, 0.9787234042553191, 0.9787234042553191]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,3692.423583984375,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,276,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.031914893617021274, 0.026595744680851064, 0.023936170212765957, 0.031914893617021274, 0.06648936170212766, 0.26063829787234044, 0.6462765957446809, 0.8164893617021277, 0.9069148936170213, 0.9627659574468085, 0.9654255319148937, 0.9787234042553191, 0.9787234042553191, 0.9813829787234043, 0.9787234042553191]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",28.0,5760.4599609375,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,277,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.031914893617021274, 0.023936170212765957, 0.018617021276595744, 0.047872340425531915, 0.06914893617021277, 0.32180851063829785, 0.6835106382978723, 0.8377659574468085, 0.9335106382978723, 0.9707446808510638, 0.9787234042553191, 0.9867021276595744, 0.9813829787234043, 0.9867021276595744, 0.9840425531914894]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,8000.0,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,278,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.034574468085106384, 0.0425531914893617, 0.03723404255319149, 0.061170212765957445, 0.10372340425531915, 0.19946808510638298, 0.3351063829787234, 0.48936170212765956, 0.6223404255319149, 0.699468085106383, 0.7526595744680851, 0.7978723404255319, 0.8218085106382979, 0.8271276595744681, 0.7978723404255319]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,80.0,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,279,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.0425531914893617, 0.034574468085106384, 0.04521276595744681, 0.05319148936170213, 0.10372340425531915, 0.2154255319148936, 0.3829787234042553, 0.526595744680851, 0.6622340425531915, 0.7180851063829787, 0.7925531914893617, 0.8058510638297872, 0.8563829787234043, 0.8351063829787234, 0.8457446808510638]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,242.87576293945312,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,280,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.031914893617021274, 0.03723404255319149, 0.0398936170212766, 0.06382978723404255, 0.15425531914893617, 0.31382978723404253, 0.4867021276595745, 0.6675531914893617, 0.7845744680851063, 0.8404255319148937, 0.8829787234042553, 0.9148936170212766, 0.9202127659574468, 0.9335106382978723, 0.9122340425531915]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,491.6507873535156,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,281,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.03723404255319149, 0.034574468085106384, 0.05319148936170213, 0.0797872340425532, 0.2154255319148936, 0.4148936170212766, 0.6303191489361702, 0.7632978723404256, 0.848404255319149, 0.8936170212765957, 0.9175531914893617, 0.9281914893617021, 0.9414893617021277, 0.9414893617021277, 0.9680851063829787]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,871.6275024414062,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,282,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.03723404255319149, 0.03723404255319149, 0.05585106382978723, 0.13031914893617022, 0.2898936170212766, 0.5159574468085106, 0.7207446808510638, 0.8191489361702128, 0.8936170212765957, 0.9122340425531915, 0.9388297872340425, 0.9574468085106383, 0.9654255319148937, 0.9654255319148937, 0.9867021276595744]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.0,1452.0006103515625,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,283,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.04521276595744681, 0.0425531914893617, 0.07712765957446809, 0.18617021276595744, 0.3696808510638298, 0.601063829787234, 0.7393617021276596, 0.8590425531914894, 0.9069148936170213, 0.9361702127659575, 0.949468085106383, 0.9521276595744681, 0.9680851063829787, 0.973404255319149, 0.9787234042553191]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,2338.45751953125,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,284,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.04521276595744681, 0.047872340425531915, 0.08776595744680851, 0.2074468085106383, 0.425531914893617, 0.6542553191489362, 0.776595744680851, 0.8962765957446809, 0.925531914893617, 0.9441489361702128, 0.9441489361702128, 0.9680851063829787, 0.9707446808510638, 0.9680851063829787, 0.9813829787234043]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,3692.423583984375,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,285,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.0425531914893617, 0.05053191489361702, 0.0851063829787234, 0.24468085106382978, 0.4867021276595745, 0.6941489361702128, 0.8164893617021277, 0.9095744680851063, 0.9414893617021277, 0.9521276595744681, 0.9521276595744681, 0.976063829787234, 0.9813829787234043, 0.976063829787234, 0.976063829787234]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",28.0,5760.4599609375,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,286,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.03723404255319149, 0.05585106382978723, 0.10372340425531915, 0.2553191489361702, 0.5026595744680851, 0.7180851063829787, 0.8670212765957447, 0.9202127659574468, 0.9468085106382979, 0.9627659574468085, 0.9680851063829787, 0.973404255319149, 0.976063829787234, 0.9867021276595744, 0.9813829787234043]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,8000.0,models/spkr_recognition/IHC0320/arch0_0007/EVAL_hopkins_moore_2009.json,287,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.015957446808510637, 0.010638297872340425, 0.015957446808510637, 0.013297872340425532, 0.026595744680851064, 0.11702127659574468, 0.2553191489361702, 0.4441489361702128, 0.5957446808510638, 0.7047872340425532, 0.7393617021276596, 0.8191489361702128, 0.8085106382978723, 0.8377659574468085, 0.8271276595744681]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,80.0,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,288,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.02127659574468085, 0.02127659574468085, 0.015957446808510637, 0.023936170212765957, 0.015957446808510637, 0.0797872340425532, 0.2579787234042553, 0.5079787234042553, 0.6196808510638298, 0.7526595744680851, 0.8058510638297872, 0.8271276595744681, 0.8430851063829787, 0.851063829787234, 0.8696808510638298]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,242.87576293945312,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,289,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.013297872340425532, 0.007978723404255319, 0.015957446808510637, 0.013297872340425532, 0.023936170212765957, 0.08244680851063829, 0.2553191489361702, 0.5292553191489362, 0.75, 0.851063829787234, 0.898936170212766, 0.9069148936170213, 0.9335106382978723, 0.9281914893617021, 0.9228723404255319]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,491.6507873535156,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,290,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.013297872340425532, 0.015957446808510637, 0.018617021276595744, 0.007978723404255319, 0.02127659574468085, 0.09574468085106383, 0.30851063829787234, 0.6037234042553191, 0.8138297872340425, 0.9069148936170213, 0.9468085106382979, 0.9521276595744681, 0.9654255319148937, 0.9680851063829787, 0.9840425531914894]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,871.6275024414062,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,291,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.013297872340425532, 0.013297872340425532, 0.02127659574468085, 0.007978723404255319, 0.023936170212765957, 0.1276595744680851, 0.3537234042553192, 0.6542553191489362, 0.8537234042553191, 0.9308510638297872, 0.9521276595744681, 0.9707446808510638, 0.976063829787234, 0.9867021276595744, 0.9787234042553191]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.0,1452.0006103515625,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,292,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.010638297872340425, 0.015957446808510637, 0.02127659574468085, 0.013297872340425532, 0.03723404255319149, 0.13829787234042554, 0.449468085106383, 0.7606382978723404, 0.8882978723404256, 0.949468085106383, 0.973404255319149, 0.9787234042553191, 0.9840425531914894, 0.9787234042553191, 0.9867021276595744]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,2338.45751953125,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,293,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.015957446808510637, 0.007978723404255319, 0.015957446808510637, 0.005319148936170213, 0.0425531914893617, 0.16489361702127658, 0.526595744680851, 0.7898936170212766, 0.9148936170212766, 0.9680851063829787, 0.9787234042553191, 0.976063829787234, 0.9813829787234043, 0.9813829787234043, 0.9813829787234043]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,3692.423583984375,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,294,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.015957446808510637, 0.013297872340425532, 0.013297872340425532, 0.007978723404255319, 0.05585106382978723, 0.23404255319148937, 0.5824468085106383, 0.8324468085106383, 0.9361702127659575, 0.9707446808510638, 0.976063829787234, 0.9787234042553191, 0.9787234042553191, 0.9787234042553191, 0.9893617021276596]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",28.0,5760.4599609375,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,295,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
3.0,"[0.010638297872340425, 0.018617021276595744, 0.007978723404255319, 0.013297872340425532, 0.07446808510638298, 0.2553191489361702, 0.6170212765957447, 0.8297872340425532, 0.9414893617021277, 0.9707446808510638, 0.9787234042553191, 0.9867021276595744, 0.9840425531914894, 0.9867021276595744, 0.9867021276595744]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,8000.0,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,296,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.0026595744680851063, 0.007978723404255319, 0.013297872340425532, 0.05585106382978723, 0.15159574468085107, 0.2872340425531915, 0.40425531914893614, 0.526595744680851, 0.625, 0.6835106382978723, 0.75, 0.7845744680851063, 0.800531914893617, 0.8191489361702128, 0.848404255319149]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,80.0,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,297,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.0026595744680851063, 0.007978723404255319, 0.018617021276595744, 0.06648936170212766, 0.14893617021276595, 0.32180851063829785, 0.4441489361702128, 0.5611702127659575, 0.6223404255319149, 0.7047872340425532, 0.7420212765957447, 0.7925531914893617, 0.8191489361702128, 0.8271276595744681, 0.8643617021276596]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,242.87576293945312,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,298,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.005319148936170213, 0.007978723404255319, 0.02925531914893617, 0.09308510638297872, 0.27393617021276595, 0.4627659574468085, 0.5771276595744681, 0.6888297872340425, 0.7632978723404256, 0.8218085106382979, 0.8670212765957447, 0.8882978723404256, 0.9069148936170213, 0.925531914893617, 0.9202127659574468]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,491.6507873535156,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,299,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.005319148936170213, 0.013297872340425532, 0.06382978723404255, 0.18351063829787234, 0.39095744680851063, 0.5771276595744681, 0.7021276595744681, 0.800531914893617, 0.8643617021276596, 0.8936170212765957, 0.9122340425531915, 0.9361702127659575, 0.9414893617021277, 0.9627659574468085, 0.9787234042553191]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,871.6275024414062,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,300,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
4.0,"[0.005319148936170213, 0.023936170212765957, 0.11436170212765957, 0.28191489361702127, 0.4920212765957447, 0.6622340425531915, 0.7632978723404256, 0.8430851063829787, 0.8936170212765957, 0.925531914893617, 0.9414893617021277, 0.9547872340425532, 0.973404255319149, 0.976063829787234, 0.976063829787234]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.0,1452.0006103515625,models/spkr_recognition/IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,301,[6.23545910e-19 1.00000001e+00 1.00000001e+00],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0000000063577805,hopkins_moore_2009,models/spkr_recognition/IHC0320/arch0_00??
