background_condition,correct_word_list,correct_word_mean,correct_word_sem,snr,tag_expt,tag_model,correct_spkr_list,correct_spkr_mean,correct_spkr_sem
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9813829787234043, 0.976063829787234, 0.9707446808510638, 0.9787234042553191, 0.9787234042553191, 0.9787234042553191, 0.9787234042553191, 0.9707446808510638, 0.9787234042553191, 0.9680851063829787]",0.976063829787234,0.0014294783241664034
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9867021276595744, 0.9867021276595744, 0.9813829787234043, 0.9840425531914894, 0.9840425531914894, 0.9867021276595744, 0.9867021276595744, 0.9867021276595744, 0.9920212765957447, 0.9787234042553191]",0.9853723404255319,0.0011387617534277569
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9893617021276596, 0.9946808510638298, 0.9787234042553191, 0.9893617021276596, 0.9920212765957447, 0.9920212765957447, 0.9867021276595744, 0.9920212765957447, 0.9973404255319149, 0.9840425531914894]",0.9896276595744681,0.0017029585737853375
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9893617021276596, 0.9920212765957447, 0.9867021276595744, 0.9920212765957447, 0.9946808510638298, 0.9920212765957447, 0.9867021276595744, 0.9893617021276596, 0.9973404255319149, 0.9920212765957447]",0.9912234042553191,0.0010526899013331575
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9920212765957447, 0.9946808510638298, 0.9893617021276596, 0.9920212765957447, 0.9920212765957447, 0.9946808510638298, 0.9893617021276596, 0.9893617021276596, 1.0, 0.9920212765957447]",0.9925531914893616,0.0010338567189441953
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9920212765957447, 0.9973404255319149, 0.9893617021276596, 0.9920212765957447, 0.9920212765957447, 0.9920212765957447, 0.9920212765957447, 0.9920212765957447, 1.0, 0.9893617021276596]",0.9928191489361702,0.0010526899013331484
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,inf,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9946808510638298, 0.9946808510638298, 0.9840425531914894, 0.9920212765957447, 0.9840425531914894, 0.9840425531914894, 0.9867021276595744, 0.9893617021276596, 0.9946808510638298, 0.9893617021276596]",0.9893617021276595,0.0014294783241664095
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-21.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.0026595744680851063, 0.0, 0.0, 0.010638297872340425, 0.005319148936170213, 0.0026595744680851063, 0.005319148936170213, 0.007978723404255319, 0.015957446808510637, 0.010638297872340425]",0.006117021276595745,0.0016370731660123568
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.005319148936170213, 0.005319148936170213, 0.0026595744680851063, 0.007978723404255319, 0.015957446808510637, 0.0026595744680851063, 0.013297872340425532, 0.010638297872340425, 0.010638297872340425, 0.013297872340425532]",0.008776595744680852,0.00148608640197165
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.02127659574468085, 0.010638297872340425, 0.018617021276595744, 0.026595744680851064, 0.02127659574468085, 0.0026595744680851063, 0.010638297872340425, 0.007978723404255319, 0.013297872340425532, 0.013297872340425532]",0.014627659574468085,0.002286134212451707
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.0425531914893617, 0.034574468085106384, 0.03723404255319149, 0.0425531914893617, 0.04521276595744681, 0.02127659574468085, 0.031914893617021274, 0.02127659574468085, 0.034574468085106384, 0.02925531914893617]",0.03404255319148936,0.0026536577211162707
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.1276595744680851, 0.12234042553191489, 0.10638297872340426, 0.0851063829787234, 0.11702127659574468, 0.11170212765957446, 0.12234042553191489, 0.10904255319148937, 0.09574468085106383, 0.10638297872340426]",0.11037234042553193,0.004105863892521068
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.3484042553191489, 0.3058510638297872, 0.3351063829787234, 0.32978723404255317, 0.35106382978723405, 0.28191489361702127, 0.324468085106383, 0.28191489361702127, 0.300531914893617, 0.26595744680851063]",0.3125,0.009400925915997027
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.625, 0.6170212765957447, 0.625, 0.6436170212765957, 0.6356382978723404, 0.6170212765957447, 0.6462765957446809, 0.5877659574468085, 0.5957446808510638, 0.5771276595744681]",0.6170212765957447,0.007406595239079942
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.8297872340425532, 0.8324468085106383, 0.8537234042553191, 0.8617021276595744, 0.8324468085106383, 0.8271276595744681, 0.8138297872340425, 0.8111702127659575, 0.7898936170212766, 0.7952127659574468]",0.8247340425531915,0.007261390560186233
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9228723404255319, 0.925531914893617, 0.9335106382978723, 0.9388297872340425, 0.9202127659574468, 0.9148936170212766, 0.9122340425531915, 0.925531914893617, 0.9361702127659575, 0.8936170212765957]",0.922340425531915,0.00421075960533259
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9521276595744681, 0.949468085106383, 0.9707446808510638, 0.9654255319148937, 0.9627659574468085, 0.9468085106382979, 0.9574468085106383, 0.9574468085106383, 0.9654255319148937, 0.9521276595744681]",0.9579787234042554,0.002501194322635792
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.976063829787234, 0.973404255319149, 0.973404255319149, 0.9840425531914894, 0.9813829787234043, 0.9627659574468085, 0.973404255319149, 0.9707446808510638, 0.976063829787234, 0.973404255319149]",0.9744680851063829,0.0018254663370544358
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9813829787234043, 0.9787234042553191, 0.9813829787234043, 0.9867021276595744, 0.9867021276595744, 0.976063829787234, 0.9787234042553191, 0.9787234042553191, 0.9867021276595744, 0.976063829787234]",0.9811170212765956,0.0013415554920586453
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9813829787234043, 0.9840425531914894, 0.9813829787234043, 0.9920212765957447, 0.9920212765957447, 0.976063829787234, 0.9893617021276596, 0.9840425531914894, 0.9893617021276596, 0.9813829787234043]",0.9851063829787234,0.0016913815627960026
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9867021276595744, 0.9893617021276596, 0.9867021276595744, 0.9893617021276596, 0.9867021276595744, 0.9813829787234043, 0.9893617021276596, 0.9867021276595744, 0.9973404255319149, 0.976063829787234]",0.986968085106383,0.0017485002591592265
1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,inf,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9893617021276596, 0.9946808510638298, 0.9867021276595744, 0.9946808510638298, 0.9867021276595744, 0.9840425531914894, 0.9893617021276596, 0.9867021276595744, 0.9920212765957447, 0.9867021276595744]",0.989095744680851,0.0011524822695035421
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-21.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.10904255319148937, 0.10106382978723404, 0.11436170212765957, 0.09840425531914894, 0.09574468085106383, 0.09574468085106383, 0.08776595744680851, 0.09840425531914894, 0.09574468085106383, 0.09042553191489362]",0.09867021276595744,0.0025215359314411144
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.1702127659574468, 0.17553191489361702, 0.17819148936170212, 0.15691489361702127, 0.17819148936170212, 0.17819148936170212, 0.15425531914893617, 0.1622340425531915, 0.1702127659574468, 0.1595744680851064]",0.16835106382978723,0.0029682037309899287
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.32180851063829785, 0.31117021276595747, 0.3377659574468085, 0.2925531914893617, 0.32978723404255317, 0.34308510638297873, 0.31382978723404253, 0.2925531914893617, 0.3058510638297872, 0.31382978723404253]",0.31622340425531914,0.005442569318500295
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.5398936170212766, 0.5319148936170213, 0.5452127659574468, 0.5319148936170213, 0.5345744680851063, 0.5292553191489362, 0.5425531914893617, 0.5186170212765957, 0.5478723404255319, 0.5159574468085106]",0.5337765957446808,0.0033652930666848075
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.7473404255319149, 0.773936170212766, 0.7393617021276596, 0.7367021276595744, 0.7446808510638298, 0.699468085106383, 0.7180851063829787, 0.7021276595744681, 0.7393617021276596, 0.7207446808510638]",0.7321808510638298,0.007114879513203289
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.8829787234042553, 0.8856382978723404, 0.8723404255319149, 0.8936170212765957, 0.875, 0.8537234042553191, 0.8936170212765957, 0.851063829787234, 0.8563829787234043, 0.851063829787234]",0.8715425531914894,0.005479985624299846
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9468085106382979, 0.949468085106383, 0.949468085106383, 0.9361702127659575, 0.949468085106383, 0.9388297872340425, 0.9601063829787234, 0.9414893617021277, 0.9547872340425532, 0.9281914893617021]",0.9454787234042554,0.0029734946509305748
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9654255319148937, 0.9707446808510638, 0.9680851063829787, 0.973404255319149, 0.9787234042553191, 0.973404255319149, 0.973404255319149, 0.976063829787234, 0.9707446808510638, 0.976063829787234]",0.9726063829787235,0.0012568658580459095
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9840425531914894, 0.9813829787234043, 0.9840425531914894, 0.976063829787234, 0.9787234042553191, 0.976063829787234, 0.976063829787234, 0.9813829787234043, 0.9787234042553191, 0.9840425531914894]",0.9800531914893617,0.0010675172498929386
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9893617021276596, 0.9867021276595744, 0.9867021276595744, 0.9893617021276596, 0.9787234042553191, 0.976063829787234, 0.9813829787234043, 0.9813829787234043, 0.9893617021276596, 0.9840425531914894]",0.9843085106382979,0.0015070921985815586
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9920212765957447, 0.9893617021276596, 0.9867021276595744, 0.9946808510638298, 0.9840425531914894, 0.9946808510638298, 0.9893617021276596, 0.9867021276595744, 0.9920212765957447, 0.9920212765957447]",0.9901595744680851,0.0011248738954299199
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9946808510638298, 0.9920212765957447, 0.9867021276595744, 1.0, 0.9840425531914894, 0.9920212765957447, 0.9893617021276596, 0.9867021276595744, 0.9946808510638298, 0.9920212765957447]",0.9912234042553191,0.0014860864019716484
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9946808510638298, 0.9920212765957447, 0.9867021276595744, 0.9973404255319149, 0.9867021276595744, 0.9920212765957447, 0.9840425531914894, 0.9867021276595744, 0.9973404255319149, 0.9920212765957447]",0.9909574468085106,0.0014939981867334042
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9946808510638298, 0.9920212765957447, 0.9893617021276596, 0.9973404255319149, 0.9893617021276596, 0.9920212765957447, 0.9893617021276596, 0.9893617021276596, 0.9946808510638298, 0.9867021276595744]",0.9914893617021276,0.001033856718944199
2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,inf,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9920212765957447, 0.9946808510638298, 0.9867021276595744, 0.9946808510638298, 0.9867021276595744, 0.9813829787234043, 0.9867021276595744, 0.9893617021276596, 0.9973404255319149, 0.9867021276595744]",0.9896276595744681,0.0015583684247559347
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-21.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.026595744680851064, 0.026595744680851064, 0.018617021276595744, 0.005319148936170213, 0.018617021276595744, 0.013297872340425532, 0.03723404255319149, 0.0425531914893617, 0.0, 0.010638297872340425]",0.0199468085106383,0.004274667890511061
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.023936170212765957, 0.026595744680851064, 0.018617021276595744, 0.005319148936170213, 0.018617021276595744, 0.007978723404255319, 0.026595744680851064, 0.0398936170212766, 0.0026595744680851063, 0.005319148936170213]",0.017553191489361703,0.003827488146262926
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.0425531914893617, 0.031914893617021274, 0.023936170212765957, 0.0026595744680851063, 0.018617021276595744, 0.013297872340425532, 0.0398936170212766, 0.034574468085106384, 0.010638297872340425, 0.010638297872340425]",0.022872340425531913,0.004364728235847932
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.10904255319148937, 0.09042553191489362, 0.05319148936170213, 0.0425531914893617, 0.06382978723404255, 0.0797872340425532, 0.09574468085106383, 0.10372340425531915, 0.05319148936170213, 0.06914893617021277]",0.07606382978723406,0.007323360435483468
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.3484042553191489, 0.32180851063829785, 0.27925531914893614, 0.24468085106382978, 0.300531914893617, 0.31648936170212766, 0.32180851063829785, 0.3537234042553192, 0.28191489361702127, 0.2925531914893617]",0.30611702127659574,0.010515320522736842
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.6914893617021277, 0.7047872340425532, 0.6622340425531915, 0.6117021276595744, 0.6223404255319149, 0.6728723404255319, 0.651595744680851, 0.6462765957446809, 0.6569148936170213, 0.6356382978723404]",0.6555851063829787,0.009180990770039008
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.8856382978723404, 0.8856382978723404, 0.8856382978723404, 0.8271276595744681, 0.8590425531914894, 0.8563829787234043, 0.8563829787234043, 0.9042553191489362, 0.8643617021276596, 0.8696808510638298]",0.8694148936170214,0.006883566974398632
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9468085106382979, 0.9707446808510638, 0.949468085106383, 0.9202127659574468, 0.9521276595744681, 0.9281914893617021, 0.9414893617021277, 0.9627659574468085, 0.9547872340425532, 0.9547872340425532]",0.9481382978723405,0.0047781960915644845
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9840425531914894, 0.9813829787234043, 0.9787234042553191, 0.9707446808510638, 0.9787234042553191, 0.973404255319149, 0.9680851063829787, 0.973404255319149, 0.976063829787234, 0.9787234042553191]",0.9763297872340425,0.0015583684247559495
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9867021276595744, 0.9867021276595744, 0.9867021276595744, 0.9867021276595744, 0.9893617021276596, 0.9840425531914894, 0.9787234042553191, 0.9787234042553191, 0.9840425531914894, 0.9840425531914894]",0.9845744680851064,0.0011072691486521975
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9920212765957447, 0.9867021276595744, 0.9840425531914894, 0.9867021276595744, 0.9840425531914894, 0.9893617021276596, 0.9893617021276596, 0.9787234042553191, 0.9893617021276596, 0.9840425531914894]",0.986436170212766,0.0012187701316371923
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9920212765957447, 0.9920212765957447, 0.9867021276595744, 0.9920212765957447, 0.9867021276595744, 0.9893617021276596, 0.9867021276595744, 0.9787234042553191, 0.9920212765957447, 0.9840425531914894]",0.988031914893617,0.0013876308371009451
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9946808510638298, 0.9920212765957447, 0.9867021276595744, 0.9920212765957447, 0.9840425531914894, 0.9920212765957447, 0.9893617021276596, 0.9867021276595744, 0.9946808510638298, 0.9840425531914894]",0.9896276595744681,0.0012816340686880303
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9946808510638298, 0.9946808510638298, 0.9867021276595744, 0.9920212765957447, 0.9867021276595744, 0.9920212765957447, 0.9840425531914894, 0.9946808510638298, 0.9946808510638298, 0.9867021276595744]",0.990691489361702,0.0013297872340425545
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,inf,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9893617021276596, 0.9946808510638298, 0.9893617021276596, 0.9920212765957447, 0.9867021276595744, 0.9867021276595744, 0.9867021276595744, 0.9867021276595744, 0.9946808510638298, 0.9867021276595744]",0.9893617021276595,0.0010489503161524101
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-21.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.3803191489361702, 0.3484042553191489, 0.39095744680851063, 0.3617021276595745, 0.3696808510638298, 0.32180851063829785, 0.4015957446808511, 0.39095744680851063, 0.35904255319148937, 0.30319148936170215]",0.3627659574468085,0.009944896214454007
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-18.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.48404255319148937, 0.4867021276595745, 0.5132978723404256, 0.46808510638297873, 0.47606382978723405, 0.45478723404255317, 0.5398936170212766, 0.5372340425531915, 0.4734042553191489, 0.44148936170212766]",0.4875,0.010429767678152301
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-15.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.6170212765957447, 0.6063829787234043, 0.6648936170212766, 0.5957446808510638, 0.6329787234042553, 0.5824468085106383, 0.6728723404255319, 0.6702127659574468, 0.6382978723404256, 0.5824468085106383]",0.6263297872340425,0.011074465814149186
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.7632978723404256, 0.7659574468085106, 0.7712765957446809, 0.7393617021276596, 0.7632978723404256, 0.7180851063829787, 0.800531914893617, 0.7792553191489362, 0.7792553191489362, 0.7393617021276596]",0.761968085106383,0.0075562916089929166
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.8617021276595744, 0.8457446808510638, 0.8643617021276596, 0.8430851063829787, 0.8696808510638298, 0.8271276595744681, 0.8643617021276596, 0.875, 0.851063829787234, 0.8297872340425532]",0.8531914893617021,0.005226738642902012
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9175531914893617, 0.9148936170212766, 0.9414893617021277, 0.925531914893617, 0.9388297872340425, 0.8909574468085106, 0.925531914893617, 0.9335106382978723, 0.9281914893617021, 0.9148936170212766]",0.9231382978723405,0.004631190739932265
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9521276595744681, 0.9654255319148937, 0.9601063829787234, 0.9601063829787234, 0.9601063829787234, 0.9468085106382979, 0.9521276595744681, 0.949468085106383, 0.9627659574468085, 0.9441489361702128]",0.9553191489361701,0.0023049645390070842
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.973404255319149, 0.9813829787234043, 0.976063829787234, 0.9680851063829787, 0.973404255319149, 0.9680851063829787, 0.976063829787234, 0.973404255319149, 0.9787234042553191, 0.9654255319148937]",0.973404255319149,0.0015858638138296424
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9867021276595744, 0.9893617021276596, 0.976063829787234, 0.976063829787234, 0.9787234042553191, 0.9707446808510638, 0.9813829787234043, 0.9840425531914894, 0.9840425531914894, 0.9707446808510638]",0.9797872340425531,0.0020293480748687274
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,6.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9920212765957447, 0.9920212765957447, 0.9787234042553191, 0.9840425531914894, 0.9813829787234043, 0.9813829787234043, 0.9840425531914894, 0.9867021276595744, 0.9867021276595744, 0.9813829787234043]",0.984840425531915,0.0014322246827485289
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,9.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9867021276595744, 0.9946808510638298, 0.9893617021276596, 0.9867021276595744, 0.9893617021276596, 0.9867021276595744, 0.9867021276595744, 0.9867021276595744, 0.9867021276595744, 0.9867021276595744]",0.988031914893617,0.000817335501533053
4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,12.0,kell_like,models/spkr_recognition/IHC1000/arch0_00??,"[0.9840425531914894, 0.9920212765957447, 0.9920212765957447, 0.9893617021276596, 0.9893617021276596, 0.9840425531914894, 0.9867021276595744, 0.9893617021276596, 0.9920212765957447, 0.9867021276595744]",0.988563829787234,0.0009751773049645416
